"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Investment in human capital during incarceration and employment prospects of prisoners","https://scispace.com/paper/investment-in-human-capital-during-incarceration-and-2leifo2i16","2009","Posted Content","Social Science Research Network","Margaret Giles
Anh Le","","https://ftp.iza.org/dp4582.pdf","The costs of incarceration and recidivism to the community are substantial. These costs not only include the direct costs of imprisonment but also the opportunity costs arising from depletion of human capital and loss of output. Policy makers have emphasised the importance of rehabilitating prisoners as a way of reducing recidivism. Consequently, the management of prisoners has changed, with more prisoners being encouraged to undertake some form of education, training and/or work during their incarceration in conjunction with any behavioural management programmes. This paper examines, using the 2003 Survey of Prisoners in Western Australia, the decision of prisoners to invest in education/training during their prison term and the potential labour market outcomes of this investment. The results suggest that prisoners use education/training to improve their skills in preparation for release from prison. From this perspective it can be argued that these prisoners see education/training as an investment in human capital rather than consumption. In addition, the decision to participate in either education or training is non-random and varies across the time remaining on the prison sentence, thus suggesting prisoners view education and training as different activities. However, the results show the expected benefit prisoners place on education and training is similar.","In this paper, the authors examined the decision of prisoners to invest in education/training during their prison term and the potential labour market outcomes of this investment, and found that prisoners use education and training to improve their skills in preparation for release from prison."
"Educação prisional como ferramenta de reinserção social: desafios e oportunidades","https://scispace.com/paper/educacao-prisional-como-ferramenta-de-reinsercao-social-1sy78vwuqj","2024","Journal Article","Observatorio de la economía latinoamericana","Silvana Maria Aparecida Viana Santos
Á. Guerra
Carlos Nunes Teixeira
E. Cruz
Glaucia da Silva Destro de Oliveira
Karla Cristina Marques Macedo
Karla Danielli Silva Corrêa
Márcia Santos Freitas Leboreiro
Ziza Silva Pinho Woodcock","10.55905/oelv22n4-059","","Este estudo abordou o desafio de utilizar a educação prisional como ferramenta para a reinserção social de detentos, tendo como objetivo central analisar as políticas públicas existentes, identificar os principais desafios enfrentados e destacar as oportunidades significativas para melhorias. Por meio de uma metodologia de revisão bibliográfica rigorosa, foi realizada uma análise crítica de uma vasta gama de artigos, relatórios governamentais e estudos de caso meticulosamente selecionados, que juntos compõem um corpo de evidências sobre a temática. Os resultados desta investigação evidenciaram a eficácia da educação prisional não apenas na redução da reincidência, mas também na essencial preparação dos detentos para uma reentrada produtiva no mercado de trabalho. Contudo, o estudo também revelou a existência de desafios significativos que comprometem a plena realização desses objetivos, incluindo barreiras estruturais e institucionais profundamente enraizadas, questões de gênero e diversidade que demandam atenção especial, além da necessária formação e capacitação específica para os educadores atuarem efetivamente no contexto prisional. As considerações finais deste trabalho destacaram a crucial importância de adotar uma abordagem integrada e colaborativa, que envolva o comprometimento e a atuação conjunta de múltiplos atores sociais, incluindo governos, instituições de ensino, organizações não governamentais e o próprio sistema prisional, apoiados por políticas públicas sólidas e bem estruturadas, como estratégia para superar os desafios identificados e maximizar as oportunidades de reinserção social dos detentos.","A educação prisional é eficaz para reduzir a reincidência e preparar detentos para uma reentrada produtiva no mercado de trabalho, mas enfrenta desafios estruturais, institucionais e de gênero."
"Vocational Training for Prison Inmates: A Treatment Model.","https://scispace.com/paper/vocational-training-for-prison-inmates-a-treatment-model-52iibjstgn","1995","Journal Article","International Journal of Lifelong Education","Greg N. Uche","10.1080/0260137950140503","","Offenders, whether they are adults or juveniles, convicts or simply on remand are usually offered some sort of vocational training durir g the period of incarceration. For most prison service establishments, training has been elevated to a position of utmost prominence, so much so that an offender's post‐release career seems to depend largely on the success of training received in prison. Prison vocational training should address the vital aspects of offender rehabilitation and reintegration, and current agitations centre on whether offender should ‘do time’ or ‘use time’ during training sessions. By and large, training should not simply be part of prison routine, but instead should have firm features of an intervention, and also represent a treatment regime. This article discusses a treatment model of prison vocational training for all categories of offenders. The model provides for an initial diagnostic phase of offenders’ work history and training needs, which are carefully analysed in relation to labo...","In this article, a treatment model of prison vocational training for all categories of offenders is discussed, and the model provides for an initial diagnostic phase of offenders' work history and training needs, which are carefully analysed in relation to labo..."
"The Impact of Post-Release Employment on Recidivism in North Carolina","https://scispace.com/paper/the-impact-of-post-release-employment-on-recidivism-in-north-13xsz0vf","2022","Journal Article","Social Science Research Network","Andrew Berger-Gross","10.2139/ssrn.4083166","","This study uses longitudinal data on a cohort of individuals exiting prison in North Carolina to examine the relationship between post-release employment and subsequent criminal justice contact. Individuals who found employment shortly after exiting prison in 2016 were significantly less likely to return to prison within the next two years than those who were not employed, controlling for observed covariates. The impact of employment on recidivism varied widely by earnings level: workers in the top quartile of wage earnings were only around half as likely to be reincarcerated, while the lowest-paid individuals returned to prison as often as their counterparts who found no employment at all. These findings add to a growing body of evidence establishing that high-quality employment is an important determinant of recidivism outcomes.","This article examined the relationship between post-release employment and subsequent criminal justice contact and found that individuals who found employment shortly after exiting prison in 2016 were significantly less likely to return to prison within the next two years than those who were not employed, controlling for observed covariates."
"Betydelsen av utbildning, behandling och arbete under fängelsetiden för arbetsmarknadsanknytning","https://scispace.com/paper/betydelsen-av-utbildning-behandling-och-arbete-under-h5l5zisankwt","2025","Journal Article","Nordisk tidsskrift for kriminalvidenskab","Lena Roxell","10.7146/ntfk.v112i2.157709","","Abstract:It is well-known that individuals incarcerated in prisons often have poor connections to the labour market. This article examines whether education, treatment, and work during incarceration influence labour market attachment after release. The dataset consists of 12,127 individuals who were incarcerated in Swedish prisons between 2012 and 2015. Data were collected from the Swedish Prison and Probation Service, Statistics Sweden, and the Swedish National Council for Crime Prevention. Regression analysis indicates that education, treatment, and work all have an impact on labour market attachment. However, when additional variables are included in the analysis, prior attachment to the labour market emerges as the most significant factor. Gender, age, and substance abuse also influence connection to the labour market. The findings are discussed with reference to the concepts of turning points and hooks for change. ","This study examines the impact of education, treatment, and work during incarceration on labour market attachment after release, finding that these factors have a significant influence, but prior labour market attachment and individual characteristics are more significant predictors."
"The Hope Bridge Program: Addressing Recidivism through Education and Employment.","https://scispace.com/paper/the-hope-bridge-program-addressing-recidivism-through-16rpvoy0bq","2010","Journal Article","Community College Journal of Research and Practice","Juanita Fuentes
George Rael
Catherine Duncan","10.1080/10668926.2010.509249","","Pueblo Community College has 13 correctional facilities within its service area. Former offenders are faced with numerous challenges that may prevent them from successfully redirecting their lives. The current three-year recidivism rate in Colorado is 53.2%. Data collected at the end of the first year of the HOPE Bridge Program indicates that education is an important factor in addressing recidivism and successfully transitioning former offenders into the community.","Pueblo Community College has 13 correctional facilities within its service area and the current three-year recidivism rate in Colorado is 53.2% as discussed by the authors, and data collected at the end of the first year of the HOPE Bridge Program indicates that education is an important factor in addressing recidivitis and successfully transitioning former offenders into the community."
"Employment after Prison: A Longitudinal Study of Releasees in Three States","https://scispace.com/paper/employment-after-prison-a-longitudinal-study-of-releasees-in-15k0rwnzit","2008","","","Christy A. Visher","","https://scispace.com/pdf/employment-after-prison-a-longitudinal-study-of-releasees-in-15k0rwnzit.pdf","In this brief, we explore the reality of finding employment after prison from the perspective of 740 former male prisoners in Illinois, Ohio, and Texas. Interviews were conducted as part of a comprehensive, longitudinal study entitled Returning Home: Understanding the Challenges of Prisoner Reentry. Eight months after prison, 65 percent of respondents had been employed at some point, but only 45 percent were currently employed. Those who held a job while in prison or participated in job-training programs had better employment outcomes after release. Respondents who were employed and earning higher wages after release were less likely to return to prison the first year out.","The authors explored the reality of finding employment after prison from the perspective of 740 former male prisoners in Illinois, Ohio, and Texas and found that those who held a job while in prison or participated in job-training programs had better employment outcomes after release."
"Prison's Dilemma: Do Education and Jobs Programmes Affect Recidivism?","https://scispace.com/paper/prison-s-dilemma-do-education-and-jobs-programmes-affect-1j7c79laua","2008","Journal Article","Economica","Norman Sedgley
Charles E. Scott
Nancy A. Williams
Frederick W. Derrick","10.1111/J.1468-0335.2008.00751.X","https://papers.ssrn.com/sol3/Delivery.cfm/ecca_751.pdf?abstractid=1620617&mirid=1","This paper employs a hazard model to analyse the impact of education and two types of prison employment programmes on recidivism over a ten-year period for 4515 prisoners released from Ohio prisons in 1992. Estimations with a Weibull mixture model and propensity score approach provide two means for investigating self-selection bias. Selection bias is detected for participation in the most common prison job programme but has little effect on estimated marginal savings impacts of prison industry and education programmes. Estimates of the cost savings from postponing return to prison due to programme participation are provided. The potential for cost savings through decreasing or delaying return to prison is an important finding given the substantial and increasing cost of incarceration.","The authors employed a hazard model to analyze the impact of education and two types of prison employment programs on recidivism over a ten-year period for 4515 prisoners released from Ohio prisons in 1992."
"The Benefits of Keeping Idle Hands Busy An Outcome Evaluation of a Prisoner Reentry Employment Program","https://scispace.com/paper/the-benefits-of-keeping-idle-hands-busy-an-outcome-47jbg4r7yk","2015","Journal Article","Crime & Delinquency","Grant Duwe","10.1177/0011128711421653","","This study evaluated the effectiveness of EMPLOY, a prisoner reentry employment program, by examining recidivism and postrelease employment outcomes among 464 offenders released from Minnesota prisons between 2006 and 2008. As outcome data were collected on the 464 offenders through the end of June 2010, the average follow-up period was 28 months. Observable selection bias was minimized by using propensity score matching to create a comparison group of 232 nonparticipants who were not significantly different from the 232 EMPLOY offenders. Results from the Cox regression analyses revealed that participating in EMPLOY reduced the hazard ratio for recidivism by 32% to 63%. The findings further showed that EMPLOY increased the odds of gaining postrelease employment by 72%. Although EMPLOY did not have a significant impact on hourly wage, the overall postrelease wages for program participants were significantly higher because they worked a greater number of hours. The study concludes by discussing the implicat...","In this paper, the authors evaluated the effectiveness of EMPLOY, a prisoner reentry employment program, by examining recidivism and post-release employment outcomes among 464 offenders released from Minnesota prisons between 2006 and 2008."
"Transitional jobs after release from prison: effects on employment and recidivism","https://scispace.com/paper/transitional-jobs-after-release-from-prison-effects-on-1mze1cb2t8","2015","Journal Article","IZA Journal of Labor Policy","Erin Jacobs Valentine
Cindy Redcross","10.1186/S40173-015-0043-8","https://scispace.com/pdf/transitional-jobs-after-release-from-prison-effects-on-1mze1cb2t8.pdf","This paper presents the results of two experimental evaluations of transitional jobs programs for recently released former prisoners: the Evaluation of the Center for Employment Opportunities (CEO) and the Transitional Jobs Reentry Demonstration (TJRD). The analysis assesses the effects of these programs on employment and recidivism. We find that the programs in both studies led to a large increase in employment driven by the transitional jobs themselves. However, the programs did not increase employment in non-program jobs. In addition, the CEO transitional jobs program reduced recidivism, but the TJRD programs did not. These results have implications for policy and research.","In this paper, the authors present the results of two experimental evaluations of transitional jobs programs for recently released former prisoners: the Evaluation of the Center for Employment Opportunities (CEO) and the Transitional Jobs Reentry Demonstration (TJRD)."
"Ex-prisoners and the labour-market—a literature review","https://scispace.com/paper/ex-prisoners-and-the-labour-market-a-literature-review-3mnx7q0nsv","1996","Journal Article","European Journal on Criminal Policy and Research","Hans van Netburg","10.1007/BF02750733","","If prisoners are to return to their communities and maintain law-abiding lifestyles, they must be provided with accessible tools. Instead of providing ex-prisoners with subsistence incomes, it seems to be more beneficial to provide decent job skills before release and assistance in securing employment upon and after release. Another aspect that has to be taken into account are the rising costs of prison building and service. To lower these costs and to keep people out of prison (more) investments in employment schemes and vocational schemes for ex-prisoners are needed. Active participation of employers to solve these problems is needed. To achieve better results, good cooperation between the prison service, the probation service, labour exchange bureaus, the Ministry of Social Affairs and Employment and potential public and private employers seems to be essential.","In this article, the authors propose to provide decent job skills before release and assistance in securing employment upon and after release for ex-prisoners. But, they do not consider the high costs of prison building and service, and to lower these costs and to keep people out of prison (more) investments in employment schemes and vocational schemes are needed."
"Prison postsecondary education: bridging learning from incarceration to the community","https://scispace.com/paper/prison-postsecondary-education-bridging-learning-from-pvc8bobb5d","2008","","","Jeanne Contardo","","","This paper focuses on prison postsecondary education programming, which attempts to address factors that contribute to incarceration and assist with reintegration into society by providing credit and non-credit college-level courses to inmates before their release from prison. Specifically, we describe several postsecondary correctional education programs primarily offered by community colleges, including programs in California, New Mexico, North Carolina, Texas, Virginia, and Washington, and identify both challenges and solutions in providing these services to inmates. We also highlight program features that may improve re-entry outcomes. The paper concludes with a discussion of research areas warranting further attention from researchers and policy makers.","In this article, the authors describe several postsecondary education programs primarily offered by community colleges, including programs in California, New Mexico, North Carolina, Texas, Virginia, and Washington, and identify both challenges and solutions in providing these services to inmates."
"Employment and recidivism outcomes of an employment assistance program for prisoners and offenders","https://scispace.com/paper/employment-and-recidivism-outcomes-of-an-employment-2rcmzfqko3","2005","","","Joe Graffam","","","International and Australian literature shows that employment prospects for ex-prisoners and ex-offenders are quite grim, that employment is a key element of successful reintegration, and that unemployment is associated with re-offending. The literature also suggests that ex-prisoners and ex-offenders are among the most disadvantaged job seekers and have comprehensive support needs in relation to gaining employment. This paper reports on a comprehensive evaluation of the Corrections Services Employment Pilot Program (CSEPP). The CSEPP commenced in 2002 as part of the commitment of Corrections Victoria to reducing re-offending through investment in rehabilitation and prison diversion programs. The program provides direct employment assistance as well as referring clients into other relevant support services through a case management model. Some of the assumptions underlying the program include: need for long-term support; likelihood of slow and intermittent progress; need for basic skill development in relation to pre-employment preparation; and need for other services such as housing, health services, and personal support. The program evaluation was conducted in 2004 by a team from Deakin University, led by Professor Joe Graffam. This paper reports on program employment and recidivism outcomes.","The Corrections Services Employment Pilot Program (CSEPP) as discussed by the authors provides direct employment assistance as well as referring clients into other relevant support services through a case management model, including housing, health services, and personal support."
"The role of employment/training and its relationship to crime-free living through the voices of former Australian inmates","https://scispace.com/paper/the-role-of-employment-training-and-its-relationship-to-346gzu7p1k","2016","","","J-F
Robyn M. Gillies
A Caroll
Karen Swabey
Darren Pullen","","https://scispace.com/pdf/the-role-of-employment-training-and-its-relationship-to-346gzu7p1k.pdf","This study explores employment/training experiences of adult Australian ex-inmates living crime-free. Little is known in terms of how employment/training comes to assist ex-inmates in living crime-free and, equally, what role employment/training has played in the lives of ex-inmates prior to and during incarceration. Integrating both qualitative and quantitative methods, employment/training was measured at pre-incarceration, during incarceration and post-incarceration to explore its relationship with crime-free living. All participants (n = 20) reported having employment prior to incarceration, but only a quarter reported that it was stable and secure. Participants also reported having ad hoc jobs during incarceration with less than one-fifth having post-prison employment. However, for a small group of participants who persisted with employment/training, they reported increased self-esteem. They also reported that employment/training was an informal social control alongside inherent social incentives of being a productive citizen. Therefore, employment may perhaps be a notable catalyst for successful transition/reintegration for those ex-inmates who actively seek out and persist with it. Importantly, over half of the participants reported that employment was not related to recidivism and/or safeguarding them from re-offending or in living crime-free.","In this article, the authors explored employment/training experiences of adult Australian ex-inmates living crime-free and found that over half of the participants reported that employment was not related to recidivism and/or safeguarding them from re-offending or in living crime free."
"Criminal Rehabilitation and Recidivism Prevention; On the Efficacy of Prison-Based Rehabilitation Program (PBRP)","https://scispace.com/paper/criminal-rehabilitation-and-recidivism-prevention-on-the-jjz70jtr2gym","2025","Journal Article","","Cheong Hoon Seo","10.31234/osf.io/xzfv2_v1","","The feasibility and effectiveness of prison-based rehabilitation programs (PBRP) is examined and investigated as a means of reducing recidivism and facilitating successful reintegration of criminal offenders into society. While criminal behavior may stem from both innate predispositions and systemic failures, mounting research suggests that rehabilitation—even within prison settings—is possible when certain biopsychosocial factors are adequately addressed. The success of rehabilitation depends less on incarceration itself and more on the timing, quality, and specificity of treatment interventions. Despite the historical shortcomings of PBRP—often due to insufficient funding, improper implementation, and unrealistic expectations—this research contends that meaningful rehabilitation can occur if programs are tailored to individual needs and designed to cultivate personal meaning, self-understanding, and intrinsic motivation. Potential interventions include structured goal-setting sessions, physical activity, religious programs, and therapeutic practices that foster positive self-image and resilience. While more empirical data is needed to determine the most effective rehabilitative variables, this paper emphasizes that criminal rehabilitation within prisons remains a viable, if complex, endeavor. ","This study investigates the efficacy of prison-based rehabilitation programs (PBRP) in reducing recidivism and promoting successful reintegration, highlighting the importance of tailored interventions addressing biopsychosocial factors and fostering personal growth and motivation."
"Adult academic and vocational correctional education programs: a review of recent research","https://scispace.com/paper/adult-academic-and-vocational-correctional-education-2d8flw2txy","1995","Journal Article","Journal of Offender Rehabilitation","Jurg Gerber
Eric J. Fritsch","10.1300/J076V22N01_08","","This article summarizes and integrates the findings of recent studies that evaluate adult academic and vocational correctional education programs for men. Contrary to the Martinson Report (1974), w...","In this article, the authors summarized and integrated the findings of recent studies that evaluate adult academic and vocational education programs for men, contrary to the Martinson Report (1974), w.r.t."
"Reinforcing the impacts of work release on prisoner recidivism: the importance of integrative interventions","https://scispace.com/paper/reinforcing-the-impacts-of-work-release-on-prisoner-3woc6c4zat","2017","Journal Article","Journal of Experimental Criminology","David Weisburd
David Weisburd
Badi Hasisi
Efrat Shoham
Gali Aviv
Noam Haviv","10.1007/S11292-017-9291-5","https://scispace.com/pdf/reinforcing-the-impacts-of-work-release-on-prisoner-3woc6c4zat.pdf","We present findings from an evaluation of a large work release program in the Israeli Prison Service The Israeli program uses an integrative therapeutic approach which combines work release with a series of other program elements Our main question is whether this integration of multiple program elements leads to strong benefits in terms of reincarceration and re-arrests The study uses a rich administrative database to develop a propensity score matching approach for creating matched treatment (n = 547) and control (n = 547) subjects The prisoners in the groups are found to be similar on known characteristics after matching MHbounds methods are used to assess the sensitivity of the results to bias Average standardized effect sizes in our study vary between 17 and 31 In general, rehabilitation outcomes observed are much larger than those reported for US evaluations of work release programs Work release in Israel is not simply work release, but involves a positive social environment, a high dosage of counseling and therapy, and more general privileges for inmates including furloughs and cultural activities We argue that our findings suggest the importance of a broader more integrative approach to work release programs to achieve enhanced success in reducing recidivism","In this article, the authors present findings from an evaluation of a large work release program in the Israeli Prison Service, which uses an integrative therapeutic approach which combines work release with a series of other program elements, and whether this integration of multiple program elements leads to strong benefits in terms of reincarceration and re-arrests."
"Nothing Will Work Unless You Did: The Predictors of Postprison Employment:","https://scispace.com/paper/nothing-will-work-unless-you-did-the-predictors-of-5ebt04g2ib","2017","Journal Article","Criminal Justice and Behavior","Grant Duwe
Valerie A. Clark","10.1177/0093854816689104","","Using multiple measures of postprison employment (finding a job, hours worked, and wages earned), we examined the predictors of postrelease employment outcomes for 15,111 prisoners released from Mi...","This paper examined the predictors of post-release employment outcomes for 15,111 prisoners released from a minimum security prison in the US using multiple measures of postprison employment (finding a job, hours worked, and wages earned)."
"The Effect of the Prison Industry Enhancement Certification Program on Labor Market Outcomes of Prison Releasees","https://scispace.com/paper/the-effect-of-the-prison-industry-enhancement-certification-4hrrxj7eav","2010","","","Robynn Cox","","https://scispace.com/pdf/the-effect-of-the-prison-industry-enhancement-certification-4hrrxj7eav.pdf","This article examines the effects of the federal Prison Industry Enhancement Certificate Program (PIE) on unemployment duration, length of employment, and earnings of inmates released between 1996 and 2001 across 5 states. This is the first nationally representative dataset of PIE and this is the first comprehensive study to analyze the effect of this program on labor market outcomes of the inmate. The results indicate that the PIE program may significantly decrease unemployment duration and increase the length of employment duration for both men and women. In addition, the PIE program may also significantly increase employment and earnings of the former male inmate.","In this article, the effects of the federal Prison Industry Enhancement Certificate Program (PIE) on unemployment duration, length of employment, and earnings of inmates released between 1996 and 2001 across 5 states were examined."
"Work-Related Intervention Programs: Desistance From Criminality and Occupational Integration Among Released Prisoners on Parole.","https://scispace.com/paper/work-related-intervention-programs-desistance-from-2xixjzbgyj","2019","Journal Article","International Journal of Offender Therapy and Comparative Criminology","Ronit Peled-Laskov
Efrat Shoham
Lutzy Cojocaru","10.1177/0306624X19845762","","The present research examines the integration into employment of prisoners on parole who had been under the supervision of the Prisoner Rehabilitation Authority during the period 2007-2010. The supervision program included rehabilitation in the community, with the emphasis on employment. The research compares integration in employment and rates of reincarceration for the supervised group with prisoners who had been released from prison after serving their full sentences. The findings indicate that among prisoners who had participated in the supervision program, there is better integration into employment, a higher wage level, and lower rate of reincarceration. Based on these results, it may be tentatively inferred that the supervision program possesses a high potential for reintegrating released prisoners into the community.","The findings indicate that among prisoners who had participated in the supervision program, there is better integration into employment, a higher wage level, and lower rate of reincarceration."
"Work after Prison: One-Year Findings from the Transitional Jobs Reentry Demonstration. Executive Summary.","https://scispace.com/paper/work-after-prison-one-year-findings-from-the-transitional-2hqsl3yl3w","2010","","","Cindy Redcross
Dan Bloom
Erin Jacobs
Michelle Manno
Sara Muller-Ravett
Kristin S. Seefeldt
Jennifer Yahner
Alford A. Young
Janine M. Zweig","","https://scispace.com/pdf/work-after-prison-one-year-findings-from-the-transitional-2hqsl3yl3w.pdf","The Transitional Jobs Reentry Demonstration is testing a program that provides temporary subsidized jobs, support services, and job placement help to former prisoners in four mid-western cities. This report describes how the demonstration was implemented and assesses how the transitional jobs programs affected employment and recidivism during the first year after people entered the project.","How the demonstration was implemented and how the transitional jobs programs affected employment and recidivism during the first year after people entered the project are described."
"Work After Prison: One-Year Findings from the Transitional Jobs Reentry Demonstration","https://scispace.com/paper/work-after-prison-one-year-findings-from-the-transitional-46m3059fcc","2011","Posted Content","Social Science Research Network","Cindy Redcross
Dan Bloom
Erin Jacobs
Michelle Manno
Sara Muller-Ravett
Kristin S. Seefeldt
Jennifer Yahner
Alford A. Young
Janine M. Zweig","","","The Transitional Jobs Reentry Demonstration is testing a program that provides temporary subsidized jobs, support services, and job placement help to former prisoners in four mid-western cities. This report describes how the demonstration was implemented and assesses how the transitional jobs programs affected employment and recidivism during the first year after people entered the project.","The Transitional Jobs Reentry Demonstration (TJRE) as mentioned in this paper is a program that provides temporary subsidized jobs, support services, and job placement help to former prisoners in four midwestern cities."
