"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Analysis Of Rate Of Return To Investment In Education","https://scispace.com/paper/analysis-of-rate-of-return-to-investment-in-education-18iocxl665","2011","Book","","Redempta Kyalo","","","The use of educational cost-benefit analysis is now widely accepted and has definite advantages although there is also considerable unease over its use. CBA has been applied to people as human capital, to assess the rates of return to investment in education. Information in this book is useful for understanding individuals' decisions on whether to attend university and overall trends in participation in university education;It provides policy-makers with a measure of the value of providing extra funds to higher education relative to expenditure in other sectors.The benefits of a degree program should be seen in the light of how much it costs in terms of money, time and what the learner could have been doing.From a company level, the returns in terms of improved skills and higher productivity will identify the benefits of education to Companies. Estimates of the rates of return for lifelong learning and Learning-on-the job will allow an assessment of whether it is worth for a company to engage in this type of investment.Educational managers, learners, policy makers and all other sectors will benefit from the information given in this book.","The use of educational cost-benefit analysis is now widely accepted and has definite advantages although there is also considerable unease over its use as discussed by the authors, however, the use of CBA has been applied to people as human capital, to assess the rates of return to investment in education, which is useful for understanding individuals' decisions on whether to attend university and overall trends in participation in university education."
"The Cost–Benefit Model","https://scispace.com/paper/the-cost-benefit-model-nqynpw5eph","1987","Book Chapter","","George Psacharopoulos","10.1016/B978-0-08-033379-3.50074-7","","Publisher Summary This chapter explains the cost-benefit model. Cost-benefit analysis is also known as rate of return analysis and is similar in principle to the procedure followed in ordinary investment project evaluation. The most important distinction is between a private and social rate of return. A private rate is estimated when the benefits and costs refer to the individual undertaking the investment. However, it is possible to relate the social costs and benefits of an educational activity, thus arriving at the social rate of return. If one accepts infinitely elastic demand functions for all types of labor, it follows that the elasticity of substitution between all pairs of skills and between labor and other factors of production is infinite as well. In other words, different amounts of labor skill mixes are consistent with the same relative wages and therefore the elasticity of substitution between the two kinds of labor is infinite. Rate of return analysis is based on observed market earnings. Therefore, for a social rate of return calculation one has either to assume that wages are equal to the value of the marginal product of labor, or apply shadow pricing.","In this article, the authors explain the cost-benefit model and compare the social costs and benefits of an educational activity, thus arriving at the social rate of return, which is similar in principle to the procedure followed in ordinary investment project evaluation."
"Cost-benefit Analysis of Investment in Higher Education:——Based on a Perspective of Individuals' Human Capital Investment","https://scispace.com/paper/cost-benefit-analysis-of-investment-in-higher-education-f4awe56dd25u","","","","DU Li-xia","10.13842/j.cnki.issn1671-816x.2013.06.016","","The growing popular concept of ""Education has no use"",the incident of hundreds of thousands students quitting entrance examination to college in Chong Qing and employment difficulty and migrant workers shortage forced people to re-examine the value of individuals' human capital investment in college education.This paper,from the perspective of economics and from the angle of individuals' human capital investment,making use of theories of Game Theory and the present value approach of Investment Decision,analyzed the cost and benefit of college education to provide reference for future researchers.","This study conducts a cost-benefit analysis of higher education investment from an individual's human capital perspective, using Game Theory and present value approach, to re-evaluate the value of college education amidst growing concerns over its utility and employment outcomes."
"Returns to Adult Learning","https://scispace.com/paper/returns-to-adult-learning-wmd47fcbgoe0","2025","Journal Article","Oxford Research Encyclopedia of Economics and Finance","Mikko Silliman
Hanna Virtanen","10.1093/acrefore/9780190625979.013.930","","A common starting point in understanding investments in learning is that people participate in education when the life-cycle returns to education outweigh its costs. Since people will reap the higher wages associated with education for longer and experience lower opportunity costs, they should make investments in education before entering the labor market—not as adults. Investments in human capital in adulthood can be explained by various departures from this simple model by bringing in issues like skill obsolescence, technological change, and uncertainty. Adult learning can take place in formal educational institutions as well as in the workplace. The empirical strategies used to evaluate adult education vary with the forms these investments take. Studies of formal adult education generally show positive effects on earnings, although there is substantial heterogeneity across education programs and students. Black-box approaches to studying firm-specific patterns of wage growth suggest that investments in learning in the workplace are also likely to be important in explaining earnings dynamics across firms by worker experience. Nonetheless, given the heterogeneity of forms that firm-provided adult education can take, it can be hard to achieve a bird’s-eye view of how and when firms invest in adult learning, or which forms of investment are effective. ","Adult learning investments are often made in response to skill obsolescence, technological change, and uncertainty, with formal education and workplace training showing positive effects on earnings, but varying effectiveness across programs and firms."
"Heterogeneous Returns to Education in the Labor Market","https://scispace.com/paper/heterogeneous-returns-to-education-in-the-labor-market-44trn3zlx4","2012","Posted Content","Social Science Research Network","Tazeen Fasih
Geeta Kingdon
Harry Anthony Patrinos
Chris Sakellariou
Måns Söderbom","","","Since the development of human capital theory, countless estimates of the economic benefits of investing in education for the individual have been published. While it is a universal fact that in all countries of the world the more education one has the higher his or her earnings, it is nevertheless important to know the empirical returns to schooling. However, simply knowing average returns is not useful in a world of heterogeneity. This paper finds increasing returns going from the lower to the higher end of the earnings distribution, but with some important differences across regions. The returns increase by quantile for Latin America. The returns decrease by quantile for most East Asian countries, producing an overall equalizing effect. India and Pakistan demonstrate opposite results. In Ghana, the returns across the distribution are flat, while for Kenya and Tanzania education is dis-equalizing.","In this paper, the authors find that in all countries of the world, the more education one has, the higher his or her earnings, but with some important differences across regions."
"Investment Evaluation of Higher Education Through Cost-Benefit Analysis: Evidence from Adrar University-Algeria","https://scispace.com/paper/investment-evaluation-of-higher-education-through-cost-6nujizmdhg","2017","Journal Article","Journal of Education and Practice","Benlaria Hocine
Mostéfaoui Sofiane","","https://scispace.com/pdf/investment-evaluation-of-higher-education-through-cost-6nujizmdhg.pdf","This study aims to measure the social and individual rates of return for investment in higher education at Adrar University. The approach adopted looks for investigating the costs and benefits of the human capital. The study found that the economic feasibility of investment in higher education exists at both the individual and social levels, where we have acquired a rate of 10.34% for the social return and a return of 13.27% for the per capita return. These two rates are much higher than the prevailing market interest rate for the period 2008/2011.","In this article, the authors measured the social and individual rates of return for investment in higher education at Adrar University and found that the economic feasibility of higher education exists at both the individual and social levels where we have acquired a rate of 10.34% for the social return and a return of 13.27% for per capita return."
"Heterogeneous returns to education in the labor market","https://scispace.com/paper/heterogeneous-returns-to-education-in-the-labor-market-3ayz6gbmbs","2012","Book","Research Papers in Economics","Tazeen Fasih
Geeta Kingdon
Harry Anthony Patrinos
Chris Sakellariou
Måns Söderbom","10.1596/1813-9450-6170","https://scispace.com/pdf/heterogeneous-returns-to-education-in-the-labor-market-3ayz6gbmbs.pdf","Since the development of human capital theory, countless estimates of the economic benefits of investing in education for the individual have been published. While it is a universal fact that in all countries of the world the more education one has the higher his or her earnings, it is nevertheless important to know the empirical returns to schooling. However, simply knowing average returns is not useful in a world of heterogeneity. This paper finds increasing returns going from the lower to the higher end of the earnings distribution, but with some important differences across regions. The returns increase by quantile for Latin America. The returns decrease by quantile for most East Asian countries, producing an overall equalizing effect. India and Pakistan demonstrate opposite results. In Ghana, the returns across the distribution are flat, while for Kenya and Tanzania education is dis-equalizing.","In this paper, the authors find that in all countries of the world, the more education one has, the higher his or her earnings, but with some important differences across regions."
"Impact of Government Investment in Human Capital on Labor Force Participation and Income Growth Across Economic Tiers in Southeast Asian Countries","https://scispace.com/paper/impact-of-government-investment-in-human-capital-on-labor-hir3csxdourz","2025","Journal Article","Economies","Pathairat Pastpipatkul
Htwe Ko
George Randolph Dirth","10.3390/economies13090249","","Prior economic research emphasized land, labor and physical capital as the primary drivers of growth, but contemporary work highlights the pivotal role of human capital. Investments in education, health and governance are now regarded as central to sustainable development; yet important questions remain regarding their effectiveness and context-specific impact. This study investigates how human capital investment influences labor force participation and income growth within the ASEAN nine economies for the period from 2000 to 2022 which provides a rich example of contrast in economic and governance outcomes within a single geographic region. Impacted units of measurement of labor force participation and income growth are evaluated using the Bayesian Additive Regression Trees model to select the most important variables, the Bayesian Dynamic Nonlinear Multivariate panel model to estimate regional effects, and the Time-varying Seemingly Unrelated Regression Equations model to evaluate country-specific dynamics, which considers not just the influence of investments in health and education but also the context of rule, law, and governance. The findings indicate that human capital investments exhibit heterogenous effects across economic tiers and the need for strategies and future study of preconditions to improve returns particularly in low-tier economies. Accordingly, mid-tier, emerging economies exhibit the greatest benefit from human capital investments while top-tier exhibit the probable impact of the law of diminishing returns as their human capital development is already well underway. Despite the limited scope, this study still has the potential to draw constructive theoretical and practical implications. ","This study examines the impact of government investment in human capital on labor force participation and income growth across economic tiers in Southeast Asian countries from 2000 to 2022, revealing heterogeneous effects and the need for tailored strategies to improve returns, particularly in low-tier economies."
"Human Capital Investments and Relative Earnings Mobility: The Role of Education, Training, Migration, and Job Search","https://scispace.com/paper/human-capital-investments-and-relative-earnings-mobility-the-1carvot3gu","1991","Journal Article","Economic Development and Cultural Change","Eileen Trzcinski
Susan Randolph","10.1086/451928","https://www.jstor.org/stable/1154521","A major question in economic development is how a country can increase its rate of output growth. Although the quantity of capital and labor are central in many theoretical models of output determination, the empirical evidence from growth-accounting models indicates that the amount of capital and the hours of labor employed account for only a small proportion of the growth in per capita product.' On the basis of these findings, theorists have extended growth-accounting models to identify other factors that stimulate growth. According to the findings of these models, quality and deployment of inputs, organizational modes, and technology are all keys to growth.2 By making changes and investments that affect these factors, countries can move toward greater growth and development. Of the resources available to low income countries, labor remains the most abundant. These countries can thus achieve major gains in output through labor investments. Whenever a country reallocates labor from lowto high-productivity activities and sectors, whenever it improves labor quality through education and training, it fuels economic growth. An extensive empirical literature documents the direct productivity-enhancing effects of human capital in the agricultural as well as the industrial sectors.3 Most institutions and researchers concerned with development acknowledge human capital development and deployment as a central source of growth and especially per capita growth.4 Representative of this perspective are G. Psacharopoulos and A. Arriagada, who view limited human capital development as ""the","A major question in economic development is how a country can increase its rate of output growth as discussed by the authors, which is the question in many theoretical models of output determination, the empirical evidence from growth-accounting models indicates that the amount of capital and the hours of labor employed account for only a small proportion of the growth in per capita product."
"Return on Investment in Workforce Development Programs","https://scispace.com/paper/return-on-investment-in-workforce-development-programs-2a4ol0sway","2012","Report","Social Science Research Network","Kevin Hollenbeck","10.17848/WP12-188","https://scispace.com/pdf/return-on-investment-in-workforce-development-programs-2a4ol0sway.pdf","Under more and more fiscal scrutiny because of shrinking state and local budgets, workforce development programs are being asked to estimate their return on investment (ROI). This paper introduces basic concepts of ROI in workforce development programs. It distinguishes ROIs estimated for workforce programs from those that are estimated for financial investments or capital projects. The paper furthermore exposits the basic ingredients of an ROI study — identification of the treatment and time periods of analysis, identification of the net impacts of the program, and identification of net costs. Finally, the paper presents results from the estimation of the ROI for postsecondary career and technical education in the State of Washington.","In this paper, the authors introduce basic concepts of ROI in workforce development programs and present results from the estimation of the ROI for postsecondary career and technical education in the State of Washington."
"Return on Investment in Workforce Development Programs","https://scispace.com/paper/return-on-investment-in-workforce-development-programs-2h15rhcdmo","2012","Posted Content","Research Papers in Economics","Kevin Hollenbeck","","","Under more and more fiscal scrutiny because of shrinking state and local budgets, workforce development programs are being asked to estimate their return on investment (ROI). This paper introduces basic concepts of ROI in workforce development programs. It distinguishes ROIs estimated for workforce programs from those that are estimated for financial investments or capital projects. The paper furthermore exposits the basic ingredients of an ROI study—identification of the treatment and time periods of analysis, identification of the net impacts of the program, and identification of net costs. Finally, the paper presents results from the estimation of the ROI for postsecondary career and technical education in the State of Washington.","In this paper, the authors introduce basic concepts of ROI in workforce development programs and present results from the estimation of the ROI for postsecondary career and technical education in the State of Washington."
"Human Capital Investment with Competitive Labor Search","https://scispace.com/paper/human-capital-investment-with-competitive-labor-search-47fe2xw4st","2008","Posted Content","Social Science Research Network","Leo Kaas
Leo Kaas
Stefan Zink","10.1111/J.0042-7092.2007.00700.X","https://papers.ssrn.com/sol3/Delivery.cfm/dp3722.pdf?abstractid=1278922&mirid=5","We study human capital accumulation in an environment of competitive search. Given that unemployed workers can default on their education loans, skilled individuals with a larger debt burden prefer riskier but better paid careers than is socially desirable. A higher level of employment risk in turn depresses the skill premium and the incentives to invest in education.The equilibrium allocation is characterized by too much unemployment, underinvestment by the poor, and too little investment in skill-intensive technologies. A public education system funded by graduate taxes can restore efficiency. More generally, differences in education funding can account for cross-country variations in wage inequality.","In this article, the authors study human capital accumulation in an environment of competitive search, and they find that skilled individuals with a larger debt burden prefer riskier but better paid careers than is socially desirable."
"Human Capital and Labor Market Policy","https://scispace.com/paper/human-capital-and-labor-market-policy-3lysoz273j","2002","","","Martin Schindlery","","","Policy analysis and human capital theory have long been corner- stones of labor market analysis, but interactions between the two have been largely ignored. In this paper, it is shown in a matching frame- work that explicitly modeling human capital accumulation has poten- tially large eects on the evaluation of labor market policy, but the magnitude of these eects depends strongly on the nature of the hu- man capital accumulation process. Speci…cally, when human capital is general but depreciates during unemployment, policies that induce longer unemployment spells (for example, unemployment insurance) reduce average productivity, thus exacerbating the costs of such poli- cies. Parameterizing the model to match U.S. displacement data, it is found that human capital depreciation plays a dominant role in ac- counting for human capital losses. This …nding is in contrast to the existing literature which has found the data to be indicative of a large degree of skill speci…city.","The authors showed that human capital depreciation plays a dominant role in ac- counting for human capital losses, which is in contrast to the existing literature which has found the data to be indicative of a large degree of skill speci cality."
"Human Capital and the Labor Market A Review of Current Research","https://scispace.com/paper/human-capital-and-the-labor-market-a-review-of-current-281a2dzkhy","1989","Journal Article","Educational Researcher","Jacob Mincer","10.3102/0013189X018004027","https://www.jstor.org/stable/1176648","Several studies have investigated survey data on the prevalence of on-the-job training. These studies have sought to discover who receives training and the effects of this labor market experience on workers' wages, wage growth, turnover, and employment. What is the magnitude of workers' and employers' investments in job training? How profitable are such investments? The first part of the article considers these questions. The second reviews studies that provide recent measures of technological change by industry, such as productivity growth indexes or research and development expenditures. The studies explore effects of technological changes on demands for educated and trained workers and on consequent changes in wage structures, labor turnover, and unemployment.","In this paper, the authors investigated survey data on the prevalence of on-the-job training and the effects of this labor market experience on workers' wages, wage growth, turnover, and employment."
"Cost-Benefit Analysis for Investment Decisions: Chapter 12 (The Economic Opportunity Cost of Labor)","https://scispace.com/paper/cost-benefit-analysis-for-investment-decisions-chapter-12-1rydaqp48y","2011","Posted Content","Research Papers in Economics","Glenn P. Jenkins
Chun-Yan Kuo
Arnold C. Harberger","","https://scispace.com/pdf/cost-benefit-analysis-for-investment-decisions-chapter-12-1rydaqp48y.pdf","The concept of economic opportunity cost is derived from the recognition that when resources are used for one project, opportunities to use these resources are sacrificed elsewhere. Typically when workers are hired by a project, they are giving up one set of market and non-market activities for an alternative set. The economic opportunity cost of labor (EOCL) is the value to the economy of the set of activities given up by the workers including the non-market costs (or benefits) associated with the change in employment. When determining the EOCL, it is important to remember that labor is not a homogeneous input. It is perhaps the most diverse factor of production in any economy. In this chapter we will examine how the EOCL is estimated in an economy that contains markets for many different types of labor occupations, with variations by region, by quality of employment opportunities (e.g., pleasant, unpleasant, permanent, temporary, etc.) that affect the EOCL used by a project.","The concept of economic opportunity cost is derived from the recognition that when resources are used for one project, opportunities to use these resources are sacrificed elsewhere as discussed by the authors, and is defined as the value to the economy of the set of activities given up by the workers including the non-market costs (or benefits) associated with the change in employment."
"Social returns to education: evidence from italian local labor market areas (•)","https://scispace.com/paper/social-returns-to-education-evidence-from-italian-local-2ecodrtwwl","2003","Journal Article","Social Science Research Network","Alberto Dalmazzo
Guido de Blasio
Servizio Studi","10.2139/SSRN.2160460","https://scispace.com/pdf/social-returns-to-education-evidence-from-italian-local-2ecodrtwwl.pdf","This paper provides a quantitative assessment of social returns to education in Italy by using microdata from the Bank of Italy’s Survey of Household Income and Wealth jointly with information on Local Labor Market Areas. The analysis shows that, after controlling for individual characteristics, local average human capital is positively correlated with individual wages, with estimated social returns ranging from 2 to 3 percent. This result is robust to alternative estimation methods and does not seem to depend on endogenous sorting. The paper also shows that (i) social returns are higher in the lagged areas of the South of Italy and, (ii) human capital inequality at the local level has adverse effects on productivity.","In this paper, the authors provide a quantitative assessment of social returns to education in Italy by using microdata from the Bank of Italy's Survey of Household Income and Wealth jointly with information on Local Labor Market Areas."
"Social returns to education in Italian local labor markets","https://scispace.com/paper/social-returns-to-education-in-italian-local-labor-markets-3tiqrcybru","2007","Journal Article","Annals of Regional Science","Alberto Dalmazzo
Guido de Blasio","10.1007/S00168-006-0081-7","","The paper estimates social returns to education in the Italian local labor markets. It shows that there is an important correlation between local human capital and average wages after controlling for individual characteristics. Estimated social returns to education range from 2 to 3%, whereas the private returns amount roughly to 6–7%. To find some support about causality running from local human capital to wages, the paper performs a number of robustness checks. It shows that: the estimated social returns are unlikely to be driven by spatially correlated omitted variables; they survive to the introduction of individual- and territorial-level variables; they are not due to imperfect substitutability across workers or spatial sorting; they are robust to IV techniques that deal with both local human capital and individual human capital endogeneity.","In this article, the authors show that there is an important correlation between local human capital and average wages after controlling for individual characteristics, and that the estimated social returns to education range from 2 to 3%, whereas the private returns amount roughly to 6-7%."
"Returns to Education in the Albanian Labor Market","https://scispace.com/paper/returns-to-education-in-the-albanian-labor-market-1jvfr0rtdj","2015","","","Juna Miluka","","","The issue of private returns to education has received much attention in the literature and there are many studies on the issue. Nonetheless, less is known of the issue in developing countries, and these studies are missing for Albania, where little is known regarding private returns to education. A major characteristic of labor market in Albania is the disparity between males and females in terms of labor market indicators such as labor force participation, employment, unemployment, inactivity rates, economic activity, and wages (Miluka 2013; INSTAT 2013, 2014). Understanding returns to education by sex, region and sector in Albania would help answer questions regarding parentâ€™s decisions on childrenâ€™s education as well as the allocation of the workforce in different sectors of the economy by gender and regionally. This paper estimates returns to education by sex, region, and sector in Albania using the 2012 Living Standard Measurement Survey Data. The econometric model used in this paper to estimate private returns to education is based on Mincerâ€™s (1974) human capital earning function. To correct for self-selection bias a twostep estimation following Casero and Seshan (2006) is estimated for each sector. The study shows that there are clear pay offs to female education namely, results show that females have higher returns to education overall and across regions and sectors. Returns to education for females are higher in the private sector compared to the public sector. Furthermore, the highest returns to education for females are in the service sector. Higher returns to education for women may improve their position in the labor market and should serve as incentives for increased labor force participation and paid employment, especially for women in the rural areas. It also shows that investing in education by the government is a worthy investment that brings back rewards. Consequently, investment in womenâ€™s education shouldÂ  continue and it should be increased providing more and better quality education. Promoting womenâ€™s entry into the private sector is important given womenâ€™s already high participation in the public sector, and the generally limited capacity of the sector to absorb a large number of workers. The higher returns of education for women in the private sector should also serve as a policy incentive to direct womenâ€™s participation in the private sector as to reap the rewards to education that this sector offers. JEL Classification: I26, J3 Keywords: Returns to education, Gender, Albania, Labor market.Â","In this article, the authors used an econometric model to estimate returns to education by sex, region, and sector in Albania using the 2012 Living Standard Measurement Survey Data."
"The Return to the Firm Investment in Human Capital","https://scispace.com/paper/the-return-to-the-firm-investment-in-human-capital-4izagp2cn1","2006","Posted Content","Research Papers in Economics","Rita Almeida
Pedro Carneiro","","","In this paper we estimate the rate of return to firm investments in human capital in the form of formal job training. We use a panel of large firms with unusually detailed information on the duration of training, the direct costs of training, and several firm characteristics such as their output, workforce characteristics and capital stock. Our estimates of the return to training vary substantially across firms. On average it is -7% for firms not providing training and 24% for those providing training. Formal job training is a good investment for many firms and the economy, possibly yielding higher returns than either investments in physical capital or investments in schooling. In spite of this, observed amounts of formal training are very small.","In this article, the authors estimate the rate of return to firm investments in human capital in the form of formal job training and find that on average it is -7% for firms not providing training and 24% for those providing training."
"Measuring Human Capital Returns","https://scispace.com/paper/measuring-human-capital-returns-5cd1s0hx3l","1971","Journal Article","Journal of Political Economy","C. M. Lindsay","10.1086/259831","https://www.jstor.org/stable/info/1830097","The correct measure of the return on human capital investment is the wealth effect of the wage increase which the investment makes possible. A geometric model of this investment decision is examined. The currently pervasive ""income difference"" measure is shown to contain an upward bias positively related to the size of the investment. Alternative tests for ""shortage"" and ""surplus"" conditions are developed which correct for this bias. It is shown that labor supply schedules may bend backward only when the relevant wage changes are incorrectly anticipated. It also is shown that among individuals who differ only in wealth, those with less wealth will elect to invest in human capital at lower wage levels in the relevant employments.","In this article, it is shown that among individuals who differ only in wealth, those with less wealth will elect to invest in human capital at lower wage levels in the relevant employments."
"Measuring Returns to Education and Human Capital in the Southern Mediterranean","https://scispace.com/paper/measuring-returns-to-education-and-human-capital-in-the-3mpbpkdjoo","2012","","","Emrah Arbak","","http://www.medpro-foresight.eu/ar/system/files/MEDPRO%20TR%20No%2017%20WP7%20Arbak_1.pdf","Measuring human capital has been a significant challenge for economists because the main variable of interest is intangible and not directly observable. In the Middle Eastern and Northern African region the task is further complicated by the general scarcity of comparable and reliable data. This study overcomes these challenges by relying on a unique international survey that covers most of the region and by deriving a market-based measure that uses returns to education and various labour market factors as guidance. The results show that private returns to schooling are relatively low in most southern Mediterranean countries (SMC). Israel and Turkey are clear outliers, surpassing even the EU-MED averages. In Algeria and Jordan, the returns are almost flat, implying that earnings do not respond significantly to education levels. Despite high attainment levels, Greece, Spain and Portugal also perform badly; only marginally surpassing some of the bottom-ranked SMC, providing evidence of problems in absorption capacity. The baseline scenarios for 2030 show substantial sensitivity to current estimates on returns to education. In particular, improving attainment levels can produce measurable gains in the future only when the returns to education are already high. Such is the case for Egypt, Morocco and Turkey, which substantially improve their human capital stocks under the baseline scenarios, surpassing several EU-MED countries with little or no room for improvement.","In this paper, the authors used returns to education and various labour market factors as guidance to measure human capital in the Middle Eastern and Northern African region and derived a market-based measure."
"The Return to Firm Investment in Human Capital","https://scispace.com/paper/the-return-to-firm-investment-in-human-capital-tw4diim9darn","","","","Rita Almeida
Pedro Carneiro","10.1016/j.labeco.2008.06.002","","In this paper we estimate the rate of return to firm investments in human capital in the form of formal job training. We use a panel of large firms with unusually detailed information on the duration of training, the direct costs of training, and several firm characteristics such as their output, workforce characteristics and capital stock. Our estimates of the return to training vary substantially across firms. On average it is -7% for firms not providing training and 24% for those providing training. Formal job training is a good investment for many firms and the economy, possibly yielding higher returns than either investments in physical capital or investments in schooling. In spite of this, observed amounts of formal training are very small.","This study estimates the return on firm investments in human capital through formal job training, finding average returns of -7% for non-training firms and 24% for training firms, suggesting training is a valuable investment despite observed low amounts."
"Private and Social Returns to Education","https://scispace.com/paper/private-and-social-returns-to-education-2zbulf0y8x","2006","Posted Content","","Enrico Moretti","","","Investment in human capital generates significant private returns. Why do governments use public funds to subsidize an investment that has significant private benefits? In this paper, I explore the theoretical rationales for public intervention in education, with a particular focus on human capital externalities. I also describe the existing empirical evidence on the relevance of each of these rationales.","In this paper, the authors explore the theoretical rationales for public intervention in education, with a particular focus on human capital externalities, and describe the existing empirical evidence on the relevance of each of these rationales."
"Comparative Analysis of the Return on Human Capital in the European and Asian Regions of Russia","https://scispace.com/paper/comparative-analysis-of-the-return-on-human-capital-in-the-1k7qo465ra","2020","Journal Article","Regional Research of Russia","Anna Aletdinova
A. V. Koritsky","10.1134/S2079970520020033","","Human capital, on the one hand, helps accelerate the country’s economic development and scientific and technological progress. On the other hand, the socioeconomic characteristics of regions affect the level of return on human capital. The authors hypothesize that the larger the accumulation of human capital in a region, the stronger its impact on the income level of the population. This hypothesis determined the objective of the study: to assess the relationship between the level of accumulation of human capital, fixed (physical) capital, and personal income by groups of Russian regions. A costly approach was used to assess human capital based on the replacement cost of the education fund of people employed in the country’s economy. The results confirmed the assumption that an increase in education costs in the long term is more profitable than increased investment in fixed assets. The authors concluded that the human capital accumulated in regional economies affects the increase in personal income more than physical capital.","In this paper, the authors assess the relationship between the level of accumulation of human capital, fixed (physical) capital, and personal income by groups of Russian regions and conclude that the human capital accumulated in regional economies affects the increase in personal income more than physical capital."
"Labor Market Returns to Vocational Secondary Education","https://scispace.com/paper/labor-market-returns-to-vocational-secondary-education-17vmmnwh","2022","Journal Article","American Economic Journal: Applied Economics","","10.1257/app.20190782","https://www.aeaweb.org/articles/pdf/doi/10.1257/app.20190782","We study labor market returns to vocational versus general secondary education using a regression discontinuity design created by the centralized admissions process in Finland. Admission to the vocational track increases initial annual income, and this benefit persists at least through the mid-thirties, and present discount value calculations suggest that it is unlikely that life cycle returns will turn negative through retirement. Moreover, admission to the vocational track does not increase the likelihood of working in jobs at risk of replacement by automation or offshoring. Consistent with comparative advantage, we observe larger returns for people who express a preference for vocational education. (JEL D15, I21, I26, J24, J31, O33) ","This paper studied the labor market returns to vocational versus general secondary education using a regression discontinuity design created by the centralized admissions process in Finland and found that admission to the vocational track increases initial annual income, and this benefit persists at least through the mid-thirties."
