"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Improving the Labor Market Outcomes of US Veterans: The Long-Run Effect of the Transition Assistance Program","https://scispace.com/paper/improving-the-labor-market-outcomes-of-us-veterans-the-long-3iankw8j1z","2020","Journal Article","Defence and Peace Economics","Xiaoxue Li","10.1080/10242694.2018.1532229","","The success of military recruiting depends largely on the potential consequences of military services. This study examines how military service affects labor market outcomes of veterans. Specifical...","In this paper, the authors examined how military service affects labor market outcomes of veterans and found that the success of military recruiting depends largely on the potential consequences of military services, and that military service impacts the labor market."
"Touching the Hearts and Souls of the Vietnam Warrior.","https://scispace.com/paper/touching-the-hearts-and-souls-of-the-vietnam-warrior-3byrs5rzzy","1991","","","Michael Horan","","https://scispace.com/pdf/touching-the-hearts-and-souls-of-the-vietnam-warrior-3byrs5rzzy.pdf","Research shows that the benefit structure of the GI Bill has discouraged veterans from using the education entitlement. Over 1,000 Florida Vietnam veterans completed a survey on education and the GI Bill. The collective experience provides insight to post-wartime readjustment efforts. Case studies and stories of Vietnam War veterans' educational experiences relating to the GI Bill point out gaps in the program. Problems arise with: prisoners trying to improve literacy skills; minority veterans having to choose between family and education; veterans starting a second career but no longer eligible for their GI Bill benefits; veterans not knowing that GI Bill benefits expired 10 years after service; those wanting to fill out surveys for and recount experiences of deceased veterans, and veterans with Posttraumatic Stress Disorder (PTSD), who were not able to use benefits. Although there are many successes with the GI Bill, the majority of Florida Vietnam veterans had problems using it. If the GI Bill were still available, how many dreams could be realized and how many lives would be improved? (NLA) *********************************************************************** Reproductions supplied by EDRS are the best that can be made from the original document. **P******************************************************************** TOUCHING THE HEARTS AND SOULS OF THE VIETNAM WARRIOR u. OP 111111011110411 Ns Noma manusmom","This article found that the benefit structure of the GI Bill has discouraged veterans from using the education entitlement, and that the majority of Florida Vietnam veterans had problems using it, which is a common problem for minority veterans and those with Posttraumatic Stress Disorder."
"How Military Veterans Are Using the Post-9/11 GI Bill and Adapting to Life in College","https://scispace.com/paper/how-military-veterans-are-using-the-post-9-11-gi-bill-and-59jef3dg3i","2010","","","Jennifer L. Steele
Nicholas Salcedo
James Coley","","https://www.rand.org/content/dam/rand/pubs/research_briefs/2010/RAND_RB9560.pdf","The Post-9/11 GI Bill increased the higher education benefits available to eligible individuals Offering benefits to nearly 2 million veterans, it is more generous than previous bills but beneficiaries report challenges in using the new benefits","Examination of students’ experiences using the Post-9/11 GI Bill during its first year of availability seeks insights regarding how higher education institutions can more effectively support returning veterans and highlights some of the ways that colleges and universities can ease military veterans’ transition into higher education."
"Federal Educational Assistance Programs Available to Service Members","https://scispace.com/paper/federal-educational-assistance-programs-available-to-service-5aawfc8q80","2015","","","Peter Buryk
Thomas E. Trail
Gabriella C. Gonzalez
Laura L. Miller
Esther M. Friedman","","","Abstract : Department of Defense (DoD) Office for Military Community and Family Policy asked RAND to review federal military educational assistance programs available to active duty and reserve service members; develop a holistic system overview; identify program outcomes that program managers either currently measure or should be measuring; consider benchmarks of success to compare these programs against; and make recommendations for improving the way educational benefits for military personnel are managed and used, thereby potentially improving cost efficiencies of programs. It was outside the scope of this study to determine the effectiveness of these programs or to develop a comprehensive research design. While we describe a possible framework for a rigorous outcome evaluation, we have not analyzed any service member outcomes (educational, employment, or income) to determine whether those who used educational benefits are better off than if they had not had access to the benefits and/ or better off than those who did not use the benefits. A separate research effort would be required to perform an overall, comprehensive evaluation of educational assistance programs for service members. The research team considered federal education benefits programs available to service members that DoD, the Department of Veterans Affairs (VA) (which manages four programs available to personnel who are still in the military), and the Department of Education (ED) administer. We reviewed publicly available program information and discussed specific characteristics with program managers. We also reviewed academic literature on both civilian and military education benefit programs to identify common characteristics, performance measures, and outcome measures. The literature suggests that the benefits of educational assistance programs may extend well beyond retention, recruitment, loyalty, and worker productivity, both for civilians and military service members.","In this paper, the authors present a review of educational assistance programs available to active duty and reserve service members and identify program outcomes that program managers either currently measure or should be measuring; and make recommendations for improving the way educational benefits for military personnel are managed and used, thereby potentially improving cost efficiencies of programs."
"Veteran Status, Income, and Intergenerational Mobility Across Three Cohorts of American Men","https://scispace.com/paper/veteran-status-income-and-intergenerational-mobility-across-ufndjwbu0q","2018","Journal Article","Population Research and Policy Review","Amy Kate Bailey
Bryan L. Sykes","10.1007/S11113-018-9477-1","","Existing research linking prior military employment with labor market outcomes has focused on comparing the relative income of veterans and nonveterans. However, people who join the armed forces are uniquely selected from the broader population, and the form and direction of selectivity has shifted over time, with differential enlistment rates by race, region, and socioeconomic status. Understanding changes in the demographic composition of enlistees and veterans has significant import for the study of social mobility, particularly given changes in the occupational structure since the mid-twentieth century and wage stagnation well into the new millennium. Furthermore, labor market polarization and increases in educational attainment since WWII raise additional concerns about the social origins of military personnel and their occupational trajectories after discharge. Using data from the National Longitudinal Surveys, we investigate how social background is linked to both income and occupational mobility among veterans from three cohorts of American men: World War II, Vietnam, and the All-Volunteer Force. We find few benefits for veterans, for either income or intergenerational occupational mobility, once social background is controlled, suggesting that selection into the armed forces largely governs outcomes in the civilian labor market. Our findings have significant importance for understanding civilian labor market outcomes and trajectories of social mobility during distinct phases of military staffing.","In this paper, the authors investigate how social background is linked to both income and occupational mobility among veterans from three cohorts of American men: World War II, Vietnam, and the All-Volunteer Force."
"Does the GI Bill Support Educational Attainment for Veterans with Disabilities? Implications for Current Veterans in Resuming Civilian Life","https://scispace.com/paper/does-the-gi-bill-support-educational-attainment-for-veterans-2f9tgvk5kz","2009","Journal Article","Journal of Sociology and Social Welfare","Alexa Smith-Osborne","","https://scispace.com/pdf/does-the-gi-bill-support-educational-attainment-for-veterans-2f9tgvk5kz.pdf","A secondary data analysis of the 2001 National Survey of Veterans (NSV) for 2075 Gulf War-era veterans was conducted to investigate whether the GI Bill (the Servicemen’s Readjustment Act of 1944, most recent provisions of which have been entitled the Montgomery GI Bill and the Post 9/11 GI Bill), considered as a social welfare policy, demonstrated protective effects for veterans with disabilities in terms of successful re-entry and sustained enrollment in higher education. Regression analyses to test the mediation effects of use of the GI Bill, use of non-Veterans’ Administration (VA) financial aid, and use of VA health services sug gested mediation effects; however, post hoc testing did not yield significant results. Analysis of this and an alternative multiple mediator model using bootstrapping strategies for assessing indirect effects suggested that total and non-labor income and social support, not the GI Bill, mediate the effects of disability on educational attainment among this population. Implications for social welfare policies and programs to support this population’s access to and success in post-secondary institutions are highlighted.","In this article, a secondary data analysis of the 2001 National Survey of Veterans (NSV) for 2075 Gulf War-era veterans was conducted to investigate whether the GI Bill (the Servicemen's Readjustment Act of 1944, most recent provisions of which have been entitled the Montgomery GI Bill and the Post 9/11 GI Bill), considered as a social welfare policy, demonstrated protective effects for veterans with disabilities in terms of successful re-entry and sustained enrollment in higher education."
"Promoting Veterans in Higher Education: Motivation and Adjustments to Their Learning Environments","https://scispace.com/paper/promoting-veterans-in-higher-education-motivation-and-3frzil96x1","2018","","","Yvonne O. Hunter-Johnson","","","The 21st century higher education for veterans became a reality with the passing of the Post 911 Veterans Educational Assistance Act of 2008 (The GI Bill or 9-11 G.I. Bill). As a result, veterans are utilizing their educational benefits and attending colleges and universities throughout the United States of America in preparation of their transition to the civilian workplace. While there are numerous studies that highlight veterans’ experiences in higher education, there is limited studies that focus specifically to their motivation and perceptions of the learning environment. This qualitative study, utilizing focus groups, explored the experience of 11 veterans regarding their motivation to pursue higher education coupled with their perceived difference of the learning environment, military compared to higher education. The results revealed that veterans are motivated to pursue higher education and there is a perceive difference in the learning environment. As a result of the findings, some strategies were provided for adult educators with responsibility for teaching veterans.","In this paper, a qualitative study, utilizing focus groups, explored the experience of 11 veterans regarding their motivation to pursue higher education coupled with their perceived difference of the learning environment, military compared to higher education."
"Does the GI Bill Support Educational Attainment for Veterans with Disabilities? Implications for Current Veterans in Resuming Civilian Life","https://scispace.com/paper/does-the-gi-bill-support-educational-attainment-for-veterans-3itf73oiko7r","","","","Alexa Smith-Osborne","10.15453/0191-5096.3475","","A secondary data analysis of the 2001 National Survey of Veterans (NSV) for 2075 Gulf War-era veterans was conducted to investigate whether the GI Bill (the Servicemen's Readjustment Act of 1944, most recent provisions of which have been entitled the Montgomery GI Bill and the Post 9/11 GI Bill), considered as a social welfare policy, demonstrated protective effects for veterans with disabilities in terms of successful re-entry and sustained enrollment in higher education. Regression analyses to test the mediation effects of use of the GI Bill, use of non-Veterans' Administration (VA)financial aid, and use of VA health services suggested mediation effects; however, post hoc testing did not yield significant results. Analysis of this and an alternative multiple mediator model using bootstrapping strategies for assessing indirect effects suggested that total and non-labor income and social support, not the GI Bill, mediate the effects of disability on educational attainment among this population. Implications for social welfare policies and programs to support this population's access to and success in post-secondary institutions are highlighted.","A secondary data analysis of 2075 Gulf War-era veterans found that the GI Bill did not significantly support educational attainment for veterans with disabilities, contrary to expectations, suggesting alternative factors like income and social support mediate educational outcomes."
"After the Post-9/11 GI Bill: A Profile of Military Service Members and Veterans Enrolled in Undergraduate and Graduate Education. Stats in Brief. NCES 2016-435.","https://scispace.com/paper/after-the-post-9-11-gi-bill-a-profile-of-military-service-49k55qc9h4","2016","Journal Article","National Center for Education Statistics","Alexandria Walton Radford
Alexander Bentz
Remmert Dekker
Jonathan Paslov","","https://scispace.com/pdf/after-the-post-9-11-gi-bill-a-profile-of-military-service-49k55qc9h4.pdf","Statistics in Brief publications present descriptive data in tabular formats to provide useful information to a broad audience, including members of the general public. They address simple and topical issues and questions. They do not investigate more complex hypotheses, account for inter-relationships among variables, or support causal inferences. We encourage readers who are interested in more complex questions and in-depth analysis to explore other NCES resources, including publications, online data tools, and publicand restricted-use datasets. See nces.ed.gov and references noted in the body of this document for more information. This Statistics in Brief was prepared for the National Center for Education Statistics under Contract No. EDED-IES-12-C-0095 with RTI International. Mention of trade names, commercial products, or organizations does not imply endorsement by the U.S. Government. The Post-9/11 GI Bill took effect on August 1, 2009 (U.S. Department of Veterans Affairs 2009), increasing the education benefits available to military service members who served after September 10, 2001.","The National Center for Education Statistics in Brief (NCESINB) as mentioned in this paper is a collection of statistics in brief publications published by the NCES to provide useful information to a broad audience including members of the general public."
"Fighting for Education: Veterans and Financial Aid","https://scispace.com/paper/fighting-for-education-veterans-and-financial-aid-2szwzcfit0","2014","","","Andrew Barr","","https://scispace.com/pdf/fighting-for-education-veterans-and-financial-aid-2szwzcfit0.pdf","The Post-9/11 GI Bill brought about the largest expansion in veteran education benets since the end of World War II, roughly doubling the average benet level. I leverage large changes in nancial aid generated by the benet expansion, including geographic variation in","This paper leveraged large changes in nancial aid generated by the benet expansion, including geographic variation in the distribution of veterans' education benets, to study the effect of the GI Bill on education benet levels."
"What Shall We Do with Our Boys? An Impact of the GI Bill on the US Economy","https://scispace.com/paper/what-shall-we-do-with-our-boys-an-impact-of-the-gi-bill-on-un904jjkir","2016","Journal Article","Annales. Ethics in Economic Life","Kamil Kowalski","10.18778/1899-2226.19.4.12","https://scispace.com/pdf/what-shall-we-do-with-our-boys-an-impact-of-the-gi-bill-on-un904jjkir.pdf","The GI Bill of Rights (The Servicemen’s Readjustment Act of 1944) was a comprehensive program to aid returning veterans in their speedy readjustment to a civilian life. Its role was also to enable the veterans to fit them into the civilian economy. In the first part of the text, the economic and political context of the discussion around the Bill is discussed. The author refers to the popular belief that the end of the war was expected to result in the return of another economic depression. The latter was to be deepened by winding down war production and speeded up by returning servicemen. The text examines how the Bill was to tackle that challenge. The main body of the article is built around the analysis of the provisions of the Act that relate to the benefits for the former soldiers. This includes a mustering-out pay, education benefits, medical care for the disabled in the war, unemployment insurance, an allowance credit and pensions for disabled veterans. The requirements, terms of funding and sum of benefits are presented and discussed. The last part concludes with the general remarks about the significance of the Bill and its contemporary perception in the USA.","The GI Bill of Rights (The Servicemen's Readjustment Act of 1944) was a comprehensive program to aid returning veterans in their speedy readjustment to a civilian life as mentioned in this paper."
"Evaluating the Impact of the Post-9/11 GI Bill on College Enrollment for Veterans with Service-Connected Disabilities:","https://scispace.com/paper/evaluating-the-impact-of-the-post-9-11-gi-bill-on-college-2z3hcpd2x3","2020","Journal Article","Teachers College Record","Liang Zhang","10.1177/016146812012200305","","Background/ContextThe Post-9/11 GI Bill has provided educational benefits to millions of military service members and veterans since its adoption in August 2009. Recent studies indicate that the bi...","The Post-9/11 GI Bill has provided educational benefits to millions of military service members and veterans since its adoption in August 2009 as discussed by the authors, and recent studies indicate that the bi..."
"Federal Educational Assistance Programs Available to Service Members: Program Features and Recommendations for Improved Delivery","https://scispace.com/paper/federal-educational-assistance-programs-available-to-service-3vgaxf0v7m","2015","","","Peter Buryk
Thomas E. Trail
Gabriella C. Gonzalez
Laura L. Miller
Esther M. Friedman","","https://scispace.com/pdf/federal-educational-assistance-programs-available-to-service-3vgaxf0v7m.pdf",": Department of Defense (DoD) Office for Military Community and Family Policy asked RAND to review federal military educational assistance programs available to active duty and reserve service members; develop a holistic system overview; identify program outcomes that program managers either currently measure or should be measuring; consider benchmarks of success to compare these programs against; and make recommendations for improving the way educational benefits for military personnel are managed and used, thereby potentially improving cost efficiencies of programs. It was outside the scope of this study to determine the effectiveness of these programs or to develop a comprehensive research design. While we describe a possible framework for a rigorous outcome evaluation, we have not analyzed any service member outcomes (educational, employment, or income) to determine whether those who used educational benefits are better off than if they had not had access to the benefits and/ or better off than those who did not use the benefits. A separate research effort would be required to perform an overall, comprehensive evaluation of educational assistance programs for service members. The research team considered federal education benefits programs available to service members that DoD, the Department of Veterans Affairs (VA) (which manages four programs available to personnel who are still in the military), and the Department of Education (ED) administer. We reviewed publicly available program information and discussed specific characteristics with program managers. We also reviewed academic literature on both civilian and military education benefit programs to identify common characteristics, performance measures, and outcome measures. The literature suggests that the benefits of educational assistance programs may extend well beyond retention, recruitment, loyalty, and worker productivity, both for civilians and military service members.","In this paper, the authors present an overview of educational assistance programs available to active duty and reserve service members and identify program outcomes that program managers either currently measure or should be measuring; consider benchmarks of success to compare these programs against; and make recommendations for improving the way educational benefits for military personnel are managed and used."
"A Price on Freedom: The Problems and Promise of the Vietnam Era G.I. Bills","https://scispace.com/paper/a-price-on-freedom-the-problems-and-promise-of-the-vietnam-gwbsfr3be2","2005","","","Mark Boulton","","","At the end of World War II, the federal government bestowed one of the richest rewards ever given a mass mobilized army in the form of the Servicemen's Readjustment Act of 1944, better known as the OJ. Bill of Rights. The OJ. Bill offered veterans generous loans, education benefits, and unemployment insurance to help them readjust to civilian life. The bill is widely lauded as one of the most important federal acts of the twentieth century. Further 0.1. Bills followed for veterans of the Cold War including those who served in Korea and Vietnam. Despite their continued impact on the lives of veterans and on society, the later bills have received very little public or academic attention. No major study examines the later OJ. Bills beyond the World War II generation. This dissertation helps fill that void by examining the political origins of the Vietnam era OJ. Bills of 1966, 1972, and 1974. Specifically, this dissertation explores the debates over veterans' education benefits at the federal level during the Vietnam era. After the passage of the 1966 OJ. bill, many Vietnam era veterans complained that their benefits fell short of those offered the World War II generation. As a result, the Vietnam era 0.1. Bills often get dismissed as a part ofa wider pattern of government neglect of the Vietnam veteran. This study provides a context for understanding why the benefits did not, at first, reach the same generous heights as the previous OJ. Bills and challenges the standard narrative that the government abandoned the Vietnam veteran. The government, particularly the Senate, did make considerable efforts to improve the Vietnam veteran's benefits. Although a succession ofpresidents and congressmen limited the government's generosity because of their ideological or economic convictions, numerous increases in the level of funding followed the 1966 bill, making iv veterans' benefits far more comparable to those offered World War II veterans. Following the increases, Vietnam era veterans claimed their education benefits in far greater numbers than their World War II predecessors. Because so many Vietnam veterans decided to return to school, this study shows that the G.I. Bill needs to be a central part of their homecoming story.","This article examined the political origins of the Vietnam era OJ. Bills of 1966, 1972, and 1974 and provided a context for understanding why the benefits did not, at first, reach the same generous heights as the previous OJ, and challenged the standard narrative that the government abandoned the Vietnam veteran."
"Long-Term Effects of Vietnam-Era Conscription: Schooling, Experience and Earning","https://scispace.com/paper/long-term-effects-of-vietnam-era-conscription-schooling-31nl6v534m","2007","Journal Article","Social Science Research Network","Joshua D. Angrist
Joshua D. Angrist
Joshua D. Angrist
Stacey H. Chen","10.2139/SSRN.1015399","https://papers.ssrn.com/sol3/Delivery.cfm/SSRN_ID1015399_code868255.pdf?abstractid=1015399&mirid=5&type=2","Instrumental variables (IV) estimates using the draft lottery show that white Vietnam-era draftees suffered substantial post-service earnings losses in the 1970s and 1980s. Angrist (1990) explains these losses as due primarily to lost labor market experience. Non-public use data fromthe 2000 Census allow the first longerterm follow-up for a large sample from the draft-lottery cohorts. We use these data to estimate the effects of military service on earnings, schooling, and a number of other variables. Consistent with the loss-of-experience model, IV estimates of the effects of Vietnam-era service on earnings are close to zero in 2000, when the draft-lottery cohorts were middle-aged and experience profiles relatively flat. On the other hand, draft-lottery estimates show a marked increase in schooling for Vietnam-era veterans. A variety of evidence suggests this increase reflects the impact of the Vietnam-era GI Bill more than draft-avoidance behavior. The economic return to the increased schooling generated by Vietnam-era service,estimated in a wage equation that constrains the impact of Vietnam-era military service to run solely through the experience and schooling channels, appears to be less than the OLS return. Finally, we look at measures of disability. The IV estimates point to an increase in non-work-related disability rates and non-SSA disability income, but the fact that there is no corresponding effect on employment, hours worked, or work-related disability rates suggests health was affected little by Vietnam-era service. Allowing for excess disability among veterans raises the estimated returns to GI-Bill schooling slightly.","In this paper, the effects of military service on earnings, schooling, and a number of other variables were investigated. But the authors focused on the effect of the Vietnam-era GI Bill more than draft-avoidance behavior."
"For-Profit Colleges and the GI Bill: A Worthwhile Investment?","https://scispace.com/paper/for-profit-colleges-and-the-gi-bill-a-worthwhile-investment-4h7fy5kkvp","2012","","","F. D. Raab","","https://scispace.com/pdf/for-profit-colleges-and-the-gi-bill-a-worthwhile-investment-4h7fy5kkvp.pdf",": The proliferation of for-profit colleges and questions about their recruiting tactics and program quality has caused concern among educators and legislators for quite some time. This issue also has been a concern within military and veterans communities because of the number of servicemembers and veterans who choose to use their tuition assistance or GI Bill benefits at for-profit colleges. The enactment of the Post 9/11 GI Bill has made this a more urgent problem for two reasons. First, a larger number of servicemembers and veterans are using these benefits at for-profit colleges. Second, as for-profit colleges seek to stay within the mandates of the 90/10 rule, which requires that they receive at least 10 percent of their revenue from non-federal funding sources, they are aggressively targeting servicemembers and veterans eligible for GI Bill benefits because those benefits do not count as federal benefits for purposes of the 90/10 calculation.","The proliferation of for-profit colleges and questions about their recruiting tactics and program quality has caused concern among educators and legislators for quite some time as mentioned in this paper, and this issue also has been a concern within military and veterans communities because of the number of servicemembers and veterans who choose to use their tuition assistance or GI Bill benefits at forprofit colleges."
"U.S. Veteran Labor Market Trends","https://scispace.com/paper/u-s-veteran-labor-market-trends-4bboi7y0js","2023","Book Chapter","","","10.7249/iga1363-3","","Veterans, regardless of race/ethnicity, have lower unemployment rates than nonveterans and are more likely to work in the public sector. The top industries for veteran employment are public administration and manufacturing. ","U.S. veterans have lower unemployment rates than nonveterans and are more likely to work in the public sector and manufacturing."
"Issues in the Use of Postservice Educational Benefits as Enlistment Incentives","https://scispace.com/paper/issues-in-the-use-of-postservice-educational-benefits-as-2yz8umul2q","1980","","","Richard L. Fernandez","","",": In 1976, Congress ended eligibility for GI Bill educational benefits for enlistees entering the active military services after January 1, 1977. The GI Bill was replaced with a contributory assistance plan, the Veterans Educational Assistance Program (VEAP). This note demonstrates the extent of the decline in the present value of benefits resulting from the program change and concludes that the enhancements to VEAP benefits the Army is now offering to certain enlistees should yield only a small response. Alternative incentives should attract more enlistees and be more cost effective. The note also examines veterans' educational benefits from society's viewpoint and concludes that these benefits can play a valuable role in raising Americans' level of educational attainment. A reform that would make VEAP a more effective recruiting tool is to link benefit payment levels to either the consumers price index or an index of educational costs. (Author)","In this article, the authors examined the extent of the decline in the present value of benefits resulting from the program change and concluded that the enhancements to VEAP benefits the Army is now offering to certain enlistees should yield only a small response."
"Race and Ethnicity Matter: Heterogeneous Effects of the Post-9/11 GI Bill on Veterans’ College Enrollments","https://scispace.com/paper/race-and-ethnicity-matter-heterogeneous-effects-of-the-post-foxx0xtajt","2021","Journal Article","","Joaquin Alfredo Angel Rubalcaba
David N. van der Goes","10.1007/S41996-019-00048-8","","The Post-9/11 GI Bill provided a generous increase in veterans’ education benefits. Using the Current Population Survey and American Community Survey, this paper examines the impact of the Post-9/11 GI Bill on college enrollments among Black and Hispanic veterans. Evidence from a difference-in-difference evaluation reveals the Post-9/11 GI Bill increased veteran college enrollments by 4 percentage points, while disproportionately increasing college enrollments for Black veterans by 4.7 percentage points. The evidence reported in this study suggests military service and veterans’ education benefits play a positive role in the efforts to reduce racial and ethnic disparities in higher education.","The authors examined the impact of the post-9/11 GI Bill on college enrollments among Black and Hispanic veterans using the Current Population Survey and American Community Survey and found that the GI Bill increased veteran college enrollment by 4 percentage points, while disproportionately increasing college enrollment for Black veterans by 4.7 percentage points."
"Race and Ethnicity Matters: Heterogeneous Effects of the Post-9/11 GI Bill on Veterans' College Enrollments","https://scispace.com/paper/race-and-ethnicity-matters-heterogeneous-effects-of-the-post-1vpbj7a4a9","2015","","","Joaquin Alfredo-Angel Rubalcaba","","","The Post-9/11 GI Bill provided a generous increase in veterans’ education benefits. Using the Current Population Survey and American Community Survey, this paper examines the impact of the Post-9/11 GI Bill on college enrollments among Black and Hispanic veterans. Evidence from a difference-in-difference evaluation reveals the Post-9/11 GI Bill increased veteran college enrollments by 4 percentage points, while disproportionately increasing college enrollments for Black veterans by 4.7 percentage points. The evidence reported in this study suggests military service and veterans’ education benefits play a positive role in the efforts to reduce racial and ethnic disparities in higher education.","Evidence from a difference-in-difference evaluation reveals the Post-9/11 GI Bill increased veteran college enrollments by 4 percentage points, while disproportionately increasingCollege enrollments for Black veterans by 4.7 percentage points."
"Are Current Military Education Benefits Efficient and Effective for the Services","https://scispace.com/paper/are-current-military-education-benefits-efficient-and-27d1z2m7p9","2017","Book","","Jennie W. Wenger
Trey Miller
Matthew D. Baird
Peter Buryk
Lindsay Daugherty
Marlon Graf
Simon Hollands
Salar Jahedi
Douglas Yeung","","https://scispace.com/pdf/are-current-military-education-benefits-efficient-and-27d1z2m7p9.pdf","A primary purpose of military education benefits is to assist service members' transitions back to civilian life, but the benefits likely have implications for recruiting and retention as well. This research takes a mixed-methods approach to examine the effects of education benefit programs on recruiting and retention–related outcomes, and to assess how the two largest education benefits may work together.","This research takes a mixed-methods approach to examine the effects of education benefit programs on recruiting and retention–related outcomes, and to assess how the two largest education benefits may work together."
"Military Service during the Vietnam Era: Were There Consequences for Subsequent Civilian Earnings?","https://scispace.com/paper/military-service-during-the-vietnam-era-were-there-3y29qg3ki0","2004","Journal Article","Social Forces","Jay Teachman","10.1353/SOF.2005.0021","https://www.jstor.org/stable/3598345","Using longitudinal data gathered in the National Longitudinal Study of Young Men spanning the years from 1966 to 1981, I examine the relationship between military service and subsequent income earned in the civilian labor market. Through the use of fixed-effects estimators, I am able to generate estimates of the effects that are independent of unmeasured family-specific and person-specific factors that might bias the relationship. The use of longitudinal data also allows for the construction and comparison of earning trajectories for veterans and nonveterans. The results indicate that veterans have earning profiles that differ from those of nonveterans. In particular, after leaving military service, veterans who were drafted earn less than nonveterans, but this difference erodes over time because veterans have a steeper earning profile. Within less than ten years of discharge there is no statistically significant difference between the earnings of veterans and those of nonveterans.","This article examined the relationship between military service and subsequent income earned in the civilian labor market using longitudinal data gathered in the National Longitudinal Study of Young Men spanning the years from 1966 to 1981, and found that after leaving military service, veterans who were drafted earn less than nonveterans, but this difference erodes over time because veterans have a steeper earning profile."
"Issues in the Use of Postservice Educational Benefits as Enlistment Incentives. A Rand Note.","https://scispace.com/paper/issues-in-the-use-of-postservice-educational-benefits-as-2jvb5j4l1p","1980","","","Richard L. Fernandez","","https://scispace.com/pdf/issues-in-the-use-of-postservice-educational-benefits-as-2jvb5j4l1p.pdf","Abstract : In 1976, Congress ended eligibility for GI Bill educational benefits for enlistees entering the active military services after January 1, 1977. The GI Bill was replaced with a contributory assistance plan, the Veterans Educational Assistance Program (VEAP). This note demonstrates the extent of the decline in the present value of benefits resulting from the program change and concludes that the enhancements to VEAP benefits the Army is now offering to certain enlistees should yield only a small response. Alternative incentives should attract more enlistees and be more cost effective. The note also examines veterans' educational benefits from society's viewpoint and concludes that these benefits can play a valuable role in raising Americans' level of educational attainment. A reform that would make VEAP a more effective recruiting tool is to link benefit payment levels to either the consumers price index or an index of educational costs. (Author)","The extent of the decline in the present value of benefits resulting from the program change is demonstrated and it is concluded that the enhancements to VEAP benefits the Army is now offering to certain enlistees should yield only a small response."
"Post Service Labor Market Performance of Immigrant Veterans","https://scispace.com/paper/post-service-labor-market-performance-of-immigrant-veterans-46qszqhpny","2023","Journal Article","Defence and Peace Economics","","10.1080/10242694.2023.2291839","","My research examines the labor market performance of prime-age (20-54) male immigrant veterans in the all-volunteer era, using the American Community Survey (2010-2019) and a linear regression model. I compare them with two reference groups: U.S.-born male veterans and non-veteran male immigrants. Immigrant veterans show higher labor force participation and employment rates compared to U.S.-born veterans. Conversely, when compared to non-veteran immigrants, the trend is reversed. Overall, no statistically significant disparities are found in labor income and wage analysis. However, heterogeneous effects emerge based on education level, race, and birthplace. Immigrant veterans earn less income compared to U.S.-born veterans in the non-Hispanic White group, while no significant differences are observed in other races. Furthermore, compared to non-veteran immigrants, Hispanic/Latino and non-Hispanic Black immigrant veterans have higher labor incomes or wages, especially for those with a high school education as their highest level of attainment. In contrast, non-Hispanic White immigrant veterans earn less, particularly among individuals with a college education. Additionally, immigrant veterans from developed countries have lower incomes and wages compared to their non-veteran counterparts, whereas no such disadvantage is observed for immigrants from developing countries. These findings suggest potential advantages associated with military service in minority groups. ","This study examines labor market performance of prime-age male immigrant veterans (2010-2019) using the American Community Survey, finding mixed results: higher labor force participation, but lower income for non-Hispanic White immigrant veterans, and higher income for minority groups."
"Long-Term Effects of Vietnam-Era Conscription: Schooling, Experience and Earnings","https://scispace.com/paper/long-term-effects-of-vietnam-era-conscription-schooling-3iqheiged4","2007","Posted Content","Research Papers in Economics","Joshua D. Angrist
Stacey H. Chen","","","Instrumental variables (IV) estimates using the draft lottery show that white Vietnam-era draftees suffered substantial post-service earnings losses in the 1970s and 1980s. Angrist (1990) explains these losses as due primarily to lost labor market experience. Non-public use data from the 2000 Census allow the first longerterm follow-up for a large sample from the draft-lottery cohorts. We use these data to estimate the effects of military service on earnings, schooling, and a number of other variables. Consistent with the loss-of -experience model, IV estimates of the effects of Vietnam-era service on earnings are close to zero in 2000, when the draft-lottery cohorts were middle-aged and experience profiles relatively flat. On the other hand, draft-lottery estimates show a marked increase in schooling for Vietnam-era veterans. A variety of evidence suggests this increase reflects the impact of the Vietnam-era GI Bill more than draft-avoidance behavior. The economic return to the increased schooling generated by Vietnam-era service, estimated in a wage equation that constrains the impact of Vietnam-era military service to run solely through the experience and schooling channels, appears to be less than the OLS return. Finally, we look at measures of disability. The IV estimates point to an increase in non-workrelated disability rates and non-SSA disability income, but the fact that there is no corresponding effect on employment, hours worked, or work-related disability rates suggests health was affected little by Vietnam-era service. Allowing for excess disability among veterans raises the estimated returns to GI-Bill schooling slightly.","In this paper, the effects of military service on earnings, schooling, and a number of other variables were investigated using a loss-of-experience model, and the authors found that the economic return to the increased schooling generated by Vietnam-era service, estimated in a wage equation, appears to be less than the OLS return."
