"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"A educação e a teoria do capital humano: um entrelaçamento de perspectivas contemporâneas","https://scispace.com/paper/a-educacao-e-a-teoria-do-capital-humano-um-entrelacamento-de-2vodomjbvl","2024","Journal Article","Caderno Pedagógico","Ailton Batista de Albuquerque
Fernanda de Magalhães
Lara Cristina Evaristo Rodrigues
Michele Lemos de Oliveira Sousa Carvalho
Valéria Peres Asnis","10.54033/cadpedv21n6-027","","A economia considera a educação como uma das dimensões críticas sociais e estratégicas em que as políticas públicas são pautadas para o desenvolvimento e o crescimento econômico, ampliando as liberdades individuais e facilitando a coesão entre grupos ao dirimir as diferenças de status social e desequilíbrios de ordens diversas. Nesse âmbito, o presente estudo discorre sobre a Teoria do Capital Humano, proposta por Theodore W. Schultz (1973), que se concentra em entender como os investimentos em educação e em saúde podem impactar positivamente o desenvolvimento econômico e social, especialmente em países de economia periférica. O autor argumenta que o capital humano, definido como o conjunto de conhecimentos, habilidades e capacidades adquiridas, é um elemento crucial para o crescimento econômico e a melhoria da qualidade de vida. Concernente à metodologia empregada, incluímos uma pesquisa bibliográfica, enfatizando cinco categorias principais para medir o capital humano: recursos de saúde e serviços, treinamento no trabalho, educação formal, programas de estudos para adultos e migração. A pesquisa também considera aspectos quantitativos e qualitativos. Os resultados indicam que o investimento em educação formal, especialmente em países que passaram por crises severas, como o Japão pós-Segunda Guerra Mundial, tem um retorno significativo na economia, aumentando a produtividade e a competitividade. A pesquisa destaca ainda a importância da saúde e do vigor físico e mental para a eficiência industrial e a produção de riqueza material. Em síntese, o estudo conclui que investir em capital humano, através de educação e saúde, é fundamental para o desenvolvimento econômico sustentável. A educação deve ser vista como uma ferramenta essencial para romper o ciclo de subserviência ao status quo, promovendo mobilidade social e distribuição de renda mais equitativa, nesse sentido, é necessário buscar as concepções de uma escola que descortine as verdadeiras relações antagônicas do capital. ","A educação e a saúde são elementos cruciais para o desenvolvimento econômico e social. O investimento em educação formal, especialmente em países que têm passado por crises severas, tem um retorno significativo na economia."
"Heterogenous human capital: life cycle investment in health and education","https://scispace.com/paper/heterogenous-human-capital-life-cycle-investment-in-health-2667tkbj59","2002","Posted Content","Research Papers in Economics","Suren Basov","","https://fbe.unimelb.edu.au/__data/assets/pdf_file/0005/805865/838.pdf","During the last forty years, economists have devoted a great deal of e ﬀortto developing the concept of human capital and applying it to explain invest-ment in education, income inequality, and life-time earning pro ﬁles. Earlycontributions to the human capital theory (Schultz 1961, Mushkin 1962,Becker 1964, Fuchs 1966) suggested that there might exist several forms ofhuman capital. However, theoretical models of human capital (Becker 1964,Ben-Porath 1967) modelled it as a one-dimensional stock variable, which wastypically interpreted as education. Even though in the empirical work botheducation and experience were usually included in the earning equation (Min-cer 1997), experience was usually interpreted as a continuation of educationat the job place in the spirit of Ben-Porath’s model.The concept of health capital was developed by Grossman (1972). Stockof health in his model determines the total amount of time an individual canspend producing money earnings and commodities.","The concept of health capital was developed by Grossman (1972) as mentioned in this paper, who modelled it as a one-dimensional stock variable, which wastypically interpreted as education, even though in the empirical work botheducation and experience were usually included in the earning equation."
"Human capital","https://scispace.com/paper/human-capital-2m15ny8g9s","2007","Book","","Brian Keeley","","","Human capital is the stock of skills that the labor force possesses. The flow of these skills is forthcoming when the return to investment exceeds the cost (both direct and indirect). Returns to these skills are private in the sense that an individual’s productive capacity increases with more of them. But there are often externalities that increase the productive capacity of others when human capital is increased. This essay discusses these concepts historically and focuses on two major components of human capital: education and training, and health. The institutions that encourage human capital investment are discussed, as is the role of human capital in economic growth. The notion that the study of human capital is inherently historical is emphasized and defended.",""
"Conceptual Analysis of Education Role in Economics: The Human Capital Theory","https://scispace.com/paper/conceptual-analysis-of-education-role-in-economics-the-human-39k232qmq2","2019","Journal Article","Journal of History Culture and Art Research","Alfinur A. Galiakberova","10.7596/TAKSAD.V8I3.2256","https://scispace.com/pdf/conceptual-analysis-of-education-role-in-economics-the-human-39k232qmq2.pdf","The article deals with theoretical issues of building the human potential that is necessary for economic growth and social development. There are some theories, differently interpreting the role of education and the issue of demand for individuals in the labor market. In recent decades, the human capital theory has come to the fore. According to it, human capital rises due to a number of reasons, but the key factor is the educational level of the individual. There have been analyzed views of prominent economists who laid the foundations of this theory. Their undoubted merit is that since then there has been a huge increase in investment into a human being all over the world, since people began to be considered as an important factor in development, as an investment into tangible assets. There also have been considered the evolution of this theory, which was gradually freed from the elements of simplified economic determinism. It is indicated that in modern Russian realities further expansion of higher education does not always lead to an increase in employees’ income. Along with the arguments of the supporters of this theory, the article contains the arguments of its critics. Owing to discussions, the theory is developing and getting flexible. The concept of “human capital” is expanding and now it includes a variety of personality abilities that make it possible for a person to solve economic and many other problems. Therefore, the theory is gradually becoming the subject of broad multidisciplinary research.","In this article, the authors deal with theoretical issues of building the human potential that is necessary for economic growth and social development and deal with the arguments of the supporters of the human capital theory."
"An Analysis of the Consequences of Relying on Human Capital Theory to Develop Educational Policies","https://scispace.com/paper/an-analysis-of-the-consequences-of-relying-on-human-capital-qgx9wrwi9r","2019","","","Shihui Li","","https://webofproceedings.org/proceedings_series/ESSP/ICEMEET 2019/ICEMEET19137.pdf","The emergence and development of human capital theory is undoubtedly a major event in the labour market field. It has both positive and negative effects on the development of education. The key points are as follows: (1) Investment in human capital is important in the knowledge-based global economy and education is an important way of breaking the intergenerational cycle of poverty, which benefits people’s lives and lifts their nations. (2) Overemphasizing human capital theory and the return of investment will lead to the lack of education quality. (3) Human capital theory optimistically connects the economic benefits with higher education investment, but it can also lead to the problem of over-qualification in the labour market, which may bring waste of human capital and education resources.","The emergence and development of human capital theory is undoubtedly a major event in the labour market field as discussed by the authors and it has both positive and negative effects on the development of education, which can also lead to the problem of over-qualification in the labor market, which may bring waste of human resources and education resources."
"The Contemporary Development of Human Capital Theory and Its Inspiration on Practice","https://scispace.com/paper/the-contemporary-development-of-human-capital-theory-and-its-poqme6yko1hc","","","","Yong-shu WANG
Xiao-qin CHEN","10.3969/j.issn.1000-5757.2009.02.009","","The connotation of human capital theory has been continuously enriched since it came into being half a century ago.As a whole,the research on human capital theory of last century was focused on the development of human capital investment.In recent years,theory circle has converted to study the human capital administration,such as the identity of labor force,the use of incentives and ownership of human capital.This study is of great significance to human resource development and utilization in theoretical and practical way.","Human capital theory has evolved from investment focus to administration, encompassing labor force identity, incentive use, and ownership, with implications for human resource development and utilization in both theoretical and practical contexts."
"Human capital: a critique","https://scispace.com/paper/human-capital-a-critique-41h1sgywx0","2004","","","Rossilah Jamil","","https://jurnalkemanusiaan.utm.my/index.php/kemanusiaan/article/view/133/126","Human Capital Theory argues that a person’s formal education determines his or her earning power. This article seeks to highlight the discrepancies surrounding the notion that education should be construed as a direct form of investment in one’s financial future. An analysis of the use of quantitative techniques in measuring human capital, particularly the full/ elaborate and the regression methods is presented. The ways in which returns are measured by using the full/elaborate method and regression method are explained and a critical assessment of their applications is discussed. There are several reasons to dispute the nation that one’s education influences earnings. The first is that non-educational factors also influence earnings. Secondly, there are weaknesses in the way ‘benefits’ and ‘costs’ of education in Human Capital research are defined. Thirdly, there is scepticism of the indicators of social benefits claimed to have resulted from investment in education. Fourthly, limitations of data sources generally used in Human Capital research tend to distort reality. And finally, weaknesses are inherent in the way that Human Capital research is conducted due to its nature as an economic research.","In this article, the authors highlight the discrepancies surrounding the notion that education should be construed as a direct form of investment in one's financial future and present an analysis of the use of quantitative techniques in measuring human capital, particularly the full/ elaborate and regression methods."
"Measures of human capital: A review of the literature","https://scispace.com/paper/measures-of-human-capital-a-review-of-the-literature-uaslb2l0y7","2005","Posted Content","Research Papers in Economics","Trinh Le
John Gibson
Les Oxley","","https://www.econstor.eu/bitstream/10419/205575/1/twp2005-10.pdf","Human capital is increasingly believed to play an important role in the growth process, however, adequately measuring its stock remains controversial. This paper identifies three general approaches to human capital measurement; cost-based, income-based and education-based, and presents a critical review of the theories and their applications to data from a range of countries. Emphasis on empirical evidence will be given to the case of New Zealand.","In this article, the authors identify three general approaches to human capital measurement; cost-based, income-based and education-based; and present a critical review of the theories and their applications to data from a range of countries."
"A Comprehensive Understanding of the Economic Value of Human Capital","https://scispace.com/paper/a-comprehensive-understanding-of-the-economic-value-of-human-6drxa5y1x7nh","","","","李湘萍","10.3969/j.issn.1006-1096.2008.04.002","","Economics of education should not be defined only as economics of school education.Under the ideology of life-long learning,the end of school education does not mean an end stop of learning and human capital investment.Apart from an outer development through theoretical foundation expansion,economics of education can also gain its inner development under the framework of humang capital theory.The approach of inner development emphasizes a comprehensive insight into the various human capital investments especially education and training which are the most important approaches of human capital investment.The integration of economics of education and economics of training will bring us a rosy future in the study of human resources development.Only under this circumstances can we carry out an overall and deep research into the economic value of human capital as well as its realization mechanism.","This study expands the economics of education beyond school education, integrating it with human capital theory to explore the economic value of human capital through lifelong learning, education, and training investments."
"Human Capital Stock Transformation Model and Application","https://scispace.com/paper/human-capital-stock-transformation-model-and-application-w95jm0nwij32","","","","CHENG Gong-wu","10.3969/j.issn.1673-0496.2002.01.015","","Based on the theory of Human Capital, the Human Capital Stock Transformation Model (HCSTM),are put forward which can be used to quantitatively analyze and evaluate the economic benefits of the Human Capital's investment.As a sample,studies on the economic benifits of the staff educational investment in one institute are made by using HCSTM.","A Human Capital Stock Transformation Model (HCSTM) is proposed to quantify and evaluate the economic benefits of human capital investment, with a case study on the economic benefits of staff educational investment in one institute."
"Human capital management: Economics of psychological perspective.","https://scispace.com/paper/human-capital-management-economics-of-psychological-4jbikr53ck","2015","Journal Article","Industrial Psychiatry Journal","Kalpana Srivastava
RC Das","10.4103/0972-6748.181717","","Human capital management (HCM) is an old discipline frequently specialized and referred to by the financial and investment analysts as well as the accountants and HR professionals. HCM is concerned with obtaining, analyzing, and reporting on data and the direction of value‐adding people management at the corporate level and at the level of front‐line management.[9] HCM is a system approach to people management and refers to the discipline of acquiring, retaining, measuring, managing, and leveraging the workforce. It can aptly be stated that HCM treats employees as an asset rather than overhead.","Human capital management is an old discipline frequently specialized and referred to by the financial and investment analysts as well as the accountants and HR professionals."
"Human Capital","https://scispace.com/paper/human-capital-2m3q453jr5","2004","Book","","Stephen Amidon","","","But these tangible forms of capital are not the only ones. Schooling, a computer training course, expenditures of medical care, and lectures on the virtues of punctuality and honesty also are capital. That is because they raise earnings, improve health, or add to a person's good habits over much of his lifetime. Therefore, economists regard expenditures on education, training, medical care, and so on as investments in human capital. They are called human capital because people cannot be separated from their knowledge, skills, health, or values in the way they can be separated from their financial and physical assets.",""
"State education as high-yield investment: human capital theory in European policy discourse","https://scispace.com/paper/state-education-as-high-yield-investment-human-capital-287wrqpyd1","2011","Journal Article","","Donald Gillies","10.2478/V10159-011-0011-3","https://scispace.com/pdf/state-education-as-high-yield-investment-human-capital-287wrqpyd1.pdf","Human Capital Theory has been an increasingly important phenomenon in economic thought over the last 50 years. The central role it affords to education has become even more marked in recent years as the concept of the ‘knowledge economy’ has become a global concern. In this paper, the prevalence of Human Capital Theory within European educational policy discourse is explored. The paper examines a selection of policy documents from a number of disparate European national contexts and considers the extent to which the ideas of Human Capital Theory can be seen to be influential. In the second part of the paper, the implications of Human Capital Theory for education are considered, with a particular focus on the possible ramifications at a time of economic austerity. The paper argues that Human Capital Theory risks offering a diminished view of the person, a diminished view of education, but that with its sole focus on economic goals leaves room for educationists and others to argue for the educational, social, and moral values it ignores, and for the conception of the good life and good society it fails to mention.","In this paper, the authors examine a selection of policy documents from a number of disparate European national contexts and consider the extent to which the ideas of Human Capital Theory can be seen to be influential."
"Continuing Professional Education and Human Capital Theory.","https://scispace.com/paper/continuing-professional-education-and-human-capital-theory-1dqhlk475n","2004","","","Jasper van Loo
Tonette S. Rocco","","https://scispace.com/pdf/continuing-professional-education-and-human-capital-theory-1dqhlk475n.pdf","Continuing Professional Education (CPE) may be defined as “the process of engaging in education pursuits with the goal of becoming up-to-date in the knowledge and skills of one’s profession” (Weingand 1999). Both theory and practice surrounding continuing professional education have been fragmented with providers of CPE identifying with their individual professions and not with the field of adult education (Mott & Daley, 2000) or human resource development (HRD). Yet, CPE has been recognized by adult educators as an important area of study and practice since the 1960s (Houle, 1980; Cervero, 1988; Queeney, 2000). For instance, adult education graduate programs teach students effective practice in CPE as facilitators, program planners, and administrators (Cervero, 1989). CPE is a growing concern for both adult education and HRD because of four trends: the amount of CPE offered in workplaces is surpassing CPE offered by other providers, CPE is increasingly being offered by universities through distance education, collaborations between universities and workplaces are expanding, and using CPE to regulate professionals’ practice is increasing (Cervero, 2000). In 1988, Cervero estimated that 25 % of the workforce claimed membership in a profession; this estimate could only have increased over the years (Cervero, 2000). As more professionals become corporate employees, CPE has become an important phenomenon in many workplaces making it the responsibility of HRD practitioners to manage and facilitate. As a result, during the last decades, the amount of CPE offered at the workplace has grown more than any other type of education (Cervero, 2001). Consequently, CPE at work takes resources away from training other classes of workers, the CPE-providers require more education and expertise increasing the costs of securing and retaining trainers, and since CPE is mandated by professional associations the content, timing, and costs to provide it are less controllable by the employer. Cost benefit analysis and return on investment are terms that are increasingly being used by HRD to support training as a sound investment in human capital (Cascio, 1987; Fitz-enz & Davison, 2002; Swanson, 2001). Human capital has caught the attention of scholars and practitioners outside the economics domain since it is increasingly seen as the “profit lever of a knowledge economy” (Fitz-Enz 2000). Without a workforce that is constantly increasing its knowledge and skills, organizations cannot remain competitive (Fitz-Enz and Davison 2002). Most theoretical and empirical research has implicitly been concerned with cost-benefit analysis for training at the individual or societal level (Burke 1995). Cost-benefit analysis for CPE for individual organizations or for their customers has been rather scarce in the economic literature. The field of human capital theory has contributed to research on training while paying little attention to the distinct characteristics of continuing professional education or the differences between training and CPE. This is due to the fact that the estimation of costs and benefits of CPE is not as straightforward as it would seem at first sight. Training and CPE are different in ways that make a simple application of training models to understanding the costbenefit analysis of CPE, impossible. While standard principles from cost-benefit analysis can be used to determine why, how and how much an organization invests in training, these same principles do not directly apply to CPE.","Continuing professional education (CPE) is defined as ""the process of engaging in education pursuits with the goal of becoming up-to-date in the knowledge and skills of one's profession"" as mentioned in this paper."
"Human Capital Theory","https://scispace.com/paper/human-capital-theory-4t16f9k9ha","2010","Other","","Robert J. Brent","10.4337/9781849805131.00042","","→ It is an investment because costs are incurred, both explicit, in the form of fees, and implicit, in the form of “hardship”, as well as opportunity cost of staying in school while the individual could begin his career. Like most of studies in Economics, the optimal choice is dependent on the balance between benefits and costs. There is an additional element in the study of this cost and benefit of investment in human capital, that of private versus social cost and benefit. As the terms imply, the former pertain to the individual agent’s personal cost in terms of hardship (which is a function of their innate talent), and opportunity cost (which is a function of personal network, and opportunities available at any given time). The latter pertains to the optimal choice if there was one individual who could make a binding choice for everyone of us.","In economics, the optimal choice is dependent on the balance between benefits and costs as mentioned in this paper, and there is an additional element in the study of investment in human capital, that of private versus social cost and benefit."
"Human Capital Theory: A Holistic Criticism","https://scispace.com/paper/human-capital-theory-a-holistic-criticism-2rp616yxef","2014","Journal Article","Review of Educational Research","Emrullah Tan","10.3102/0034654314532696","","Human capital theory has had a profound impact on a range of disciplines from economics to education and sociology. The theory has always been the subject of bitter criticisms from the very beginning, but it has comfortably survived and expanded its influence over other research disciplines. Not surprisingly, a considerable number of criticisms have been made as a reaction to this expansion. However, it seems that these criticisms are rather fragmented and disorganized. To bridge this gap and organize them in a systematic way, the present article takes a holistic approach and reviews human capital theory from four comprehensive perspectives focusing on the methodological, empirical, practical, and moral aspects of the theory.","In this article, the authors take a holistic approach and review human capital theory from four comprehensive perspectives focusing on the methodological, empirical, practical, and moral aspects of the theory, and present a systematic approach to bridge this gap and organize them in a systematic way."
"Education - an investment in human capital","https://scispace.com/paper/education-an-investment-in-human-capital-5bwmeg4ii3","2014","Journal Article","Journal of Economics and Business Research","Daniela Mihaela Neamţu","","https://scispace.com/pdf/education-an-investment-in-human-capital-5bwmeg4ii3.pdf","Formal education, personal abilities and the health state play an important role in this paper. Those are all essential constituent elements of the human capital. In the present paper we intend to present briefly the fundamental concepts of the human capital, with an emphasis on education and abilities. We also mark out the importance of the human capital development in the purpose of maintaining the development and the motivation of the human resources, which are the main premises organizations need to capitalize. The higher education has a determinant role in the attainment of this desideratum.","In this article, the fundamental concepts of the human capital, with an emphasis on education and abilities, are presented, and the importance of human capital development in the purpose of maintaining the development and the motivation of human resources, which are the main premises organizations need to capitalize."
"On The Research of Foreign and Domestic Human Capital Theory","https://scispace.com/paper/on-the-research-of-foreign-and-domestic-human-capital-theory-4h9xg8unw3","2005","Journal Article","Chinese journal of population, resources and environment","Li Fuzhu","10.1080/10042857.2005.10677441","","Human Capital Theory came into being in the middle and later periods of the 20th century. A lot of achievements have been made on the research in its connotation, measures of the value, investment and income, function mechanism and so on, by foreign scholars. In recent 10 years of the new Millennium alternation, the “steal business effect” and the structure of human capital on the mechanism of economic rise has become the two emphasis in current foreign Human Capital Theory's research. On the basis of foreign researches and Chinese situations, domestic scholars have enriched and developed it, but there are many disparities in its methods, aspects and levels between foreign and domestic researches.","In recent 10 years of the new Millennium alternation, the ""steal business effect"" and the structure of human capital on the mechanism of economic rise has become the two emphasis in current foreign Human Capital Theory's research as mentioned in this paper."
"Integrating Human Capital and Human Capabilities in Understanding the Value of Education","https://scispace.com/paper/integrating-human-capital-and-human-capabilities-in-4djxr6ijgp","2014","Book Chapter","Research Papers in Economics","Enrica Chiappero-Martinetti
Anna Sabadash","10.1057/9781137001436_9","https://scispace.com/pdf/integrating-human-capital-and-human-capabilities-in-4djxr6ijgp.pdf","The aim of this chapter is to investigate the possibility of combining human capital theory (HCT) and the capability approach (CA) in order to better understand and measure both the instrumental and the intrinsic values of education for individuals, and to trace its relative spillover effects on societies. HCT, pioneered by Schultz and Becker in the early 1970s, has since become an important part of the debate on economic growth and development. Recently, HCT has been criticised for the narrow instrumental role that it assigns to education (inasmuch as HCT disregards some of important non-material aspects of education), as well as for its inability to satisfactorily reflect the cultural, gender-based, emotional and historical differences that can influence educational choices and individual well-being.","In this article, the authors investigate the possibility of combining human capital theory (HCT) and capability approach (CA) in order to better understand and measure both the instrumental and the intrinsic values of education for individuals, and to trace its relative spillover effects on societies."
"Human Capital","https://scispace.com/paper/human-capital-4xslv5zfu2","1983","Journal Article","","Gary Becker","10.4135/9781446251355.n27","","But these tangible forms of capital are not the only ones. Schooling, a computer training course, expenditures of medical care, and lectures on the virtues of punctuality and honesty also are capital. That is because they raise earnings, improve health, or add to a person's good habits over much of his lifetime. Therefore, economists regard expenditures on education, training, medical care, and so on as investments in human capital. They are called human capital because people cannot be separated from their knowledge, skills, health, or values in the way they can be separated from their financial and physical assets.","Human capital investments are expenditures on education, training, medical care, and other activities that raise earnings, improve health, or add to a person's good habits over much of his lifetime."
"Human Capital","https://scispace.com/paper/human-capital-4wanma9lbou3","1983","Journal Article","","Gary Becker","10.4337/9781845426880.00017","","But these tangible forms of capital are not the only ones. Schooling, a computer training course, expenditures of medical care, and lectures on the virtues of punctuality and honesty also are capital. That is because they raise earnings, improve health, or add to a person's good habits over much of his lifetime. Therefore, economists regard expenditures on education, training, medical care, and so on as investments in human capital. They are called human capital because people cannot be separated from their knowledge, skills, health, or values in the way they can be separated from their financial and physical assets.","Economists consider expenditures on education, training, medical care, and personal development as investments in human capital, which enhances earnings, health, and good habits over a person's lifetime, inseparable from their knowledge, skills, and values."
"Human Capital in the Perspective of Sociology--A Review of Economic Theory of Human Capital","https://scispace.com/paper/human-capital-in-the-perspective-of-sociology-a-review-of-sjiuyx18q1il","","","","李国和
张运刚","10.3969/j.issn.1003-6636.2005.01.009","","Economic theory on human capital broadens horizons for the research on capital. Its positive significance lies in that it recognizes the status of labor in the production system and stresses that it is a type of capital. However, human capital theory looks at labor and investment in it only from the economic perspective and its inherent assumptions have, in effect, abstracted sociological factors in reality. From the sociological perspective, human capital in essence embodies the interaction between human beings and society. Its acquisition is the process of socialization of individuals and the value it embodies is also the result of social identification reflecting the interaction between individuals and firms / organizations. Therefore, human capital is not only of economic value, but also of social function not to be ignored.","Economic theory of human capital overlooks sociological factors, viewing labor as a capital asset solely from an economic perspective, whereas a sociological perspective reveals human capital as a product of social interaction, socialization, and social identification."
"Army Human Resources Development Strategy through Human Capital Approach","https://scispace.com/paper/army-human-resources-development-strategy-through-human-rp0jjxa5qe78","2025","Journal Article","","Sugeng Purwanto
Irfan Ilhamsyah","10.62567/ijosse.v1i1.603","","The focus of research on the statement is the strategy of developing human resources (HR) of the Army through a human capital approach in increasing the professionalism, capability, and effectiveness of military personnel to support the operational success of the Army in facing various security challenges. The purpose of this research is to analyze the Human Resource Development Strategy of the Indonesian Army through the Human Capital Approach. The method used in this research is descriptive qualitative with SWOT analysis tools and tree analysis. The theory used in this research is human capital. The results showed that the strategies used for HR development with a human capital approach are (1) Improving the quality of education and training of soldiers through evaluation and inclusive curriculum development. (2) Utilizing good education and training to improve soldiers' capabilities through an integrated and sustainable human capital approach. (3) Improving the professionalism of soldiers through merit-based personnel management system reform. (4) Improving soldiers' welfare by providing access to specialized higher education through the Defense University. (5) Improving transparency and efficiency through information and communication technology, keeping soldiers' focus on the main task of defense. By adopting a human capital approach, the Army is expected to improve the quality and capability of soldiers, so that they are ready to face future challenges and support the achievement of the organization's strategic goals. ","This study analyzes the Indonesian Army's Human Resource Development Strategy through a human capital approach, identifying five strategies to improve professionalism, capability, and effectiveness of military personnel to support operational success in facing security challenges."
