"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"The career transition experiences of military Veterans: A qualitative study","https://scispace.com/paper/the-career-transition-experiences-of-military-veterans-a-2e1z6nm2yt","2021","Journal Article","Military Psychology","Sarah Shue
Marianne S. Matthias
Marianne S. Matthias
Marianne S. Matthias
Dennis P. Watson
Kristine K. Miller
Niki Munk
Niki Munk","10.1080/08995605.2021.1962175","https://www.tandfonline.com/doi/pdf/10.1080/08995605.2021.1962175","Transitioning out of a military career can be difficult and stressful for Veterans. The purpose of this study was to gain an in-depth understanding of the challenges and needs of career transitioni...","In this paper, a study was conducted to gain an in-depth understanding of the challenges and needs of career transition in a military career, which can be difficult and stressful for Veterans."
"Employment after the military","https://scispace.com/paper/employment-after-the-military-4e36rfpotq","2018","Book Chapter","","Mary Keeling
Sara M. Ozuna
Chase Milsap","","","The civilian employment of military veterans has been a concern of the United States government since the end of World War I. During this time, Congress created the first legislation surrounding the employment of military veterans. Despite many efforts since, through legislation, policy, and services, finding and sustaining civilian employment continues to be a challenge for many U.S. veterans. Issues such as planning for life post-service, adjusting to civilian life and culture, veteran discrimination, and health challenges, in addition to the recent recession, are just some of the barriers and challenges military veterans face in securing and maintaining employment post-service.","The civilian employment of military veterans has been a concern of the United States government since the end of World War I as mentioned in this paper, and despite many efforts, through legislation, policy, and services, finding and sustaining civilian employment continues to be a challenge for many U.S. veterans."
"Are Current Military Education Benefits Efficient and Effective for the Services","https://scispace.com/paper/are-current-military-education-benefits-efficient-and-27d1z2m7p9","2017","Book","","Jennie W. Wenger
Trey Miller
Matthew D. Baird
Peter Buryk
Lindsay Daugherty
Marlon Graf
Simon Hollands
Salar Jahedi
Douglas Yeung","","https://scispace.com/pdf/are-current-military-education-benefits-efficient-and-27d1z2m7p9.pdf","A primary purpose of military education benefits is to assist service members' transitions back to civilian life, but the benefits likely have implications for recruiting and retention as well. This research takes a mixed-methods approach to examine the effects of education benefit programs on recruiting and retention–related outcomes, and to assess how the two largest education benefits may work together.","This research takes a mixed-methods approach to examine the effects of education benefit programs on recruiting and retention–related outcomes, and to assess how the two largest education benefits may work together."
"Ten Frequently Asked Questions About Veterans' Transitions: Results of a Decade of RAND Work on Veteran Life","https://scispace.com/paper/ten-frequently-asked-questions-about-veterans-transitions-170e0e7mzr","2016","Book","","Christopher Guo
Julia Pollak
Melissa Bauman","10.7249/RR1095","https://scispace.com/pdf/ten-frequently-asked-questions-about-veterans-transitions-170e0e7mzr.pdf",": The transition from military service to the civilian world can be very challenging, particularly for young veterans with no prior civilian work experience and those with injuries or disabilities. As part of their duty to care for the men and women who have served the country in uniform-as well as to promote strong member recruitment in the future-the U.S. Department of Defense and the U.S. Department of Veterans Affairs seek to monitor and improve the education and employment opportunities and the health and well-being of military veterans and reservists. Over the past decade, RAND has proactively pursued a program of research addressing veterans' transitions to the civilian labor market. This document compiles RANDs body of work on this topic and highlights the breadth of topics RAND has studied. It distills more than a decades worth of research on many facets of veteran life into a set of ten questions and answers gleaned from this work.","This document compiles RANDs body of work on veterans' transitions to the civilian labor market and highlights the breadth of topics RAND has studied, distills more than a decades worth of research on many facets of veteran life into a set of ten questions and answers gleaned from this work."
"Veterans in the Workplace: a Model of Factors Affecting Veteran Transition","https://scispace.com/paper/veterans-in-the-workplace-a-model-of-factors-affecting-480tmyxicqg6","","","","Christopher B. Stone
Andrea R. Neely
William Phillips
Ryan P. Terry","10.1108/edi-01-2024-0007","","Purpose The aim of this work is to enhance workplace diversity and inclusion by exploring and addressing unique barriers faced by veterans during their transition from military service to civilian occupations. Design/methodology/approach Building on existing expatriate theory, we introduce the Veteran Employment Transition (VET) model. Drawing parallels between veterans and expatriates, the model illustrates key antecedents crucial for a successful transitional adjustment. Findings The proposed VET model outlines essential factors contributing to successful veteran transitions. These factors include individual factors such as language skills, job and organization factors such as role clarity and nonwork factors. Research limitations/implications The VET model establishes a foundation for future research on veteran transition and answers the call for theory development in the field. Practical implications The insights derived from the VET model offer practical recommendations for designing interventions and transition support programs tailored to the unique needs of returning veterans. Originality/value The contribution of this paper lies in the development of the VET model, offering a novel perspective for understanding and addressing the distinctive challenges faced by returning United States (US) military veterans.","This study introduces the Veteran Employment Transition (VET) model, exploring factors affecting veterans' transition from military to civilian occupations, including individual, job, and nonwork factors, to enhance workplace diversity and inclusion."
"Veterans’ civilian employment experiences: Lessons learnt from focus groups","https://scispace.com/paper/veterans-civilian-employment-experiences-lessons-learnt-from-k2q1y6lryf","2019","Journal Article","Journal of Career Development","Mary Keeling
Sara M. Ozuna
Sara Kintzle
Carl A. Castro","10.1177/0894845318776785","https://scispace.com/pdf/veterans-civilian-employment-experiences-lessons-learnt-from-k2q1y6lryf.pdf","Emerging evidence highlights employment as a key factor influencing the success of transition from military to civilian life. Historically, employment programs have focused on improving skills such...","In this paper, the authors highlight the importance of employment as a key factor influencing the success of transition from military to civilian life, and propose an employment-based transition support system for transition from the military to the civilian life."
"Air Force Military Tuition Assistance: A Historical Analysis","https://scispace.com/paper/air-force-military-tuition-assistance-a-historical-analysis-1xi9qq0it0","2012","Report","","Catherine E McGowan","10.21236/AD1018603","",": Historically, the purpose and intent of Air Force (AF) military tuition assistance (Mil TA), has reflected the environmental context and has adjusted to meet AF needs accordingly Congressional interest combined with the current environment of prolonged conflict and economic crisis requires a re-evaluation and subsequent update to AF Mil TA policy A historical examination of AF Mil TA intent and policy within their wartime, economic, and cultural contexts demonstrated that Mil TA has most often been tied to AF requirements; however, this emphasis has decreased over time with recruiting, retention, and Airmen freedom of choice becoming prominent In addition, program costs have risen exponentially, not only with increasing tuition rates, but also with changes in legislation Lastly, the GI Bill has also focused on recruiting and retention, thereby providing duplicate efforts between the Services and the Veterans Administration Recommendations to reduce tuition assistance reimbursement percentages and return to requirements driven Mil TA program may help control costs, while ensuring quality education for Airmen all while meeting more AF requirements","In this article, the purpose and intent of Air Force (AF) military tuition assistance (Mil TA), has reflected the environmental context and has adjusted to meet AF needs accordingly Congressional interest combined with the current environment of prolonged conflict and economic crisis requires a re-evaluation and subsequent update to AF Mil TA policy."
"Fighting for a Job: The Reality of Veteran Unemployment in Virginia","https://scispace.com/paper/fighting-for-a-job-the-reality-of-veteran-unemployment-in-15ul24szqx","2015","","","Christopher Flurry","","https://scispace.com/pdf/fighting-for-a-job-the-reality-of-veteran-unemployment-in-15ul24szqx.pdf","Unemployment is a reality for many veterans, especially those who served in Iraq and Afghanistan, due to a subpar military transition program, lack of effort by the veterans themselves, and the inability of businesses to recognize the value veterans may bring. According to the Pentagon (2015), the current veteran transition program fails on many fronts to equip veterans with the communication and networking skills required to find gainful employment. Additionally, Veterans Affairs statistics (2015) suggest that whether through a sense of entitlement or simply an inability to understand the complexity of the civilian labor market, are poorly positioned to compete with non-veterans for jobs. On the other hand, Gudmundsson (2015) argues that there is no veteran unemployment issue, with the topic being little more than a political bargaining chip. However, according to other sources, businesses are insufficiently informed of the unique skills that veterans often possess, and often choose to hire non-veterans who may have higher education credentials, but lack the leadership and other real world experience of veterans. The issue of veteran unemployment can be turned through proactive measures by each of these groups to expand the job-seeking and professional networking skills, ensuring gainful employment for veterans and high skilled employees for businesses.","According to as mentioned in this paper, businesses are insufficiently informed of the unique skills that veterans often possess, and often choose to hire non-veterans who may have higher education credentials, but lack the leadership and other real world experience of veterans."
"The next mission: Inequality and service‐to‐civilian career transition outcomes among 50+ military leavers","https://scispace.com/paper/the-next-mission-inequality-and-service-to-civilian-career-3inpqz3x","2022","Journal Article","Human Resource Management Journal","","10.1111/1748-8583.12459","https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/1748-8583.12459","We examine the Service-to-Civilian career transition for Military leavers aged 50 and above (50+). The exit age of our sampled group means that it is more likely that they hold senior-ranked positions across both Officer and Soldier career pathways. Despite both groups having access to similar transition opportunities and resources, we find that their work-lives are underpinned with economic, social, and structural inequality. This inequality has substantive effects on their employment transition outcomes. Our focus group data suggest that Soldiers have unequal access to formal (e.g., Career Transition Partnership programmes) and informal (e.g., social networks) transition support resources compared to Officers. Employing a structural equation modelling approach to analyse 183 survey responses, we found that Soldiers are more likely to apply for, and subsequently take, civilian work that is below their skills level. In turn, Soldiers are significantly less satisfied with their civilian work than Officers. ","This article examined the service-to-civilian career transition for military leavers aged 50 and above (50+) and found that despite both groups having access to similar transition opportunities and resources, their work-lives are underpinned with economic, social, and structural inequality."
"FROM MILITARY to CIVILIAN LIFE: Applications of Schlossberg's Model for Veterans in Transition","https://scispace.com/paper/from-military-to-civilian-life-applications-of-schlossberg-s-114cb5qvuy","2014","Journal Article","The Career Planning and Adult Development Journal","Mary L. Anderson
Jane Goodman","","","The focus of this article is on assisting veterans as they transition from military to civilian life, utilizing the framework of Schlossberg's 4-S Transition Model (Anderson, Goodman, & Schlossberg, 2012). As veterans move through this unique life/career transition they must cope, adapt, and make decisions across many areas of their lives. Applications of Schlossberg's model are discussed for assessment and interventions across the following inter-related areas: Situation, Self, Support, and Strategies. Case studies are included to provide working examples of utilizing the model for conceptualizing and tailoring treatment for veteran clients.IntroductionThe separation from the military to civilian life can be a complex and challenging transition for today's returning veterans, and providing assistance with this transition is increasingly important, with more than 200,000 military personnel transitioning to civilian status each year (Wolfe, 2012). Although each branch of the service provides pre-separation counseling and transition services, these interventions tend to be short-term and focused on initial job search activities. The reintegration process, however, can be a complex process of adjustment across both life and career, as veterans move through a transition that involves changing structures, culture, and life roles (Stein-McCormick, Osborn, Hayden, & Hoose, 2013; Yan, et al., 2012).While not all returning veterans experience difficulties with re-entry, those returning home after multiple deployments and/or with serious injuries may face a readjustment that is more difficult (Kline, et al., 2010; Stein-McCormick, et al., 2013). A comprehensive study conducted at the Pew Research Center (Morin, 2011) on a representative sample of 1,853 veterans revealed that the risks and rewards of military life carry over when returning to civilian life, with re-entry particularly difficult for combat veterans. This study revealed that 51 per cent of post 9/11 vet erans reported that they had difficulty adjusting to civilian life, and that 49% suffered from post-traumatic stress. A central goal when assisting clients through a life/career transition is to facilitate increased coping and adaptation to change (Anderson, Goodman, & Schlossberg, 2012), and it is key to consider that the transition from the military back to civilian life can be a complex, lengthy and non-linear process (BPW Foundation, 2011).Transition AssessmentWhen assessing an individual in transition it is helpful to understand the transition process, which takes place over time and includes phases of assimilation and continuous appraisal as a person moves into and through the changes occurring in their lives. The impact of a transition can be evaluated across the areas of relationships, routines, assumptions, and roles, taking into consideration both the individual's reactions and current socio-cultural and historical context. (Anderson et al. 2012). When working with returning veterans, counselors need to be mindful of how veterans view the changes taking place, creating a space to explore their perceptions and experiences related to this transition. An important aspect of working with veterans is being culturally competent and aware of our own values, biases and preconceived notions concerning the military. With only 0.5 per cent of the population serving in the military over the past 10 years, the lowest percentage since before WWII (Morin, 2011), it can be challenging for civilians to understand the service member's experience. However, it is crucial to have a working knowledge of issues that relate to a military background, including unique experiences, knowledge, skills, and codes of behavior (McCaslin, Leach, Herbst, & Armstrong, 2013). Each veteran brings individual strengths and liabilities to the transition, and a continuous appraisal of the balance of these is also important. The transition from the military to civilian life includes both internal and external factors that influence the ability to cope and adapt, and ongoing assessment across these areas is crucial for effective interventions. …","In this article, Anderson et al. used the 4-S transition model to assist returning veterans in their transition from the military to civilian life, which can be used for assessment and interventions across the following inter-related areas: Situation, Self, Support, and Strategies."
"Veterans to workplace: Keys to successful transition","https://scispace.com/paper/veterans-to-workplace-keys-to-successful-transition-20yapfmg","2022","Journal Article","Military Psychology","Fred A. Mael
William R. Wyatt
Uma Iyer","10.1080/08995605.2021.2016307","","ABSTRACT The purpose of the current research effort was two-fold: (a) determine what behaviors successful veteran job candidates perform during the job application process that distinguish them from less successful ones, and (b) identify the behaviors of successfully employed veterans that distinguish them from those that are less successful or unable to maintain civilian employment. To address these issues, a research initiative was undertaken by the City of Clarksville, TN; Montgomery County, TN; the Tennessee Department of Labor; and the Tennessee Department of Veterans Services. Researchers conducted a qualitative study in the environs of Nashville, TN and Clarksville, TN, where Fort Campbell a United States Army installation, is located. Hiring managers, human resource directors, and veteran employees at 10 private sector companies and 10 public sector organizations in the region participated in focus groups. In addition, spouses of transitioning veterans participated in focus groups. The results of this investigation involving over 300 people are described. Implications for practice are discussed and future directions for research have been presented.","In this paper , the authors conducted a qualitative study in the environs of Nashville, TN and Clarksville, TN, where Fort Campbell a United States Army installation, is located."
"CAREER COUNSELING STRATEGIES and CHALLENGES for TRANSITIONING VETERANS","https://scispace.com/paper/career-counseling-strategies-and-challenges-for-2ehc4z2579","2014","Journal Article","The Career Planning and Adult Development Journal","Robert Miles","","","Assistance provided by career development professionals in a variety of settings can be an important factor in a veteran's transition from military to civilian life. This article is intended to contribute toward fulfilling this potential by examining issues that arise in career counseling with the current population of veterans. It will demonstrate that widely accepted career development concepts and strategies can be adapted and suggest additional information that is necessary to work with this population.IntroductionThe Veterans Administration has adopted and researched numerous treatments for mental health issues facing many new veterans, but is not systematically addressing the question, ""What happens after therapy?"" except for veterans with service-connected disabilities who are eligible for career counseling as part of their vocational rehabilitation. Colleges, universities, and other schools struggle to administer complicated benefits and provide support for returning veterans with diminished staff. President Obama, Congress, and many employers are committed to offering employment to returning veterans, but the promise of a job is not sufficient, especially for younger veterans who usually have limited work experience and postsecondary education before enlisting. Career coun- selors can offer veterans a holistic perspective in their return to civilian life as they navigate benefits available to them and receive necessary medical treatment.This article intends to demonstrate to career counselors and other prac- titioners that familiar concepts can be adapted to assist transitioning veterans. It will provide career counselors with examples of widely used career development strategies that can be applied to counseling veterans and suggest information they may need to work more effectively with veterans. Career counselors also should be aware of their role among professionals providing mental health services to the current generation of veterans.The discussion of career counseling process is based on the author's experience of more than 30 years as a career counselor at an urban com- munity college in Connecticut, the last ten years of which he was respon- sible for reporting and monitoring VA educational benefits. As a veteran who served in Vietnam and a certified counselor, he has combined differ- ent sets of skills and experiences to assist returning veterans and prepare career counselors to meet the needs of this population.Career counseling interactions with veterans often consist of a single session; though in some settings, veterans can return to continue working with the counselor. Because of the author's experience, many examples refer to college situations, but are intended to apply to practitioners in all settings.Applications of Career Counseling TheoriesCareer development is important to veterans (and others) because meaningful work can add a sense of purpose to their lives and life-long choices about education and employment cannot be left to chance. A trained career counselor can add meaning, for example, to writing a resume-a task that seems straight-forward to many-by asking veter- ans to tell a story about successful experiences while on active duty and teaching them to identify skills learned and qualities that were developed. A counselor can help a veteran look for patterns of skills to apply to oc- cupations quite different from the military experience and deepen a sense of accomplishment of active duty experiences. Career counselors can employ these and other strategies to facilitate the transition from military service to civilian life.In a 2002 publication by the National Career Development Association (NCDA), Engels and Harris established principles for career counsel- ing of veterans and their family members by stating, ""Helping military personnel see their military service as one part of their overall, continu- ous life-long career could afford increased stimulation and incentives for personal life-career ownership and personal life-career responsibility. …","In this article, the authors discuss the issues that arise in career counseling with the current population of veterans and demonstrate that widely accepted career development concepts and strategies can be adapted and suggest additional information that is necessary to work with this population, and provide examples of widely used career development strategies that can be applied to counseling veterans and suggest information they may need to work more effectively with veterans."
"Human resources challenges of military to civilian employment transitions","https://scispace.com/paper/human-resources-challenges-of-military-to-civilian-1jw3hbk2tm","2020","Journal Article","Career Development International","John C. Dexter","10.1108/CDI-02-2019-0032","","Upon discharge, US service members experience an instantaneous immersion back into civilian life. One of the most challenging aspects of that reimmersion is the reentry/entry into the civilian workforce. As such, it is necessary to study the returning veteran's employment experience when considering the veteran's civilian reintegration. The purpose of this study was to analyze and evaluate the returning veteran's civilian employment experience and to identify challenges faced by the veteran in the civilian onboarding experience.,This study is a qualitative analysis in which 27 military veterans were interviewed about their experience with civilian reemployment. The results of the interviews were compiled, analyzed and grouped by common theme. This study explains some of the major issues confronted by the newly separated veteran and discusses how those challenges may influence job satisfaction and job performance.,The analysis identified the following three main themes that posed challenges to the veteran to civilian employment transition: civilian employer’s military job knowledge deficit, veteran anxiety with civilian employer’s lack of clearly defined new-hire processes and civilian employer misunderstanding of veteran compensation, benefits and family involvement expectations.,This study is beneficial to scholars in as much as it will help to more clearly identify literature gaps, provide direction on emerging research concepts, add to the existing literature on the veteran to civilian transitions and connect research areas that have not yet been adequately studied. Future research would be well served to follow a similar program of research but by employing different research methods in order to address the limitations outlined above and further support the findings of this research. Specifically, future research should sample across a wider set of individuals as study participants (time since discharge, age, military rank at time of separation, reserve status, etc.). By doing this, future researchers may be able to determine how perceptions change over time and with regard to military experience. A second area of future research may be to conduct related research based on civilian employment opportunities and qualifications. Specific areas of study to be considered should be focused primarily on the macro issues such as military leadership and translating military experiences and skill sets to civilian contexts. Unlike other findings in this research, these two areas cannot be affected at the organizational level, and as such require concept exploration and clarity.,This study provides guidance and direction for veterans and employers alike by outlining areas that may be challenging for new-hire military veterans and bringing to light areas where the civilian onboarding experience can improve to better accommodate veterans. Further, this study identifies areas that directly or indirectly contribute to high veteran turnover rates and ultimately high veteran unemployment rates.,This original quantitative study conducted by the author specifically identifies several areas in the veteran to civilian employment transition that pose challenges for the returning veteran. All data for this study were gathered and analyzed using first-hand face-to-face interviews and established data analysis methods by the researcher.","In this paper, the authors conducted a qualitative analysis in which 27 military veterans were interviewed about their experience with civilian reemployment and identified the following three main themes that posed challenges to the veteran to civilian employment transition: civilian employer's military job knowledge deficit, veteran anxiety with civilian employer lack of clearly defined new-hire processes and civilian employer misunderstanding of veteran compensation, benefits and family involvement expectations."
"Supporting Military Veteran Students: Early Lessons From Kohlberg Prize Recipients","https://scispace.com/paper/supporting-military-veteran-students-early-lessons-from-3vwhi5pf0c","2016","","","Melinda Mechur Karp
Serena Constance Klempin","10.7916/D8XP8NC4","https://scispace.com/pdf/supporting-military-veteran-students-early-lessons-from-3vwhi5pf0c.pdf","As local, publicly funded, open-access institutions, community colleges are a good deal financially for veterans. The Post-9/11 GI Bill of 2008 has increased postsecondary education participation rates of military service members and veterans.1 Such participation is critical for military-connected individuals as they transition to civilian life. Postsecondary education enables military-connected individuals to upgrade their existing skills, gain new skills, or earn a credential that helps translate their skills into nonmilitary occupations. However, federal statistics indicate that while the Post-9/11 GI Bill has increased higher education participation rates overall, a higher percentage of veterans have entered for-profit colleges than have entered public institutions. In 2007–2008, 14 percent of veterans enrolled in college were at for-profit institutions, and 42 percent were at community colleges; by 2011–2012, these proportions had shifted to 24 percent and 37 percent, respectively.2","This article found that while the Post-9/11 GI Bill has increased higher education participation rates overall, a higher percentage of veterans have entered for-profit colleges than have entered public institutions."
"Assessing the Career-Development Needs of Student Veterans: A Proposal for Career Interventions.","https://scispace.com/paper/assessing-the-career-development-needs-of-student-veterans-a-4jbtzoix3u","2014","Journal Article","The Professional Counselor","Seth C. W. Hayden
Kathy Ledwith
Shengli Dong
Mary Buzzetta","10.15241/SH.4.2.129","https://scispace.com/pdf/assessing-the-career-development-needs-of-student-veterans-a-4jbtzoix3u.pdf","In 2013, there were 21.4 million male and female veterans aged 18 and older in the civilian noninstitutional population (U.S. Bureau of Labor Statistics, 2014a). The post-9/11 GI Bill, authorized by Congress in 2008, has contributed to a large number of veterans seeking postsecondary degrees (Sander, 2012). Since 2008, more than 817,000 military veterans have used the bill to attend U.S. colleges (Sander, 2013). Student veterans face many challenges on college campuses, including transition issues, relational challenges, feelings of isolation, and lingering effects of combat-related injuries (Green & Hayden, 2013).","In 2013, there were 21.4 million male and female veterans aged 18 and older in the civilian noninstitutional population (U.S. Bureau of Labor Statistics, 2014a)."
"HOPE for the FUTURE: Career Counseling for Military Personnel and Veterans with Disabilities","https://scispace.com/paper/hope-for-the-future-career-counseling-for-military-personnel-4o55kf7dwy","2014","Journal Article","The Career Planning and Adult Development Journal","Seth C. W. Hayden
Mary Buzzetta","","","Military personnel and veterans are continually transitioning into the civilian workforce largely due to the current draw down of the fighting forces in Afghanistan and Iraq. Many return with new emotional, psychological, and physical challenges related to their deployment experience. Career practitioners working with this population encounter a myriad of concerns ranging from creating a resume, to translating military training and experiences to civilian employment. Given the unique experiences and array of career development needs of veterans with disabilities, it is important to possess a schema in which to assess needs and develop appropriate interventions. The Cognitive Information Processing (CIP; Sampson, Reardon, Peterson, & Lenz, 2004) approach offers a comprehensive and systematic approach in which to address the career development needs of veterans with disabilities. This article will discuss common concerns related to returning military service members and veterans, the benefits of career counseling as it relates to supporting this population, and the application of CIP in addressing the needs of this population.Roughly 1.7 million troops have been deployed to Operations Enduring and Iraqi Freedom (OEF/OIF; Berger, 2010). Of these individuals, 45 per cent seek compensation for service-related injuries (Marchione, 2012). Many of these recent engagements are unique in that psychological wounds of war outstrip physical injuries related to military experience (Sammons & Batten, 2008). For example, between 19 and 38 per cent of recently returning veterans report having emotional difficulties (Katz, Cojucar, Davenport, Pedram, & Lindl, 2010), and as many as 20 per cent of Iraq and Afghanistan veterans and 27 per cent of Vietnam veter- ans suffer from some form of invisible wounds of war (e.g., depression, Post Traumatic Stress Disorder (PTSD)) (Tanielian & Jaycox, 2008). Traumatic brain injury (TBI) is also a signature wound of these conflicts (Bagalman, 2011), in addition to high numbers of active duty military and veterans with various injuries such as loss of limbs, blindness, hear- ing loss, tinnitus (noise or ringing in the ears), and disfigurement (Mar- chione, 2012).According to Sammons and Batten (2008), this group is a very small subset of the veteran population. It is estimated that approximately one-third of the service members deployed for OEF/OIF will experi- ence one of three conditions: PTSD, major depressive disorder, and Traumatic Brain Injury (Tanielian & Jaycox, 2008), all of which are commonly referred to as invisible wounds of war because they often go unrecognized by fellow service members, family members, and society. Additionally, several researchers have found high comorbidity of men- tal health diagnoses amongst individuals who have served in Iraq and Afghanistan (Bagalman, 2011; Batten & Pollack, 2008; Jakupcak et al., 2009; Seal, Bertenthal, Miner, Sen, & Marmar, 2007). For example, there is a high comorbidity of PTSD with other mental health concerns such as mild TBI, depression, and substance abuse (Batten & Pollack, 2008). In addition, several researchers have found that suicide risk increases for OEF/OIF veterans diagnosed with mental health disorders (Jakupcak et al., 2009; Kang & Bullman, 2008). According to Jakupcak et al. (2009), veterans diagnosed with PTSD are four times as likely to endorse sui- cidal ideation in comparison to veterans without PTSD. Additionally, veterans with PTSD and multiple comorbid mental health disorders (such as major depressive disorder, alcohol abuse, and substance abuse) are 5.7 times more likely to endorse suicidal ideation in comparison to veterans with PTSD only.Many of these concerns cause functional impairment in several arenas in- cluding work, home, or interpersonal relationships (Tanielian & Jaycox, 2008). Furthermore, a disability can influence the type of environment in which a veteran desires to work. …","In this paper, the authors discuss common concerns related to returning military service members and veterans, the benefits of career counseling as it relates to supporting this population, and the application of Cognitive Information Processing (CIP) in addressing the needs of this population."
"U.S. Military Career Transition: An Exploratory Interview Study of the Learning Experiences of Enlisted Military Personnel Transitioning from Active Duty to the Civilian Workforce","https://scispace.com/paper/u-s-military-career-transition-an-exploratory-interview-3g6geu7ieg","2018","","","Nicole Barbara Morant","10.7916/D8H437ZN","https://scispace.com/pdf/u-s-military-career-transition-an-exploratory-interview-3g6geu7ieg.pdf","U.S. MILITARY CAREER TRANSITION: AN EXPLORATORY INTERVIEW STUDY OF THE LEARNING EXPERIENCES OF ENLISTED MILITARY PERSONNEL TRANSITIONING FROM ACTIVE DUTY TO THE CIVILIAN WORKFORCE Nicole Barbara Morant Increases in the number of enlisted veterans transitioning from active duty to the civilian world have drawn attention to a need for research in terms of unemployment to examine how separated service members experience transition from their perspective. Fifteen separated enlisted veterans from four of the five military branches were selected and interviewed in this study. The focus was to understand better the complexities of reintegrating into the civilian workforce, as experienced by veterans from the enlisted military population. By using qualitative methodologies including exploratory interviews and a focus group, the findings revealed four major themes on how service members described their transition experience: (a) perception that military leadership does not provide adequate support when transitioning and the need to become more self-directed in one’s own learning; (b) belief that the military TAP class is helpful but needs major changes to truly be effective; (c) description of a battle buddy or a family member as a positive influence in helping with the transition process; and (d) experiencing significant challenges with civilian employers when transitioning out of the military. An analysis of the findings led the researcher to conclude that transitioning veterans must become self-directed in their learning in order to transition successfully. Moreover, because they are at varying levels of being self-directed when they transition, additional guidance is needed from military leadership, family, and other veterans for the purpose of their development. The analysis also yielded a principal recommendation for military leadership to advocate for quality training programs that are specified from the separated enlisted population for what resources they need to assist with transition to the civilian sector. Additional recommendations were presented to transitioning service members on the importance of managing their own success and believing in their abilities to be resilient, valuable members of the civilian community.",""
"You Can’t Handle the Truth: the Effects of the Post-9/11 Gi Bill on Higher Education and Earnings","https://scispace.com/paper/you-cant-handle-the-truth-the-effects-of-the-post-9-11-gi-83k32co8hzoz","","","","Andrew Barr
Laura Kawano
Bruce Sacerdote
William Skimmyhorn
Michael Stevens","10.2139/ssrn.3889130","","The Post 9/11 GI Bill (PGIB) is among the largest and most generous college subsidies enacted thus far in the U.S. We examine the impact of the PGIB on veterans' college-going, degree completion, federal education tax benefit utilization, and long run earnings.Among veterans potentially induced to enroll, the introduction of the PGIB raised college enrollment by 0.17 years and B.A. completion by 1.2 percentage points (on a base of 9 percent).But, the PGIB reduced average annual earnings nine years after separation from the Army by $900 (on a base of $32,000).Years enrolled effects are larger and earnings effects more negative for veterans with lower AFQT scores and those who were less occupationally skilled.Under a variety of conservative assumptions, veterans are unlikely to recoup these reduced earnings during their working careers.All veterans who were already enrolled in college at the time of bill passage increase their months of schooling, but only for those in public institutions did this translate into increases in bachelor's degree attainment and longer-run earnings.For specific groups of students, large subsidies can modestly help degree completion but harm long run earnings due to lost labor market experience.",""
"The Australian Veterans' Scholarship Program (AVSP) Through a Career Construction Paradigm","https://scispace.com/paper/the-australian-veterans-scholarship-program-avsp-through-a-2u2p3cjb","2022","Proceedings Article","Tenth Pan-Commonwealth Forum on Open Learning","Jennifer Brooker
Daniel Patrick Vincent","10.56059/pcf10.4380","","In Australia, 6000 military personnel leave the military each year, of whom at least 30% become unemployed and 19% experience underemployment, figures five times higher than the national average (Australian Government 2020). Believed to be one of life's most intense transitions, veterans find it difficult to align their military skills and knowledge to the civilian labour market upon leaving military service (Cable, Cathcart and Almond 2021; AVEC 2020). // Providing authentic opportunities that allow veterans to gain meaningful employment upon (re)entering civilian life raises their capability to incorporate accrued military skills, knowledge, and expertise. Despite acknowledging that higher education is a valuable transition pathway, Australia has no permanently federally funded post-service higher education benefit supporting veterans to improve their civilian employment prospects. Since World War II, American GIs have accessed a higher education scholarship program (tuition fees, an annual book allowance, monthly housing stipend) (Defense 2019). A similar offering is available in Canada, the UK, and Israel. // We are proposing that the AVSP would be the first comprehensive, in-depth study investigating the ongoing academic success of Australia's modern veterans as they study higher and vocational education. It consists of four distinct components: // Scholarships: transitioning/separated veterans apply for one of four higher education scholarship options (under/postgraduate): 100% tuition fees waived // $750/fortnight living stipend for the degree duration // 50/50 tuition/living stipend // Industry-focused scholarships. // Research: LAS Consulting, Open Door, Flinders University, over seven years, will follow the scholarship recipients to identify which scholarship option is the most relevant/beneficial for Australian veterans. The analysis of the resultant quantitative and qualitative data will demonstrate that providing federal financial support to student veterans studying higher education options: Improves the psychosocial and economic outcomes for veterans // Reduces the need for financial and medical support of participants // Reduces the national unemployed and underemployed statistics for veterans // Provides a positive return of investment (ROI) to the funder // May increase Australian Defence Force (ADF) recruitment and retention rates // Career Construction: LAS Consulting will sit, listen, guide, and help build an emotional connection around purpose, identity, education and employment opportunities back into society. So, the veteran can move forward, crystalise a life worth living, and find their authentic self, which is led by their values in the civilian world. // Mentoring: Each participant receives a mentor throughout their academic journey.","The Australian Veterans Service Program (AVSP) as mentioned in this paper is a post-service higher education benefit for transitioning and separated veterans to improve their civilian employment prospects, which was proposed by the Australian Defence Force (ADF)."
