"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Weighing the military option: the effects of wartime conditions on investments in human capital","https://scispace.com/paper/weighing-the-military-option-the-effects-of-wartime-58yrw7jmng","2019","Journal Article","Economic Inquiry","Brian Duncan
Hani Mansour
Bryson M. Rintala","10.1111/ECIN.12729","https://scispace.com/pdf/weighing-the-military-option-the-effects-of-wartime-58yrw7jmng.pdf","Military service is an important vehicle through which young Americans invest in their human capital. Using internal military data, we show that county-level exposure to U.S. combat casualties during the Iraq and Afghanistan wars decreased the supply of new soldiers in that county, and changed the observable characteristics of soldiers who enlisted in that county. Using data from the American Community Survey, we find that exposure to casualties at a young age (17-18) increases the probability of dropping out from high school, and decreases the probability of attaining a college degree. The results suggest that increasing access to higher education and skill training positively impacts the human capital investments of marginal students.","The authors found that exposure to casualties at a young age (17-18) increases the probability of dropping out from high school, and decreases the probability attaining a college degree, and that increasing access to higher education and skill training positively impacts the human capital investments of marginal students."
"U.S. Veteran Labor Market Trends","https://scispace.com/paper/u-s-veteran-labor-market-trends-4bboi7y0js","2023","Book Chapter","","","10.7249/iga1363-3","","Veterans, regardless of race/ethnicity, have lower unemployment rates than nonveterans and are more likely to work in the public sector. The top industries for veteran employment are public administration and manufacturing. ","U.S. veterans have lower unemployment rates than nonveterans and are more likely to work in the public sector and manufacturing."
"Educational benefits and military service: an analysis of enlistment, reenlistment, and veterans' benefit usage 1991–2005","https://scispace.com/paper/educational-benefits-and-military-service-an-analysis-of-4768dzxwml","2010","Journal Article","Economic Inquiry","Curtis J. Simon
Sebastian Negrusa
John T. Warner","10.1111/J.1465-7295.2009.00233.X","","I. INTRODUCTION Educational benefits for military veterans have become a prime recruiting tool in the All-Volunteer military force (AVF). The primary education benefit for most of the AVF era has been the Montgomery GI Bill (MGIB). This version of the GI Bill began in July 1985 and bears the name of its sponsor, Alabama representative Sonny Montgomery. Under this program, eligible veterans who enroll in an education program approved by the Veterans Administration are eligible to receive up to 36 mo of benefits if they begin usage within 10 yr of separating from service. Veterans are only eligible for MGIB benefits if they contribute $100 per month during their first year of service. (1) From time to time, three of the four military branches have supplemented the basic MGIB benefit with College Fund (CF) benefits. Research has indicated that educational benefits do in fact attract enlistments of ""high-quality"" youth, defined by the military services to be youth who possess a high school degree and who score above the youth population average of 50 on the Armed Forces Qualification Test (AFQT). (2) Although educational benefits attract more highly qualified youth into the military, those benefits may be costly for at least two reasons. First, such youth may be more likely to separate from the military to use their benefits, thus requiring higher rates of recruitment of new enlistees to maintain the size and quality of the force. Second, higher benefits may increase the tendency of youth who separate from the military to use those benefits as well as increase the duration of usage. Of course, this would not be surprising; a growing body of research finds that college tuition subsidies raise college attendance. Interest in the potential behavioral effects of military educational benefits was recently heightened by a vigorous debate in Congress over veterans' benefits. This debate culminated in the Post-9/11 Veterans Education Assistance Act of 2008, which was passed in July 2008, becoming effective on August 1, 2009. The act provides future veterans with substantially higher educational benefits than those available through the MGIB. This paper analyzes how GI Bill benefits affect military retention and veterans' benefit usage. The analysis is useful for two reasons. First, as our review of the literature below indicates, existing studies of the retention and usage effects of military education benefits are now quite dated. Second, prior studies have all ignored issues relating to selection; as a result the estimates of retention and usage effects found in them cannot be cleanly interpreted as pure incentive effects arising from benefit changes. Our analysis accounts for the possibility that higher veterans' education benefits may attract youth who are more likely to separate and use those benefits, conditional on their observables. Over the period of our analysis, the nominal value of GI Bill benefits were set legislatively and changed unpredictably. We use the unpredictable evolution of the value of veterans' education benefits over our data period to disentangle selection effects and incentive effects of benefit changes on retention and benefit usage. Our analysis makes use of administrative data that span the period 1988-2005 and contains annual information on every individual who entered active military service from the time of entry to the time of separation or, if still in service, until the end of fiscal year (FY) 2004. As shown below, this was a period during which the real value of military educational benefits fluctuated considerably. For those who separated, details of educational benefit usage were available to us as of June 2005. If educational benefits do affect the retention behavior of military personnel or the educational decisions of military veterans, their effects should be apparent in data over this period. To highlight our key findings, we estimate that a $10,000 increase in MGIB benefits would increase the fraction of Army veterans who use them within 2 yr of separation by 5-8 percentage points. …","In this article, the authors analyzed the effect of the value of the Montgomery GI Bill (MGIB) benefits on the retention and usage of military veterans and concluded that a $10,000 increase in MGIB benefits would increase the fraction of Army veterans who use them within 2 years of separation by 5-8 percentage points."
"Veteran Status, Income, and Intergenerational Mobility Across Three Cohorts of American Men","https://scispace.com/paper/veteran-status-income-and-intergenerational-mobility-across-ufndjwbu0q","2018","Journal Article","Population Research and Policy Review","Amy Kate Bailey
Bryan L. Sykes","10.1007/S11113-018-9477-1","","Existing research linking prior military employment with labor market outcomes has focused on comparing the relative income of veterans and nonveterans. However, people who join the armed forces are uniquely selected from the broader population, and the form and direction of selectivity has shifted over time, with differential enlistment rates by race, region, and socioeconomic status. Understanding changes in the demographic composition of enlistees and veterans has significant import for the study of social mobility, particularly given changes in the occupational structure since the mid-twentieth century and wage stagnation well into the new millennium. Furthermore, labor market polarization and increases in educational attainment since WWII raise additional concerns about the social origins of military personnel and their occupational trajectories after discharge. Using data from the National Longitudinal Surveys, we investigate how social background is linked to both income and occupational mobility among veterans from three cohorts of American men: World War II, Vietnam, and the All-Volunteer Force. We find few benefits for veterans, for either income or intergenerational occupational mobility, once social background is controlled, suggesting that selection into the armed forces largely governs outcomes in the civilian labor market. Our findings have significant importance for understanding civilian labor market outcomes and trajectories of social mobility during distinct phases of military staffing.","In this paper, the authors investigate how social background is linked to both income and occupational mobility among veterans from three cohorts of American men: World War II, Vietnam, and the All-Volunteer Force."
"Fighting for Education: Veterans and Financial Aid","https://scispace.com/paper/fighting-for-education-veterans-and-financial-aid-2szwzcfit0","2014","","","Andrew Barr","","https://scispace.com/pdf/fighting-for-education-veterans-and-financial-aid-2szwzcfit0.pdf","The Post-9/11 GI Bill brought about the largest expansion in veteran education benets since the end of World War II, roughly doubling the average benet level. I leverage large changes in nancial aid generated by the benet expansion, including geographic variation in","This paper leveraged large changes in nancial aid generated by the benet expansion, including geographic variation in the distribution of veterans' education benets, to study the effect of the GI Bill on education benet levels."
"Long-Term Economic Consequences of Vietnam-Era Conscription: Schooling, Experience and Earnings","https://scispace.com/paper/long-term-economic-consequences-of-vietnam-era-conscription-33pw772b0w","2009","Posted Content","Research Papers in Economics","Joshua D. Angrist
Stacey H. Chen","","","Military service reduces the civilian work experience of veterans but subsidizes their college attendance through the GI Bill. Estimates of veteran effects using the Vietnam-era draft-lottery show a post-service earnings impact close to zero in 2000, coupled with a marked increase in college attendance. Viewed through the lens of a Minser wage equation, these results are explained by a flattening of the experimence profile in middle age and a modest return to GI Bill schooling. Consistent with Roy-type selection into college for veterans, IV estimates of the returns to GI Bill-funded schooling are well below OLS estimates. These results are unchanged in more general models that allow for nonlinear returns to schooling and possible effects of military service on health.","The authors found that after the Vietnam-era draft lottery, a flattening of the experimence profile in middle age and a modest return to GI Bill schooling was associated with a marked increase in college attendance."
"For-Profit Colleges and the GI Bill: A Worthwhile Investment?","https://scispace.com/paper/for-profit-colleges-and-the-gi-bill-a-worthwhile-investment-4h7fy5kkvp","2012","","","F. D. Raab","","https://scispace.com/pdf/for-profit-colleges-and-the-gi-bill-a-worthwhile-investment-4h7fy5kkvp.pdf",": The proliferation of for-profit colleges and questions about their recruiting tactics and program quality has caused concern among educators and legislators for quite some time. This issue also has been a concern within military and veterans communities because of the number of servicemembers and veterans who choose to use their tuition assistance or GI Bill benefits at for-profit colleges. The enactment of the Post 9/11 GI Bill has made this a more urgent problem for two reasons. First, a larger number of servicemembers and veterans are using these benefits at for-profit colleges. Second, as for-profit colleges seek to stay within the mandates of the 90/10 rule, which requires that they receive at least 10 percent of their revenue from non-federal funding sources, they are aggressively targeting servicemembers and veterans eligible for GI Bill benefits because those benefits do not count as federal benefits for purposes of the 90/10 calculation.","The proliferation of for-profit colleges and questions about their recruiting tactics and program quality has caused concern among educators and legislators for quite some time as mentioned in this paper, and this issue also has been a concern within military and veterans communities because of the number of servicemembers and veterans who choose to use their tuition assistance or GI Bill benefits at forprofit colleges."
"Air Force Military Tuition Assistance: A Historical Analysis","https://scispace.com/paper/air-force-military-tuition-assistance-a-historical-analysis-1xi9qq0it0","2012","Report","","Catherine E McGowan","10.21236/AD1018603","",": Historically, the purpose and intent of Air Force (AF) military tuition assistance (Mil TA), has reflected the environmental context and has adjusted to meet AF needs accordingly Congressional interest combined with the current environment of prolonged conflict and economic crisis requires a re-evaluation and subsequent update to AF Mil TA policy A historical examination of AF Mil TA intent and policy within their wartime, economic, and cultural contexts demonstrated that Mil TA has most often been tied to AF requirements; however, this emphasis has decreased over time with recruiting, retention, and Airmen freedom of choice becoming prominent In addition, program costs have risen exponentially, not only with increasing tuition rates, but also with changes in legislation Lastly, the GI Bill has also focused on recruiting and retention, thereby providing duplicate efforts between the Services and the Veterans Administration Recommendations to reduce tuition assistance reimbursement percentages and return to requirements driven Mil TA program may help control costs, while ensuring quality education for Airmen all while meeting more AF requirements","In this article, the purpose and intent of Air Force (AF) military tuition assistance (Mil TA), has reflected the environmental context and has adjusted to meet AF needs accordingly Congressional interest combined with the current environment of prolonged conflict and economic crisis requires a re-evaluation and subsequent update to AF Mil TA policy."
"Effectiveness of the Voluntary Education Program.","https://scispace.com/paper/effectiveness-of-the-voluntary-education-program-4fzyits9cq","1998","Report","","Federico E. Garcia
Ernest H. Joy
David L. Reese","10.21236/ADA367215","https://scispace.com/pdf/effectiveness-of-the-voluntary-education-program-4fzyits9cq.pdf",": The Voluntary Education (VOLED) Program provides off duty educational opportunities integrating a variety of continuing education programs to Sailors seeking to enhance their professional and personal growth. VOLED supplements military training and allows sailors to pursue college degrees of their choice. Funding for VOLED is $57.8 million in FY98. VOLED comprises three major instructional elements: Tuition Assistance, the Program for Afloat College Education (PACE), and the Academic Skills Learning Centers (ASLCs). Tuition Assistance covers 75 percent of tuition at colleges, universities, and other schools. The current cap is $2,500 for undergraduate college courses and $3,500 for graduate courses. Effective 1 October 1998, the cap will be $3,500 for all courses; however, there will be a credit hour cap of $187.50. PACE offers courses on Navy ships and at selected remote locations. It offers free college as well as academic skills (noncredit remedial modules) education in English, language arts, reading, math, and basic science. PACE courses are taught either by onboard instructors (instructor PACE) or through electronic means (technology PACE). The Academic Skills Learning Centers provide free self paced software instruction in reading, writing, math, science, and work skills. As of March 1998, 14 ASLCs were operational, but the Navy is establishing ASLCs at all major installations (about 1 per month), for a total of 52 by the end of FY01.","The Voluntary Education (VOLED) Program provides off duty educational opportunities integrating a variety of continuing education programs to Sailors seeking to enhance their professional and personal growth."
"DOD Education Benefits: Further Actions Needed to Improve Oversight of Tuition Assistance Program. Testimony before the Subcommittee on Federal Financial Management, Government Information, Federal Services, and International Security, Committee on Homeland Security and Governmental Affairs, United States Senate. GAO-11-389T.","https://scispace.com/paper/dod-education-benefits-further-actions-needed-to-improve-1qm2cfarpn","2011","","","George A. Scott","","https://scispace.com/pdf/dod-education-benefits-further-actions-needed-to-improve-1qm2cfarpn.pdf","Abstract : In fiscal year 2010, the TA Program provided $531 million in tuition assistance to approximately 302,000 service members who elected to pursue off-duty postsecondary education. DOD offers these benefits to service members in order to help them fulfill their academic goals and enhance their professional development. Program oversight for voluntary education programs is the responsibility of the Undersecretary of Defense for Personnel and Readiness. In addition, the military services are responsible for establishing, maintaining, operating, and implementing the programs at 350 education centers on military installations worldwide. Education centers are managed by an education services officer (ESO) and staff, such as education guidance counselors.","In 2010, the TA Program provided $531 million in tuition assistance to approximately 302,000 service members who elected to pursue off-duty post-secondary education as mentioned in this paper, which is the largest TA program in history."
"The Labor Market Trajectories of 20-24 year old Veterans","https://scispace.com/paper/the-labor-market-trajectories-of-20-24-year-old-veterans-274lf0ymc8","1800","","","Julia Lane","","","of Study This report examines the labor market outcomes of 20-24 year old veterans at intervals of 1, 13, 26 and 39 weeks after they exit the military. The data includes information on the respondents’ demographic characteristics, the family structure in which they grew up, detailed characteristics of their parents and grandparents, and their educational histories. The data set also contains histories on the respondents’ enrollment in school, employment, labor market status, cohabitation and marriage, and program participation. The study focused on four key labor market outcomes: whether the respondent is employed, unemployed, out of the labor force, or in military service in the weeks after they exit the military.","This article examined the labor market outcomes of 20-24 year old veterans at intervals of 1, 13, 26 and 39 weeks after they exit the military, focusing on four key outcomes: whether the respondent is employed, unemployed, out of the labor force, or in military service."
"Post Service Labor Market Performance of Immigrant Veterans","https://scispace.com/paper/post-service-labor-market-performance-of-immigrant-veterans-46qszqhpny","2023","Journal Article","Defence and Peace Economics","","10.1080/10242694.2023.2291839","","My research examines the labor market performance of prime-age (20-54) male immigrant veterans in the all-volunteer era, using the American Community Survey (2010-2019) and a linear regression model. I compare them with two reference groups: U.S.-born male veterans and non-veteran male immigrants. Immigrant veterans show higher labor force participation and employment rates compared to U.S.-born veterans. Conversely, when compared to non-veteran immigrants, the trend is reversed. Overall, no statistically significant disparities are found in labor income and wage analysis. However, heterogeneous effects emerge based on education level, race, and birthplace. Immigrant veterans earn less income compared to U.S.-born veterans in the non-Hispanic White group, while no significant differences are observed in other races. Furthermore, compared to non-veteran immigrants, Hispanic/Latino and non-Hispanic Black immigrant veterans have higher labor incomes or wages, especially for those with a high school education as their highest level of attainment. In contrast, non-Hispanic White immigrant veterans earn less, particularly among individuals with a college education. Additionally, immigrant veterans from developed countries have lower incomes and wages compared to their non-veteran counterparts, whereas no such disadvantage is observed for immigrants from developing countries. These findings suggest potential advantages associated with military service in minority groups. ","This study examines labor market performance of prime-age male immigrant veterans (2010-2019) using the American Community Survey, finding mixed results: higher labor force participation, but lower income for non-Hispanic White immigrant veterans, and higher income for minority groups."
"Vocational education and labor market outcomes","https://scispace.com/paper/vocational-education-and-labor-market-outcomes-3hecbq0kbdux","2025","Journal Article","","Thijs Bol
Andrea Förster","10.4337/9781035309917.00008","","Next to the amount of education attained, the type of training shapes labor market outcomes. In this line, the chapter provides an overview of research on the relationship between vocational education and work. Vocational education has been shown to facilitate a smooth transition from the educational system to the labor market. However, the initial advantage enjoyed by vocational graduates diminishes over the life course. There is discord about whether it even turns into a penalty for late-career workers. The authors argue that discrepancies in findings stem from differing definitions of vocational education within specific research traditions. They delineate three approaches to measuring vocational education: (1) at the macro-level of VET institutions; (2) at the meso-level examining links between fields of study and labor market positions; and (3) at the micro-level of specific programs. The authors recommend that future research includes an in-depth discussion on the definition of vocational education, the identification of causal effects, and the expansion of research beyond Western Europe to better understand how national contexts influence the labor market effects of vocational education. ","Vocational education facilitates labor market transition, but initial advantages diminish over time, with discrepancies in findings due to varying definitions and research approaches, highlighting the need for standardized measurement and contextual analysis."
"Race and Ethnicity Matter: Heterogeneous Effects of the Post-9/11 GI Bill on Veterans’ College Enrollments","https://scispace.com/paper/race-and-ethnicity-matter-heterogeneous-effects-of-the-post-foxx0xtajt","2021","Journal Article","","Joaquin Alfredo Angel Rubalcaba
David N. van der Goes","10.1007/S41996-019-00048-8","","The Post-9/11 GI Bill provided a generous increase in veterans’ education benefits. Using the Current Population Survey and American Community Survey, this paper examines the impact of the Post-9/11 GI Bill on college enrollments among Black and Hispanic veterans. Evidence from a difference-in-difference evaluation reveals the Post-9/11 GI Bill increased veteran college enrollments by 4 percentage points, while disproportionately increasing college enrollments for Black veterans by 4.7 percentage points. The evidence reported in this study suggests military service and veterans’ education benefits play a positive role in the efforts to reduce racial and ethnic disparities in higher education.","The authors examined the impact of the post-9/11 GI Bill on college enrollments among Black and Hispanic veterans using the Current Population Survey and American Community Survey and found that the GI Bill increased veteran college enrollment by 4 percentage points, while disproportionately increasing college enrollment for Black veterans by 4.7 percentage points."
"Are Current Military Education Benefits Efficient and Effective for the Services","https://scispace.com/paper/are-current-military-education-benefits-efficient-and-27d1z2m7p9","2017","Book","","Jennie W. Wenger
Trey Miller
Matthew D. Baird
Peter Buryk
Lindsay Daugherty
Marlon Graf
Simon Hollands
Salar Jahedi
Douglas Yeung","","https://scispace.com/pdf/are-current-military-education-benefits-efficient-and-27d1z2m7p9.pdf","A primary purpose of military education benefits is to assist service members' transitions back to civilian life, but the benefits likely have implications for recruiting and retention as well. This research takes a mixed-methods approach to examine the effects of education benefit programs on recruiting and retention–related outcomes, and to assess how the two largest education benefits may work together.","This research takes a mixed-methods approach to examine the effects of education benefit programs on recruiting and retention–related outcomes, and to assess how the two largest education benefits may work together."
"Race and Ethnicity Matters: Heterogeneous Effects of the Post-9/11 GI Bill on Veterans' College Enrollments","https://scispace.com/paper/race-and-ethnicity-matters-heterogeneous-effects-of-the-post-1vpbj7a4a9","2015","","","Joaquin Alfredo-Angel Rubalcaba","","","The Post-9/11 GI Bill provided a generous increase in veterans’ education benefits. Using the Current Population Survey and American Community Survey, this paper examines the impact of the Post-9/11 GI Bill on college enrollments among Black and Hispanic veterans. Evidence from a difference-in-difference evaluation reveals the Post-9/11 GI Bill increased veteran college enrollments by 4 percentage points, while disproportionately increasing college enrollments for Black veterans by 4.7 percentage points. The evidence reported in this study suggests military service and veterans’ education benefits play a positive role in the efforts to reduce racial and ethnic disparities in higher education.","Evidence from a difference-in-difference evaluation reveals the Post-9/11 GI Bill increased veteran college enrollments by 4 percentage points, while disproportionately increasingCollege enrollments for Black veterans by 4.7 percentage points."
"Closing the Gap or Widening the Divide: The Effects of the G.I. Bill and World War II on the Educational Outcomes of Black Americans","https://scispace.com/paper/closing-the-gap-or-widening-the-divide-the-effects-of-the-g-kh50n2gv3k","2003","Journal Article","The Journal of Economic History","Sarah Turner
John Bound","10.1017/S0022050703001761","https://scispace.com/pdf/closing-the-gap-or-widening-the-divide-the-effects-of-the-g-kh50n2gv3k.pdf","The effects of the G.I. Bill on collegiate attainment may have differed for black and white Americans owing to differential returns to education and differences in opportunities at colleges and universities, with men in the South facing explicitly segregated colleges. The empirical evidence suggests that World War II and the availability of G.I. benefits had a substantial and positive impact on the educational attainment of white men and black men born outside the South. However, for those black veterans likely to be limited to the South in their educational choices, the G.I. Bill had little effect on collegiate outcomes.","The effects of the G.I. Bill on collegiate attainment may have differed for black and white Americans owing to differential returns to education and differences in opportunities at colleges and universities, with men in the South facing explicitly segregated colleges as mentioned in this paper."
"Long-Term Effects of Vietnam-Era Conscription: Schooling, Experience and Earning","https://scispace.com/paper/long-term-effects-of-vietnam-era-conscription-schooling-31nl6v534m","2007","Journal Article","Social Science Research Network","Joshua D. Angrist
Joshua D. Angrist
Joshua D. Angrist
Stacey H. Chen","10.2139/SSRN.1015399","https://papers.ssrn.com/sol3/Delivery.cfm/SSRN_ID1015399_code868255.pdf?abstractid=1015399&mirid=5&type=2","Instrumental variables (IV) estimates using the draft lottery show that white Vietnam-era draftees suffered substantial post-service earnings losses in the 1970s and 1980s. Angrist (1990) explains these losses as due primarily to lost labor market experience. Non-public use data fromthe 2000 Census allow the first longerterm follow-up for a large sample from the draft-lottery cohorts. We use these data to estimate the effects of military service on earnings, schooling, and a number of other variables. Consistent with the loss-of-experience model, IV estimates of the effects of Vietnam-era service on earnings are close to zero in 2000, when the draft-lottery cohorts were middle-aged and experience profiles relatively flat. On the other hand, draft-lottery estimates show a marked increase in schooling for Vietnam-era veterans. A variety of evidence suggests this increase reflects the impact of the Vietnam-era GI Bill more than draft-avoidance behavior. The economic return to the increased schooling generated by Vietnam-era service,estimated in a wage equation that constrains the impact of Vietnam-era military service to run solely through the experience and schooling channels, appears to be less than the OLS return. Finally, we look at measures of disability. The IV estimates point to an increase in non-work-related disability rates and non-SSA disability income, but the fact that there is no corresponding effect on employment, hours worked, or work-related disability rates suggests health was affected little by Vietnam-era service. Allowing for excess disability among veterans raises the estimated returns to GI-Bill schooling slightly.","In this paper, the effects of military service on earnings, schooling, and a number of other variables were investigated. But the authors focused on the effect of the Vietnam-era GI Bill more than draft-avoidance behavior."
"Does the GI Bill Support Educational Attainment for Veterans with Disabilities? Implications for Current Veterans in Resuming Civilian Life","https://scispace.com/paper/does-the-gi-bill-support-educational-attainment-for-veterans-2f9tgvk5kz","2009","Journal Article","Journal of Sociology and Social Welfare","Alexa Smith-Osborne","","https://scispace.com/pdf/does-the-gi-bill-support-educational-attainment-for-veterans-2f9tgvk5kz.pdf","A secondary data analysis of the 2001 National Survey of Veterans (NSV) for 2075 Gulf War-era veterans was conducted to investigate whether the GI Bill (the Servicemen’s Readjustment Act of 1944, most recent provisions of which have been entitled the Montgomery GI Bill and the Post 9/11 GI Bill), considered as a social welfare policy, demonstrated protective effects for veterans with disabilities in terms of successful re-entry and sustained enrollment in higher education. Regression analyses to test the mediation effects of use of the GI Bill, use of non-Veterans’ Administration (VA) financial aid, and use of VA health services sug gested mediation effects; however, post hoc testing did not yield significant results. Analysis of this and an alternative multiple mediator model using bootstrapping strategies for assessing indirect effects suggested that total and non-labor income and social support, not the GI Bill, mediate the effects of disability on educational attainment among this population. Implications for social welfare policies and programs to support this population’s access to and success in post-secondary institutions are highlighted.","In this article, a secondary data analysis of the 2001 National Survey of Veterans (NSV) for 2075 Gulf War-era veterans was conducted to investigate whether the GI Bill (the Servicemen's Readjustment Act of 1944, most recent provisions of which have been entitled the Montgomery GI Bill and the Post 9/11 GI Bill), considered as a social welfare policy, demonstrated protective effects for veterans with disabilities in terms of successful re-entry and sustained enrollment in higher education."
"A Great Place to Start: The Role of Military Service on Human Capital Formation","https://scispace.com/paper/a-great-place-to-start-the-role-of-military-service-on-human-47fqq1ierf","2003","Journal Article","Labour","John J. Hisnanick","10.1111/1467-9914.00220","","The earnings of African–American males have increased over the past 50 years, but differences remain in their economic progress relative to either white or Asian Americans. Labor market disadvantages in the past were the result of overt discrimination; however, the earnings gap experienced over the last four decades has been linked to human capital differences. It is hypothesized that military service provides a buffer for adverse labor market characteristics for young African–American males and this paper discusses the returns from military service as reflected in their post–service wages.","This article found that military service provides a buffer for adverse labor market characteristics for young African-American males and discussed the returns from military service as reflected in their post-service wages. But, they did not examine the relationship between military service and economic performance."
"What Shall We Do with Our Boys? An Impact of the GI Bill on the US Economy","https://scispace.com/paper/what-shall-we-do-with-our-boys-an-impact-of-the-gi-bill-on-un904jjkir","2016","Journal Article","Annales. Ethics in Economic Life","Kamil Kowalski","10.18778/1899-2226.19.4.12","https://scispace.com/pdf/what-shall-we-do-with-our-boys-an-impact-of-the-gi-bill-on-un904jjkir.pdf","The GI Bill of Rights (The Servicemen’s Readjustment Act of 1944) was a comprehensive program to aid returning veterans in their speedy readjustment to a civilian life. Its role was also to enable the veterans to fit them into the civilian economy. In the first part of the text, the economic and political context of the discussion around the Bill is discussed. The author refers to the popular belief that the end of the war was expected to result in the return of another economic depression. The latter was to be deepened by winding down war production and speeded up by returning servicemen. The text examines how the Bill was to tackle that challenge. The main body of the article is built around the analysis of the provisions of the Act that relate to the benefits for the former soldiers. This includes a mustering-out pay, education benefits, medical care for the disabled in the war, unemployment insurance, an allowance credit and pensions for disabled veterans. The requirements, terms of funding and sum of benefits are presented and discussed. The last part concludes with the general remarks about the significance of the Bill and its contemporary perception in the USA.","The GI Bill of Rights (The Servicemen's Readjustment Act of 1944) was a comprehensive program to aid returning veterans in their speedy readjustment to a civilian life as mentioned in this paper."
"How Military Veterans Are Using the Post-9/11 GI Bill and Adapting to Life in College","https://scispace.com/paper/how-military-veterans-are-using-the-post-9-11-gi-bill-and-59jef3dg3i","2010","","","Jennifer L. Steele
Nicholas Salcedo
James Coley","","https://www.rand.org/content/dam/rand/pubs/research_briefs/2010/RAND_RB9560.pdf","The Post-9/11 GI Bill increased the higher education benefits available to eligible individuals Offering benefits to nearly 2 million veterans, it is more generous than previous bills but beneficiaries report challenges in using the new benefits","Examination of students’ experiences using the Post-9/11 GI Bill during its first year of availability seeks insights regarding how higher education institutions can more effectively support returning veterans and highlights some of the ways that colleges and universities can ease military veterans’ transition into higher education."
"A Great Place to Start: The Role of Military Service on Human Capital Formation","https://scispace.com/paper/a-great-place-to-start-the-role-of-military-service-on-human-24751nqefw","2003","Posted Content","Social Science Research Network","John J. Hisnanick","","https://papers.ssrn.com/sol3/Delivery.cfm/labr_220.pdf?abstractid=416791&mirid=1","The earnings of African-American males have increased over the past 50 years, but differences remain in their economic progress relative to either white or Asian Americans. Labor market disadvantages in the past were the result of overt discrimination; however, the earnings gap experienced over the last four decades has been linked to human capital differences. It is hypothesized that military service provides a buffer for adverse labor market characteristics for young African-American males and this paper discusses the returns from military service as reflected in their post-service wages.","This paper found that military service provides a buffer for adverse labor market characteristics for young African-American males and discussed the returns from military service as reflected in their post-service wages, concluding that the benefits of military service can be attributed to human capital differences."
"Long-Term Effects of Vietnam-Era Conscription: Schooling, Experience and Earnings","https://scispace.com/paper/long-term-effects-of-vietnam-era-conscription-schooling-3iqheiged4","2007","Posted Content","Research Papers in Economics","Joshua D. Angrist
Stacey H. Chen","","","Instrumental variables (IV) estimates using the draft lottery show that white Vietnam-era draftees suffered substantial post-service earnings losses in the 1970s and 1980s. Angrist (1990) explains these losses as due primarily to lost labor market experience. Non-public use data from the 2000 Census allow the first longerterm follow-up for a large sample from the draft-lottery cohorts. We use these data to estimate the effects of military service on earnings, schooling, and a number of other variables. Consistent with the loss-of -experience model, IV estimates of the effects of Vietnam-era service on earnings are close to zero in 2000, when the draft-lottery cohorts were middle-aged and experience profiles relatively flat. On the other hand, draft-lottery estimates show a marked increase in schooling for Vietnam-era veterans. A variety of evidence suggests this increase reflects the impact of the Vietnam-era GI Bill more than draft-avoidance behavior. The economic return to the increased schooling generated by Vietnam-era service, estimated in a wage equation that constrains the impact of Vietnam-era military service to run solely through the experience and schooling channels, appears to be less than the OLS return. Finally, we look at measures of disability. The IV estimates point to an increase in non-workrelated disability rates and non-SSA disability income, but the fact that there is no corresponding effect on employment, hours worked, or work-related disability rates suggests health was affected little by Vietnam-era service. Allowing for excess disability among veterans raises the estimated returns to GI-Bill schooling slightly.","In this paper, the effects of military service on earnings, schooling, and a number of other variables were investigated using a loss-of-experience model, and the authors found that the economic return to the increased schooling generated by Vietnam-era service, estimated in a wage equation, appears to be less than the OLS return."
"Closing the Gap or Widening the Divide: The Effects of the G.I. Bill and World War II on the Educational Outcomes of Black Americans","https://scispace.com/paper/closing-the-gap-or-widening-the-divide-the-effects-of-the-g-2ziiufpg01","2002","Posted Content","Research Papers in Economics","Sarah Turner
John Bound","","","The effects of the G.I. Bill on collegiate attainment may have differed for black and white Americans owing to differential returns to education and differences in opportunities at colleges and universities, with men in the South facing explicitly segregated colleges. The empirical evidence suggests that World War II and the availability of G.I. benefits had a substantial and positive impact on the educational attainment of white men and black men born outside the South. However, for those black veterans likely to be limited to the South in their educational choices, the G.I. Bill had little effect on collegiate outcomes, resulting in the exacerbation of the educational differences between black and white men from southern states.","The effects of the G.I. Bill on collegiate attainment may have differed for black and white Americans owing to differential returns to education and differences in opportunities at colleges and universities, with men in the South facing explicitly segregated colleges as mentioned in this paper."
"Young Veterans and the Transition to Civilian Employment: Does Marital Status Matter?","https://scispace.com/paper/young-veterans-and-the-transition-to-civilian-employment-1h9st8fegu","2014","Book Chapter","","Meredith Kleykamp
Sidra Montgomery","10.1007/978-1-4614-8712-8_11","","The sequencing and timing of employment, education, and family formation differs between veterans and nonveterans due to the overlapping nature of military service with other commitments such as higher education and civilian labor force participation. Labor market opportunities and outcomes for these young veterans are an important step in their transition to adulthood, likely influencing and being influenced by, in particular, family decisions, such as marriage and becoming a parent. Using nationally representative data, we examine how veteran and marital status influence labor force participation, employment, earnings, and college enrollment. In summary, veterans appear to do worse than their peers in terms of labor force participation and employment. The veteran “penalty” in labor force participation is only significant for married veterans, compared against married nonveterans. All veterans, single, married, divorced or separated, male or female appear to have lower odds of employment than civilians. Accounting for compositional differences only increases this gap. Among those who do find paid work, male veterans appear to out earn their civilian peers.","The authors examined how veteran and marital status influence labor force participation, employment, earnings, and college enrollment, and concluded that veterans appear to do worse than their peers in terms of participation and employment."
