"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Pelaksanaan standard minimum rules for the treatment of prisoners untuk melindungi hak-hak narapidana di lembaga pemasyarakatan kelas iib pati","https://scispace.com/paper/pelaksanaan-standard-minimum-rules-for-the-treatment-of-rnve1uwp","2023","Journal Article","Jurnal Suara Keadilan","Dinda Riski Wadani
Hidayatullah Hidayatullah
Henny Susilowati","10.24176/sk.v23i2.9499","","Penelitian hukum ini mempunyai tujuan untuk mengetahui pelaksanaan dan kendala pelayanan jaminan kesehatan yang di alami Lembaga Pemasyarakatan bagi tahanan dan narapidana yang memiliki penyakit bawaan ataupun tidak. Metode pendekatan yang digunakan dalam penelitian ini merupakan penelitian hukum dengan metode penelitian empiris dengan sifat deskriptif. Adapun jenis data yang digunakan adalah data primer dan data sekunder yang dapat diperoleh dari wawancara dengan narasumber dan responden serta data sekunder yang diperoleh dari studi kepustakaan. Setelah data di peroleh, maka disusun secara sistematis dan selanjutnya dianalisa secara kualitatif, sehingga dapat diperoleh secara jelas mengenai permasalahan yang dibahas dan selanjutnya disusun secara ilmiah. Berdasarkan hasil dari penelitian menunjukkan bahwa pada pelaksanaan pelayanan jaminan kesehatan di Lembaga Pemasyarakatan Kelas IIB Pati bagi tahanan dan narapidana dengan standard yang sudah diatur dalam Undang – undang Nomor 12 Tahun 2022 serta peraturan lain, narapidana hanya terampas kemerdekaannya tidak dengan pemenuhan hak yang diberikan. Lembaga Pemasyarakatan berkerja sama dengan RSUD setempat apabila narapidana dibutuhkan untuk rujukan. Sedangkan pembahasan yang selanjutnya adanya kendala di dalam pelaksanaan jaminan pelayanan kesehatan di Lembaga Pemasyarakatan Kelas IIB Pati dengan kurangnya standard ruangan yang ada, jumlah penghuni Lembaga Pemasyarakatan Kelas IIB Pati dan Kurangnya Sumber Daya Manusia terutama dibidang Kesehatan.","In this article , a metode pendekatan dengan metode penelitian empiris dengan sifat deskriptif merupakan penelingitian hukum dengan meta-data sekunder ying dapat diperoleh dari wawancara dengan narasumber and responden serta data SEkunder, maka disusun secara sistematis and selanjutnya dianalisa secara kualitatif."
"Human Rights Compliance and the Role of External Prison Oversight","https://scispace.com/paper/human-rights-compliance-and-the-role-of-external-prison-2ka7ac6k1y","2006","Journal Article","Canadian Journal of Criminology and Criminal Justice","Ivan Zinger","10.3138/CJCCJ.48.2.127","","Introduction to the special issue Correctional authorities around the world are under increasing legislative and societal pressure to introduce more austere (""no-frills"") prison regimes, impose new restrictions on prisoners, and tighten security requirements. Even traditionally liberal and open European regimes have taken measures in recent years to introduce a more Spartan and, in some instances, more punitive prison regime in response to the prevailing law-and-order agenda. The war on terrorism has also provided ""legitimacy"" for some countries to further oppress their prisoner populations--not only convicted and alleged terrorists have been affected but, in some instances, the entire prison population. In this societal context, those responsible for administering prisons are now faced with an ever more difficult task in ensuring legal standards of humane detention. Guaranteeing the human rights of prisoners will continue to be an important challenge for many countries, including advanced democracies such as Canada. The best argument for observing human rights standards is not merely that they are required by international or domestic law but that they actually work better than any known alternative--for offenders, for correctional staff, and for society at large. Compliance with human rights obligations increases, though it does not guarantee, the odds of releasing a more responsible citizen. In essence, a prison environment respectful of human rights is conducive to positive change, whereas an environment of abuse, disrespect, and discrimination has the opposite effect: Treating prisoners with humanity actually enhances public safety. Moreover, through respecting the human rights of prisoners, society conveys a strong message that everyone, regardless of their circumstance, race, social status, gender, religion, and so on, is to be treated with inherent respect and dignity. The best approach to ensure that the rule of law is upheld in corrections is to conceptualize the business of corrections as a human rights business. The same can also be said of the business of policing and the business of national security. When government has exceptional authority over its citizens, the potential for abuse of powers is great, and the protections of fundamental rights must be a core preoccupation of those empowered and trusted with those exceptional powers. In a correctional context, every aspect of the prisoner's life is heavily regulated by correctional authorities. Correctional authorities make thousands of decisions every day that affect prisoners' fundamental rights (e.g., use of force, segregation, searches, transfers, visiting). Routine daily activities, such as whether prisoners can contact family and friends, whether and how they can practice their religion or access medical services, and when they can eat and sleep, are all regulated by correctional authorities. Without recognition that the business of corrections is all about promoting and monitoring respect for human rights, preventing human rights violations, and detecting and remedying human rights violations, systemic abuses of power are inevitable. Perhaps the most provocative account of the challenges faced by correctional authorities in Canada and abroad in fully meeting their respective human rights obligations is that offered by Mary Campbell (1997), who has contributed to this special issue a commentary on whether prisoners' sentences should be altered in cases of gross violations of human rights by correctional authorities. This senior federal public servant was instrumental in developing one of the world's best correctional legislative frameworks--Canada's 1992 Corrections and Conditional Release Act. She writes that a ""natural drift"" toward ""callousness at best and brutality at worst"" (1997, 327) exists in corrections and that ""a lack of genuine commitment to a culture of human rights behind bars can swiftly return prison culture to the 'dark ages' where expediency rules rather than the law"" (323). …","The business of corrections is all about promoting and monitoring respect for human rights, preventing human rights violations, and detecting and remedying human rights violation, systemic abuses of power are inevitable as mentioned in this paper."
"On the Prisoners' Right of Properly Living Standard under Our State's System of the Prison--Regard International Human Rights Convention As the Visual Angle","https://scispace.com/paper/on-the-prisoners-right-of-properly-living-standard-under-our-89rvjqb7huvj","","","","刘健
蔡高强","10.3969/j.issn.1672-2663.2004.01.002","","A basic human rights that proper standard of living right stipulates as the international human rights convention,have abundant intention and its own particularity. Under our state's system of the prison,the prisoner of reform through labor enjoys proper standard of living right whieh is lmproving constantly. Besides,we should perfect the system of reform through labor of the prison hard,improve the prison facilities further,strengthen the legal construction through labor of the prison,make the protection of the right of prisoner of reform through labor according to the demands from International Human Rights Convention.",""
"A prisão em uma perspectiva histórica e o desafio atual dos direitos humanos dos presos","https://scispace.com/paper/a-prisao-em-uma-perspectiva-historica-e-o-desafio-atual-dos-5do9pfre3o","1994","","","César Barros Leal","","https://revista.policiamilitar.mg.gov.br/index.php/alferes/article/download/637/620","Depois de caracterizar a prisao na Antiguidade e na Idade Media e historiar rapidamente o surgimento dos varios sistemas penitenciarios, estuda as finalidades da pena privativa de lliberdade, analisa a situacao do presidiario e as ""Regras Minimas para o Tratamento dos Presos"", nascidas em congressos realizados pelas Nacoes Unidas sobre Prevencao do Delito e Tratamento de Delinquente.","In this paper, a pena privativa de lliberdade, analisa a situacao do presidiario and as ""Regras Minimas para o Tratamento dos Presos"", nascidas em congressos realizados pelas Nacoes Unidas sobre Prevencao do Delito e Tratemento de Delinquente, are analyzed."
"Direito à educação no sistema prisional: Desafios e perspectivas","https://scispace.com/paper/direito-a-educacao-no-sistema-prisional-desafios-e-5crylmjcyi","2024","Book Chapter","","Carlos Henrique Eduardo","10.56238/desdobjuridatudi-019","https://scispace.compdf/direito-a-educacao-no-sistema-prisional-desafios-e-5crylmjcyi.pdf","Este artigo examina o direito à educação dentro do sistema prisional, um tema crucial para a reabilitação e reinserção social de detentos. A educação é reconhecida como um direito humano fundamental, essencial para o desenvolvimento individual e coletivo, e sua aplicação em contextos de encarceramento enfrenta desafios únicos e oportunidades significativas. Inicialmente, o texto contextualiza o leitor sobre a importância da educação como ferramenta de reinserção social e redução da reincidência criminal, conforme estabelecido pela Lei de Execução Penal (LEP) e pela Constituição Federal do Brasil. A pesquisa detalha o panorama atual da educação nas prisões brasileiras, destacando o baixo índice de presos envolvidos em atividades educacionais, as limitações de infraestrutura física e de recursos humanos, além das dificuldades burocráticas para a implementação de programas educacionais consistentes. São discutidos os tipos de ensino disponíveis – desde a alfabetização até o ensino superior – e como estes são afetados por questões como superlotação carcerária e falta de políticas públicas integradas. ","O direito à educação no sistema prisional brasileiro apresenta desafios e oportunidades para a reabilitação e reinserção social de detentos. O baixo índice de envolvimento em atividades educacionais, as limitações de infraestrutura e recursos humanos, além das dificuldades burocráticas, são alguns dos principais desafios."
"Human Rights Compliance and the Role of External Prison Oversight","https://scispace.com/paper/human-rights-compliance-and-the-role-of-external-prison-bat8llrj40gs","","","","I Zinger","10.1353/ccj.2006.0023","","Introduction to the special issue Correctional authorities around the world are under increasing legislative and societal pressure to introduce more austere (no-frills) prison regimes, impose new restrictions on prisoners, and tighten security requirements. Even traditionally liberal and open European regimes have taken measures in recent years to introduce more Spartan and, in some instances, more punitive prison regime in response to the prevailing law-and-order agenda. The war on terrorism has also provided legitimacy for some countries to further oppress their prisoner populations--not only convicted and alleged terrorists have been affected but, in some instances, the entire prison population. In this societal context, those responsible for administering prisons are now faced with an ever more difficult task in ensuring legal standards of humane detention. Guaranteeing the human rights of prisoners will continue to be an important challenge for many countries, including advanced democracies such as Canada. The best argument for observing human rights standards is not merely that they are required by international or domestic but that they actually work better than any known alternative--for offenders, for correctional staff, and for society at large. Compliance with human rights obligations increases, though it does not guarantee, the odds of releasing more responsible citizen. In essence, prison environment respectful of human rights is conducive to positive change, whereas an environment of abuse, disrespect, and discrimination has the opposite effect: Treating prisoners with humanity actually enhances public safety. Moreover, through respecting the human rights of prisoners, society conveys strong message that everyone, regardless of their circumstance, race, social status, gender, religion, and so on, is to be treated with inherent respect and dignity. The best approach to ensure that the rule of is upheld in corrections is to conceptualize the business of corrections as human rights business. The same can also be said of the business of policing and the business of national security. When government has exceptional authority over its citizens, the potential for abuse of powers is great, and the protections of fundamental rights must be core preoccupation of those empowered and trusted with those exceptional powers. In correctional context, every aspect of the prisoner's life is heavily regulated by correctional authorities. Correctional authorities make thousands of decisions every day that affect prisoners' fundamental rights (e.g., use of force, segregation, searches, transfers, visiting). Routine daily activities, such as whether prisoners can contact family and friends, whether and how they can practice their religion or access medical services, and when they can eat and sleep, are all regulated by correctional authorities. Without recognition that the business of corrections is all about promoting and monitoring respect for human rights, preventing human rights violations, and detecting and remedying human rights violations, systemic abuses of power are inevitable. Perhaps the most provocative account of the challenges faced by correctional authorities in Canada and abroad in fully meeting their respective human rights obligations is that offered by Mary Campbell (1997), who has contributed to this special issue commentary on whether prisoners' sentences should be altered in cases of gross violations of human rights by correctional authorities. This senior federal public servant was instrumental in developing one of the world's best correctional legislative frameworks--Canada's 1992 Corrections and Conditional Release Act. She writes that natural drift toward callousness at best and brutality at worst (1997, 327) exists in corrections and that a lack of genuine commitment to culture of human rights behind bars can swiftly return prison culture to the 'dark ages' where expediency rules rather than the law (323). …","This special issue explores the challenges of ensuring human rights compliance in prisons, highlighting the importance of external oversight and the need for correctional authorities to prioritize respect for human rights to promote positive change and prevent systemic abuses of power."
"The Treatment of Prisoners: Standard Minimum Rules","https://scispace.com/paper/the-treatment-of-prisoners-standard-minimum-rules-prtk95ujw10d","1973","Journal Article","British Journal of Psychiatry","John Gunn","10.1192/s0007125073303801","","In June of this year the Committee of Ministers of the Council of Europe issued a resolution, setting out ‘Standard minimum rules for the treatment of prisoners’. We in Britain will no doubt feel that such a document will only be of academic interest to us, as our prisons are bound to be better than the minimum standards prescribed. For the most part this is probably true, but it seems worthwhile to examine the contents of this document† in order to determine whether there are any areas of concern in this country. ","The Council of Europe's Committee of Ministers issued a resolution outlining ""Standard minimum rules for the treatment of prisoners"", prompting examination of British prison standards to identify potential areas of concern."
"The treatment of prisoners in the penitentiary-correctional facility in nis","https://scispace.com/paper/the-treatment-of-prisoners-in-the-penitentiary-correctional-bd1go0e9kc","2017","Journal Article","","Olivera Mijalković","10.22190/FULP1701071M","http://casopisi.junis.ni.ac.rs/index.php/FULawPol/article/download/2605/1688","The main objective and purpose of imprisonment sentence is to enable an offender to comply with social norms and values, and become a useful member of the society. In order to achieve this goal it is necessary to rehabilitate the convict, thus making the imprisonment sentence an effective measure of social protection. Successful re-socialization is achieved by providing institutional treatments adapted to individual prisoners, given the characteristics of their personality. In order to achieve the purpose of punishment, this treatment should meet particular requirements, particularly in terms of continuous improvement of individual treatment, developing modern methods of treating and working with prisoners, continuous improvement of living conditions in prisons, and respecting prisoners’ human rights. This paper includes research results on different forms of treatment applied in the Penitentiary-Correctional Facility in Nis, their importance and impact on convicted offenders who are serving a prison sentence. The author underscores the significance of continuing theoretical and empirical research on this topic.","The main objective and purpose of imprisonment sentence is to enable an offender to comply with social norms and values, and become a useful member of the society as discussed by the authors, thus making the imprisonment sentence an effective measure of social protection."
"Reformation of Prisoners Through Rehabilitation; The Analysis of The Pakistani System in the Light of International Standards","https://scispace.com/paper/reformation-of-prisoners-through-rehabilitation-the-analysis-hpzhdr4v","2022","Journal Article","Review of education, administration and law","Aisha Tariq
Muhammad Mumtaz Ali Khan
Ikram Ullah","10.47067/real.v5i3.240","","Several aspects of Pakistan’s present rehabilitation structure are inconsistent with the emerging norms of International human rights law. This research suggests that the existing statutory, administrative and judicial systems should be reformed to attain exactitude in the law through maintaining a correct balance between the notion of ‘public protection’ and the ‘rights of sentenced persons’ through a fair and balanced reformation and rehabilitation centric system.","In this paper , the authors suggest that the existing statutory, administrative and judicial systems should be reformed to attain exactitude in the law through maintaining a correct balance between the notion of public protection and the rights of sentenced persons through a fair and balanced reformation and rehabilitation centric system."
"The Rights of Prisoners: An Overview","https://scispace.com/paper/the-rights-of-prisoners-an-overview-2xo4bv9i2p","2015","Posted Content","Social Science Research Network","S. Srinivasan","","https://papers.ssrn.com/sol3/Delivery.cfm/SSRN_ID2704761_code2193623.pdf?abstractid=2704761&mirid=5","The present discussion is an attempt to explore the use of economic, social and cultural rights mechanisms, and those within civil and political rights, as they engage the rights of prisoners, and identifies the minimum legal obligations of governments in order to remain compliant with human rights norms as defined within the international case law. In addressing these issues, this article adopts a holistic approach to the definition of the highest attainable standard of prisoners’ rights. This includes a consideration of adequate standards of general medical care, including preventative health and mental health services. It also examines the question of environmental health, and those poor conditions of detention that may exacerbate health decline, disease transmission, mental illness or death. It examines the approach to prison rights of the United Nations human rights system and its various monitoring bodies, as well as the regional human rights systems in India. Based upon this analysis, the paper draws conclusions were drawn on the current fulfilment of the rights of prisoners.","In this paper, the authors explore the use of economic, social and cultural rights mechanisms, and those within civil and political rights, as they engage the rights of prisoners, and identify the minimum legal obligations of governments in order to remain compliant with human rights norms as defined within the international case law."
"Educação no sistema prisional como ferramenta de ressocialização","https://scispace.com/paper/educacao-no-sistema-prisional-como-ferramenta-de-tdmtd2dxsk6q","2025","Journal Article","Revista Ibero-Americana de Humanidades, Ciências e Educação","Marco Antônio Cetale Santos
Diógenes José Gusmão Coutinho","10.51891/rease.v11i5.19508","","O modelo prisional, da forma atual, surgiu a partir do século XVIII, visto que na antiguidade as punições eram feitas através de castigo físico, sendo que, muitas vezes, as penas eram pagas com a morte do indivíduo em público. Este estudo se trata de uma de uma revisão integrativa, com abordagem qualitativa e descritiva, e para sua realização foram incluídos estudos artigos com texto completo, gratuitos, disponíveis na íntegra, nos idiomas inglês e português, tendo como critérios de exclusão: relatos de experiência e os artigos repetidos nas bases de dados que não abordassem a temática proposta. Foram selecionados artigos publicados no período de 2010 até 2023 na base de dados LILACS, sendo que 10 artigos foram selecionados para a amostra. A análise aprofundada da estrutura educacional do sistema prisional revela uma série de desafios intransponíveis. O limitado nível de escolaridade dos reclusos parece ser um fator importante. As dificuldades enfrentadas não só com a falta de acesso à educação, mas também a persistente desigualdade social. Os dados estudados destacam que os reclusos têm uma educação inadequada devido às condições socioeconômicas e vulnerabilidade social que dificulta o desenvolvimento de ensino. O papel do educador no contexto prisional é para ir além da transmissão de conhecimentos, pois pode reconstruir a identidade e o pensamento crítico. Conclui-se, com isso, que a educação na prisão não é apenas uma questão de direitos humanos, mas também uma necessidade urgente de construir uma sociedade mais equitativa e inclusiva. ","This qualitative study reviews 10 articles (2010-2023) on education in Brazilian prisons, highlighting challenges, inadequate education, and social inequality, emphasizing the educator's role in promoting critical thinking and identity reconstruction for rehabilitation and social equity."
"교정의료전달체계와 수용자 인권","https://scispace.com/paper/gyojeongyiryojeondalcegyewa-suyongja-ingweon-20puqfu3mo","2009","","","이세경
선준구
박인경
강현희
김소윤
손명세","","","In recent several decades, we have concentrated on the human rights, making every effort for improving them. Although inmates and prisoners' fundamental rights can be reserved by the laws following due processes, the human rights should be universally applicable to them. In many fields, Korea has competitive capacities with other nations included in OECD, but needs to do it's best to protect the human rights for inmates and prisoners, as well as for minorities. In this paper, we review the international standards and guidelines for the correctional health care related to inmates and prisoners. According to many reports, the Korean correctional health care system is not enough to protect the human rights of inmates and prisoners and has a lot of problems in medical care. We approach, however, to this system with other different view of points. The established studies have focused on the correctional medicine, but we intend to review the inmates and prisoners' health not only in correctional medicine simply, but also the health care system for them. Therefore, we can understand the basic relations between the correction and the health more properly, provide the better solutions on the correctional health care, and improve it on the basis of the human rights. The guarantee of the better health care to inmates and prisoners seems to be irony and very strange, but these approaches and understandings can produce the cost-effective answers in national health care system. Finally, the improvement of correctional health care system can give the safety and the stability to national health care system.","This paper reviews the international standards and guidelines for the correctional health care related to inmates and prisoners in Korea and intends to review the inmates' health not only in correctional medicine simply, but also the health care system for them."
"Aplicación de los instrumentos internacionales en la ejecución de la pena","https://scispace.com/paper/aplicacion-de-los-instrumentos-internacionales-en-la-520zo89l6l","2018","Journal Article","","Alicia Martínez Ulloa","10.29375/01208578.3526","https://scispace.com/pdf/aplicacion-de-los-instrumentos-internacionales-en-la-520zo89l6l.pdf","Este artículo ofrece una guía de los documentos básicos que conforman la aplicación de los instrumentos internacionales mínimos para la protección de los matices positivistas de los derechos humanos de las personas privadas dela libertad. También se presenta la intervención de juez de ejecución de penas en el punto relacionado con el Estado de Cosas inconstitucionales a partir de normas ius-fundamentales, legales y reglamentarias vigentes en Colombia","A guía de documentos básicos that conforman la aplicación de los instrumentos internacionales mínimos for la protección of los matices positivistas de los derechos humanos de las personas privadas dela libertad as mentioned in this paper, presenta la intervención de juez de ejecución de penas in el punto relacionado con el Estado de Cosas inconstitucionales a partir de normas ius-fundamentales,"
"Implementing OPCAT through prison monitoring: the relevance of rehabilitation","https://scispace.com/paper/implementing-opcat-through-prison-monitoring-the-relevance-54cfuj4v16","2019","Journal Article","","Bronwyn Naylor
Stan Winford","10.1080/1323238X.2019.1588060","","The purposes of imprisonment are always debated but it is expected that people leaving prison are changed such that they do not reoffend: that they are rehabilitated. Indeed the United Nati...","The purposes of imprisonment are always debated but it is expected that people leaving prison are changed such that they do not reoffend: that they are rehabilitated as discussed by the authors. But the United Nati..."
"Human rights and prison: A case study from the Australian Capital Territory","https://scispace.com/paper/human-rights-and-prison-a-case-study-from-the-australian-3wedvjtf0q","2016","Posted Content","Social Science Research Network","Lorana Bartels
Jeremy Boland","","","This chapter examines human rights standards in the prison context. It presents an overview of international framework governing the treatment of prisoners' and discusses the extent to which this has been adopted in Australia, as well as considering the relevant Australian guidelines. Australia has a federal government structure and management, with the management of prisoners in Australia governed by the laws of its six states and two territories. The key focus of the chapter is the Australian Capital Territory (ACT), which opened Australia's first 'human rights' prison, the Alexander Maconochie Centre (AMC), in 2009. We argue that the introduction of the Human Rights Act 2004 (ACT) (HRA) and the Corrections Management Act 2007 (ACT) (CMA), together with the establishment of the AMC, are significant developments of international consequence in the recognition, if not protection, of human rights for prisoners. However, we also argue that the principles on which these laws are based have not been effectively implemented in the transition from paper-based ideas to bricks-and-mortar reality, despite significant efforts on the part of the ACT government. There is clearly still a long way to go before the human rights of prisoners in the ACT are adequately realized. Nevertheless, we are optimistic about what other jurisdictions in Australia and overseas can learn from what has been achieved so far.","In this article, the authors present an overview of international framework governing the treatment of prisoners and discuss the extent to which this has been adopted in Australia, as well as considering the relevant Australian guidelines."
"Los programas y actividades del tratamiento penitenciario: la necesaria adaptación de la norma","https://scispace.com/paper/los-programas-y-actividades-del-tratamiento-penitenciario-la-3jkio3hyny","2017","Journal Article","","Rosa María Gallardo García","10.17979/AFDUDC.2016.20.0.1918","https://scispace.com/pdf/los-programas-y-actividades-del-tratamiento-penitenciario-la-3jkio3hyny.pdf","La normativa penitenciaria apenas ha sufrido cambios desde que se aprobo, por lo que la falta de interes por reformar y adaptar esta materia llama la atencion. El tratamiento penitenciario, eje del sistema penitenciario, ha evolucionado en los ultimos anos dentro de los muros de las prisiones, transformando alguno de sus elementos por lo que parece necesario revisar el contenido de las principales leyes penitenciarias","The authors revisar el contenido de las principales leyes penitenciarias, eje del sistema penitensciario, ha evolucionado en los ultimos anos dentro de los muros de las prisiones, transformando alguno de sus elementos."
"Recomendaciones y propuestas para una reforma penitenciaria. Apuntes para su sistematización y delimitación","https://scispace.com/paper/recomendaciones-y-propuestas-para-una-reforma-penitenciaria-306iakbuki","2020","Journal Article","","Mario Durán Migliardi
Gabriela Prado Prado","10.4067/S0718-68512020005000104","https://scispace.com/pdf/recomendaciones-y-propuestas-para-una-reforma-penitenciaria-306iakbuki.pdf","El objetivo principal del presente trabajo es realizar una propuesta de sistematizacion y de delimitacion de las principales recomendaciones, sugerencias o propuestas de mejoras que, orientadas a la reforma del sistema penitenciario, han realizado en las ultimas decadas tanto organismos internacionales, comisiones especiales y la doctrina especializada. Para ello, luego de introducir al tema y delimitar los objetivos del trabajo, se presentara una sistematizacion de la normativa internacional y de las recomendaciones, directrices y reglas de Naciones Unidas en materia penitenciaria. Posteriormente, se ofrecera una sistematizacion de aquellas propuestas de mejoras realizadas por comisiones especiales y por la doctrina especializada, tanto en nuestro pais como en paises de nuestro entorno cultural. En ambos casos, se intentara delimitar entre los distintos aspectos de la politica publica penitenciaria. Todo ello a traves del analisis dogmatico y comparativo de normativas y propuestas. Finalmente, se presentara algunas ideas a manera de conclusion.","The authors presenta una sistematización de la normativa internacional y de las recomendaciones, directrices, and reglas de Nación Unidas en materia penitenciaria, tanto en nuestro pais como en paises de nuestro entorno cultural."
"The Fifth Prerequisite: Ensure Decent Physical Conditions in All Prisons","https://scispace.com/paper/the-fifth-prerequisite-ensure-decent-physical-conditions-in-4krbhd365h","2020","Book Chapter","","Anita Mackay","10.22459/THRCAP.2020.08","https://scispace.com/pdf/the-fifth-prerequisite-ensure-decent-physical-conditions-in-4krbhd365h.pdf","Perhaps it is for this reason that complaints about deficiencies in the physical conditions within prisons form a large proportion of the international communications to treaty monitoring bodies about the application of human rights law in prisons. Decent prison conditions are important for ensuring an absence of ‘cruel, inhuman or degrading treatment or punishment’ (TCID) (particularly important for compliance with the Optional Protocol to the Convention against Torture and Other",""
"The United Nations Minimum Rules for the Treatment of Offenders: An Overview With Specific Reference to the Situation in Developing Countries","https://scispace.com/paper/the-united-nations-minimum-rules-for-the-treatment-of-14o16mlksp","1995","","","Sam S. Souryal","","","A version of the paper by Sam S. Souryal presented at The Academy of Criminal Justice Sciences in Boston, MA March 7-9, 1995.","Souryal as mentioned in this paper presented a version of the paper by Sam S. Souryal presented at The Academy of Criminal Justice Sciences in Boston, MA March 7-9, 1995."
"Los derechos humanos de las personas privadas de libertad [The human rights of persons deprived of liberty]","https://scispace.com/paper/los-derechos-humanos-de-las-personas-privadas-de-libertad-ib0dz1icgvvh","2024","Journal Article","Verdad y Derecho. Revista Arbitrada de Ciencias Jurídicas y Sociales.","Geovanny Leopoldo Borja-Martínez
Ivan Neptali Tipantasi-Pasochoa
Edisson Fabian Guangasi-Lagua
Frida Alejandra Villamarín-Chumaña","10.62574/0vx18w67","","El artículo tiene por objetivo analizar los derechos humanos de las personas privadas de libertad. Mediante un enfoque cualitativo documental-bibliográfico, se examinan 16 publicaciones académicas recientes (2020-2023) que abordan esta problemática desde perspectivas jurídicas, sociológicas y de política pública. Los resultados revelan una brecha significativa entre el marco normativo garantista y la realidad carcelaria, caracterizada por sobrepoblación, violencia institucional e ineficacia de los programas de rehabilitación. Se identifican los principales factores que vulneran los derechos de las PPL y se evalúan los mecanismos jurídicos de protección disponibles, como el hábeas corpus. Se concluye que es imperativo adoptar un enfoque integral que transforme la gestión penitenciaria y fortalezca los mecanismos de protección para garantizar condiciones de vida digna y procesos efectivos de rehabilitación y reinserción social. ","This qualitative study examines 16 recent academic publications (2020-2023) on human rights of persons deprived of liberty, revealing a significant gap between normative frameworks and carceral reality, characterized by overcrowding, institutional violence, and ineffective rehabilitation programs."
"Educação prisional e o processo de ressocialização de indivíduos em privação de liberdade","https://scispace.com/paper/educacao-prisional-e-o-processo-de-ressocializacao-de-1ntcn4s8ez","2024","Journal Article","Saberes. Revista interdisciplinar de filosofia e educação","D. Silva
Kátia de Meirelles Felizola Freire","10.21680/1984-3879.2024v24n1id35054","https://scispace.compdf/educacao-prisional-e-o-processo-de-ressocializacao-de-1ntcn4s8ez.pdf","Este artigo consiste em adaptação de trabalho de conclusão de curso e versa acerca da Educação Prisional e da ressocialização dos indivíduos em privação de liberdade. Para organizar o quadro teórico e conceitual que deu sustentação à pesquisa, a revisão de literatura contou com artigos científicos disponibilizados no acervo do portal de periódicos CAPES e teve como objetivo contextualizar a temática e sua contribuição. Por meio desse estudo, discutem-se quais princípios embasam as práticas educacionais desenvolvidas nos ambientes prisionais, por meio de aporte teórico e documental, tais como: Foucault (2002), Beccaria (2019), Novo (2021), Freire (1987), a Constituição Federal (Brasil, 1988), a Lei de Execução Penal (Brasil, 1984), entre outros. Destacam-se a ausência da Educação Prisional nos cursos de formação de professores do país e a oferta de uma educação que se distancia muito da proposta freiriana de emancipação, pois visa apenas atender, de forma tecnicista, ao mercado de trabalho ou à redução da pena. ","A educação prisional no Brasil é limitada e distante de uma educação freiriana de emancipação."
"Czy rzeczywiście istnieje prawo do resocjalizacji? Wprowadzenie do studenckiego projektu publikacji dotyczących tematu „prawa do resocjalizacji”","https://scispace.com/paper/czy-rzeczywiscie-istnieje-prawo-do-resocjalizacji-1rqorh9k4wlp","2023","Journal Article","","Maria Niełaczna","10.37232/bk.2023g","","Przedmiotem artykułu jest po pierwsze próba odpowiedzi na pytanie: „Czy więźniowie mają prawo do rehabilitacji?” – prawo, za którym stoi roszczenie o konkretne usługi w postaci programów poprawczych lub tradycyjnych metod, jak praca i edukacja. Po drugie, próba porównania pojęć „resocjalizacja” i „rehabilitacja”, celem wyjaśnienia podobieństw i różnic. Po trzecie, artykuł wyjaśnia również, że odpowiedzi na to pytanie szukali studenci kierunku kryminologia, bazując na pięciu naukowych tekstach, a mianowicie: The Supreme Court and the Rehabilitative Ideal Chada Flansersa, Toward a Theory of Prisoners’ Rights Richarda L. Lippke, Rehabilitation as a Positive Obligation Sonji Meijer, Why dignity matters: Dignity and the right (or not) to rehabilitation from international and national perspectives Amandy Ploch, Do Criminal Offenders Have a Constitutional Right to Rehabilitation? Edgardo Rotmana oraz Inmate’s Right to Rehabilitation during Incarceration: A Critical Analysis of the United States Correctional System Sheldona Seigafo. Formułując swoją odpowiedź, studenci zidentyfikowali wspólny mianownik tego prawa – bo za takowe uznali prawo do rehabilitacji – jak godność osobista, której poszanowanie rodzi obowiązek państwa stworzenia oferty poprawczej dla więźniów celem odzyskania przez nich wolności i życia zgodnego z prawem. Po czwarte, artykuł przedstawia krótką analizę każdego z tekstów. The subject of this article is an attempt to answer the question, „Do prisoners have a right to rehabilitation?” – a right behind which is a claim for specific services in the form of correctional programs or traditional methods, such as work and education. Second, it attempts to compare the terms rehabilitation and rehabilitation to clarify the similarities and differences. Thirdly, the article also explains that the answer to this question was sought by criminology students based on five scientific texts, namely: The Supreme Court and the Rehabilitative Ideal, Chad Flansers, Toward a Theory of Prisoners’ Rights, Richard L. Lippke, Rehabilitation as a Positive Obligation, Sonja Meijer, Why dignity matters: Dignity and the right (or not) to rehabilitation from international and national perspectives, Amanda Ploch, Do Criminal Offenders Have a Constitutional Right to Rehabilitation?, Edgardo Rotman and Inmate’s Right to Rehabilitation during Incarceration: A Critical Analysis of the United States Correctional System, Sheldon Seigafo. In formulating their response, the students identified the common core of this right – for they considered the right to rehabilitation as such – as personal dignity, respect of which gives rise to the state’s obligation to create a correctional offer for prisoners in order to regain their freedom and live a lawful life. Fourth, the article provides a brief analysis of each text. ","This article explores the concept of prisoners' right to rehabilitation, comparing rehabilitation and resocialization, and analyzing five scientific texts to identify the common core of this right as personal dignity, which gives rise to the state's obligation to provide correctional services."
