"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"50 Years of Human Capital Research: Assessing What We Know, Exploring Where We Go","https://scispace.com/paper/50-years-of-human-capital-research-assessing-what-we-know-4d77p7iovq","2015","Journal Article","Academy of Management Perspectives","Anthony J. Nyberg
Patrick M. Wright","10.5465/AMP.2014.0113","","The papers compiled in this symposium bridge human capital ideas across research domains (economics, entrepreneurship, human resources, industrial-organizational psychology, labor economics, organizational theory, and strategy) and research levels (macro and micro). These articles draw on conversations that took place during a human capital conference held in the spring of 2014 at the Darla Moore School of Business. The articles address the role of value capturing, networking, firm-specific human capital, micro contributions to strategy, the missing role of context, the role of the practitioner, and the processes that may be helpful for advancing science through pulling knowledge from across disciplines. In combination, the articles reveal ample opportunity for cross-discipline collaboration to extend knowledge by working in concert with researchers who hold different perspectives. However, these articles (and the lessons learned through the conference) show that differences in terminology, assumptions, a...","In this paper, the authors focus on the role of value capturing, networking, firm-specific human capital, micro contributions to strategy, the missing role of context, role of the practitioner, and the processes that may be helpful for advancing science through pulling knowledge from across disciplines."
"Human Capital Accumulation : A Proposed Measure and Theoretical Framework for Foster Youth Job Placement Intervention Strategies","https://scispace.com/paper/human-capital-accumulation-a-proposed-measure-and-o7coq3v1zh","2018","Book Chapter","","Toni Naccarato
Emily Bruce
Derek J. Stafford
Nathaniel Hawkes","10.4324/9781351168243-15","","Human Capital Accumulation: A Proposed Measure and Theoretical Framework for Foster Youth Job Placement Intervention Strategies:There are no means of disentangling the effects of economic change on social welfare issues. Theories have evolved to account for changing economies driven by market forces and government interventions. One paradigm focuses upon differences in labor force productivity. Economists believe that one key difference is the individual’s human capital accumulation. Human capital accumulation is an investment strategy that focuses on educational attainment, the development of employment skills, and protecting safeguards for health (Becker, 1993). Those who do not accumulate sufficient human capital are less likely to successfully enter the workforce, obtain competitive employment, and earn a living wage. Certain groups in the United States continue to lag in accumulating human capital, including youth in foster care (Naccarato, Brophy, & Courtney, 2010). This chapter discusses human capital as a measure and theoretical framework for evaluating interventions to support the transition for youth in foster care to become healthy and productive adults.","Naccarato, Brophy, & Courtney as mentioned in this paper proposed a measure and theoretical framework for evaluating interventions to support the transition for youth in foster care to become healthy and productive adults, which is an investment strategy focusing on educational attainment, the development of employment skills, and protecting safeguards for health."
"Human Capital and Economic Growth","https://scispace.com/paper/human-capital-and-economic-growth-595x144fef","1981","Posted Content","Social Science Research Network","Jacob Mincer
Jacob Mincer","","https://papers.ssrn.com/sol3/Delivery.cfm/nber_w0803.pdf?abstractid=256899&mirid=1&type=2","Individuals differ in both inherited and acquired abilities, but only the latter differ among countries and time periods. Human capital analysis deals with acquired capabilities which are developed through formal and informal education at school and at home, and through training, experience, and mobility in the labor market. Just as accumulation of personal human capital produces individual economic (income) growth, so do the corresponding social or national aggregates. At the national level, human capital can be viewed as a factor of production coordinate with physical capital. This implies that its contribution to growth is greater the larger the volume of physical capital and vice versa. The framework of an aggregate production function shows also that the growth of human capital is both a condition and a consequence of economic growth. Human capital activities involve not merely the transmission and embodiment in people of available knowledge, but also the production of new knowledge which is the source of innovation and of technical change which propels all factors of production. This latter function of human capital generates worldwide economic growth regardless of its initial geographic locus. Contrary to Malthus, economic growth has not been eliminated by population growth. Indeed, spatial and temporal patterns of the ""demographic transition"" appear to be congruent with economic growth. Human capital is a link which enters both the causes and effects of these economic-demographic changes.","In this paper, the authors show that the growth of human capital is both a condition and a consequence of economic growth and that human capital activities involve not only the transmission and embodiment in people of available knowledge, but also the production of new knowledge which is the source of innovation and of technical change which propels all factors of production."
"On the model of investment in human capital","https://scispace.com/paper/on-the-model-of-investment-in-human-capital-rk3r3df4vm4d","","","","CUI Ying","10.3969/j.issn.1673-1751.2007.02.014","","The essay combines human capital theory with the reality of our country and conducts a in-depth qualitative quantitative analysis in terms of the investment and gains in such aspects as formal education,health care,skills training and then it constructs the general framework of human capital investment.","This study integrates human capital theory with national realities, conducting a qualitative-quantitative analysis of investments in formal education, healthcare, and skills training to establish a framework for human capital investment and its returns."
"Human Capital and Equity: When the City Needs Its People","https://scispace.com/paper/human-capital-and-equity-when-the-city-needs-its-people-y7qrb67akv","2021","Book Chapter","","Ali Cheshmehzangi","10.1007/978-981-16-4888-5_13","","The topic of “human capital peace” is highly important in maintaining a good relationship between human capital and conflicts (Francis in Defence and Peace Economics 20:395–411, 2009; Namen et al. in The human capital peace dividend. Available at SSRN 3424863, 2020).","Namen et al. as discussed by the authors discussed the importance of human capital peace in maintaining a good relationship between human capital and conflicts, and proposed a human capital-based peace dividend."
"Factual models for human capital assessment","https://scispace.com/paper/factual-models-for-human-capital-assessment-1hdttrh7","2023","Journal Article","Journal of new economy","Artem Sergeevich Shcherbakov","10.29141/2658-5081-2023-24-2-5","","The socioeconomic development of society goes hand in hand with accumulation and enhancement of human capital, yet many of the issues concerning its assessment are still subject to research. At present, human capital is estimated with the help of abstract models that indirectly assess its possessors based on statistical and actual measurements. Such models are applicable at macro level and to a certain extent at meso level, though cannot be used at microlevel. By contrast, factual models assess directly the possessors of human capital and allow for individual economic, physiological, sociological, psychological indicators. The research aims to identify the prerequisites for designing and create a factual model for human capital assessment. Methodologically, the study rests on the human capital theory and labour economics. To examine the World Bank’s statistics, the study applied a set of general scientific methods: comparative analysis, synthesis, induction and deduction, modelling, the mathematical method. The paper proposes a factual assessment model that allows digitizing the value of human capital, both general and special, based on a set of 56 indicators and sub-measurements. Its distinctive feature is a comprehensive consideration of all components of human capital: physiological, cognitive, social and emotional. The model puts emphasis on the measurement of social and emotional component with the use of a social psychological test and a comparative index of achievements and penalties received by an employee at a previous job. The results of applying the proposed model are consistent with the estimates obtained within the framework of generally accepted cost measurements, and can be used at the micro level both by individual businesses and households.","In this article , the authors proposed a factual assessment model that allows digitizing the value of human capital, both general and special, based on a set of 56 indicators and sub-measurements."
"John Tomer’s Reconceptualization of the Concept of Human Capital","https://scispace.com/paper/john-tomer-s-reconceptualization-of-the-concept-of-human-2144j0zxdo","2021","Journal Article","Social Science Research Network","John B. Davis
John B. Davis
John B. Davis","10.2139/SSRN.3847871","","This chapter examines John Tomer’s contributions to our understanding of the concept of human capital. Tomer criticized the standard mainstream view of the concept as narrowly focused on education and training and as seeing investments in human capital as having “an individual, cognitive, and machine-like nature.” A broader concept included attention to the people’s noncognitive development, and employed both social capital and personal capital concepts. This produces a more expansive view of human development, allows for a humanistic psychological perspective, and supports a multi-dimensional, Maslovian understanding of the hierarchy of human needs. Tomer framed his policy thinking regarding investments in human capital in terms of the goal of helping people become ‘smart’ persons. He recognized that a barrier to accomplishing this is high levels of economic inequality. The chapter thus goes on to discuss how socially stratified societies generate economic inequality in regard to human capital investments, and how thinking in terms of people’s capabilities can help us advance progressive economic and social policies agendas.","Tomer as discussed by the authors argued that a barrier to accomplishing this is high levels of economic inequality and pointed out that socially stratified societies generate economic inequality in regard to human capital investments, and how thinking in terms of people capabilities can help us advance progressive economic and social policies agendas."
"Human Capital As an Interdisciplinary Category: A Structured Research Review","https://scispace.com/paper/human-capital-as-an-interdisciplinary-category-a-structured-bq8hud60mtap","","","","Nickolay N. Minaev
Ekaterina A. Zharova","10.17223/19988648/55/3","","In the present study, the authors attempt to systematically consider the amount of accumulated scientific knowledge about human capital. A critical analysis of the array of research works allows seeing the full coverage of various aspects of human capital, eliciting problem areas, and defining possible trajectories for the development of the theory of human capital. The above explains the aim of the study, which is to analyze the works of domestic and foreign researchers on key aspects of the theory of human capital and to form a critical view of the degree of knowledge of these aspects. To reach the aim, the authors selected a representative sample of works by domestic and foreign authors, analyzed the content of the selected works, and made a review reflecting the key aspects of the theory of human capital and the degree of their study. The research methodology the authors used includes a systematic approach and analysis, and a tabular method. The results obtained indicate that by now the key aspects of the theory of human capital have sufficient research coverage. On the other hand, the diversity of researchers’ views, approaches and methods has led to a lack of a single opinion on a number of significant issues in the academic community. As a result, it hinders the further development of the theory of human capital and its successful application. Thus, at present, there is no generally accepted and well-established definition of human capital and a unified understanding of its socioeconomic essential nature. Changes in the essential nature of human capital under the influence of transformational processes occurring in modern society are not revealed. There are no relevant works of the past two to three years covering the role of human capital in regional development, while this topic is significant for Russia. There is no generally accepted methodological framework for assessing the value of human capital at the regional level, which hinders the analysis of accumulated human capital and trends in this process. In the field of analysis of factors of human capital accumulation, there are no works that highlight factors that affect the implementation of existing human capital. There are no works that reflect methodological approaches to managing the accumulation and distribution of human capital. Thus, the authors come to the conclusion that one of the most relevant directions in the further development of the theory of human capital can be the development of an inter-territorial (interregional) balance of human capital. This strand of research should cover a wide range of issues, including the development of methodological tools for assessing the accumulated value of human capital, identifying trends and factors that affect its distribution and final use, and developing approaches to managing the accumulation and rational distribution of human capital.","This research review systematically analyzes human capital theory, identifying knowledge gaps and problem areas, and proposes developing an inter-territorial balance of human capital to address methodological and practical challenges in its assessment and management."
"A Brief Introduction to Human Capital Measures","https://scispace.com/paper/a-brief-introduction-to-human-capital-measures-3cl50lcvxu","2020","Report","National Bureau of Economic Research","Gang Liu
Barbara M. Fraumeni","10.3386/W27561","https://scispace.com/pdf/a-brief-introduction-to-human-capital-measures-3cl50lcvxu.pdf","There are six major measures of human capital, each of which covers at least 130 countries, all of which are described in this paper. These measures are of two distinct types: monetary and index-based. The two monetary versions are those by the World Bank (Lange et al., 2018) and by the United Nations Environmental Program and the Urban Institute of Kyushu University (Managi and Kumar et al., 2018). The four indicator versions are by the Institute of Health Metrics and Evaluation of the University of Washington (Lim et al., 2018), the United Nations Development Programme (UNDP, 2019), the World Bank (International Bank for Reconstruction and Development and the World Bank, 2018), and the World Economic Forum (World Economic Forum, 2017). In addition to describing each of these six measures, this paper compares them using ranking (Spearman) and level (Pearson) correlations. This paper was written as an introduction to a forthcoming book (Fraumeni, Barbara M., ed., Measuring Human Capital, Academic Press, Cambridge, MA) on human capital in order to help statisticians, researchers, analysts, policy-makers and government officials make an informed choice about which to use as this decision can matter.","There are six major measures of human capital, each of which covers at least 130 countries, all of which are described in this paper as mentioned in this paper and compared using ranking (Spearman) and level (Pearson) correlations."
"Expanding the Scope of Workforce Development","https://scispace.com/paper/expanding-the-scope-of-workforce-development-1pot4menym","2014","Posted Content","Richmond Fed Economic Brief","Kartik Athreya
Urvi Neelakantan
Jessica Sackett Romero","","https://scispace.com/pdf/expanding-the-scope-of-workforce-development-1pot4menym.pdf","Workforce development efforts often are geared toward adult workers. But examining workforce development from the perspective of human capital theory suggests that earlier interventions may yield high returns.","Workforce development efforts often are geared toward adult workers as discussed by the authors. But examining workforce development from the perspective of human capital theory suggests that earlier interventions may yield high returns, and thus may yield higher returns."
"Human capital: the history, measurement and impact on nations from an economic perspective","https://scispace.com/paper/human-capital-the-history-measurement-and-impact-on-nations-5ebs1ne3f2","2012","Journal Article","International Journal of Value Chain Management","Segu Zuhair
Riccardo Natoli","10.1504/IJVCM.2012.045158","https://scispace.com/pdf/human-capital-the-history-measurement-and-impact-on-nations-5ebs1ne3f2.pdf","This paper reviews human capital with special reference to its definition, measurement methods, and its contribution to economic growth and development. Vast amount of effort has been spent on the acquisition of knowledge and its application to enhancing living standards. A formal approach to this topic, however, was developed only during the past 300 years. The increasing importance placed on knowledge, accelerated by the rapid development of information technologies, has necessitated the development of new approaches to assess the role of HC. The increasing role of HC on development is evidenced by the high growth rates achieved by certain resource-poor countries. Sound theoretical framework and measures are required in order to articulate effective policies and assess their impact on growth and development.","In this paper, a review of human capital with special reference to its definition, measurement methods, and its contribution to economic growth and development is presented, and a sound theoretical framework and measures are required in order to articulate effective policies and assess their impact on growth."
"A educação e a teoria do capital humano: um entrelaçamento de perspectivas contemporâneas","https://scispace.com/paper/a-educacao-e-a-teoria-do-capital-humano-um-entrelacamento-de-2vodomjbvl","2024","Journal Article","Caderno Pedagógico","Ailton Batista de Albuquerque
Fernanda de Magalhães
Lara Cristina Evaristo Rodrigues
Michele Lemos de Oliveira Sousa Carvalho
Valéria Peres Asnis","10.54033/cadpedv21n6-027","","A economia considera a educação como uma das dimensões críticas sociais e estratégicas em que as políticas públicas são pautadas para o desenvolvimento e o crescimento econômico, ampliando as liberdades individuais e facilitando a coesão entre grupos ao dirimir as diferenças de status social e desequilíbrios de ordens diversas. Nesse âmbito, o presente estudo discorre sobre a Teoria do Capital Humano, proposta por Theodore W. Schultz (1973), que se concentra em entender como os investimentos em educação e em saúde podem impactar positivamente o desenvolvimento econômico e social, especialmente em países de economia periférica. O autor argumenta que o capital humano, definido como o conjunto de conhecimentos, habilidades e capacidades adquiridas, é um elemento crucial para o crescimento econômico e a melhoria da qualidade de vida. Concernente à metodologia empregada, incluímos uma pesquisa bibliográfica, enfatizando cinco categorias principais para medir o capital humano: recursos de saúde e serviços, treinamento no trabalho, educação formal, programas de estudos para adultos e migração. A pesquisa também considera aspectos quantitativos e qualitativos. Os resultados indicam que o investimento em educação formal, especialmente em países que passaram por crises severas, como o Japão pós-Segunda Guerra Mundial, tem um retorno significativo na economia, aumentando a produtividade e a competitividade. A pesquisa destaca ainda a importância da saúde e do vigor físico e mental para a eficiência industrial e a produção de riqueza material. Em síntese, o estudo conclui que investir em capital humano, através de educação e saúde, é fundamental para o desenvolvimento econômico sustentável. A educação deve ser vista como uma ferramenta essencial para romper o ciclo de subserviência ao status quo, promovendo mobilidade social e distribuição de renda mais equitativa, nesse sentido, é necessário buscar as concepções de uma escola que descortine as verdadeiras relações antagônicas do capital. ","A educação e a saúde são elementos cruciais para o desenvolvimento econômico e social. O investimento em educação formal, especialmente em países que têm passado por crises severas, tem um retorno significativo na economia."
"Preserving Human Capital in Ukraine in times of War","https://scispace.com/paper/preserving-human-capital-in-ukraine-in-times-of-war-135i8wvu1g","2023","Journal Article","Eonomic affairs","Olha Hapieieva","10.46852/0424-2513.2.2023.40","","""The key resource and driving force of the economy at this stage of society’s development is a person and his or her labor force, which is defined by modern economists as human capital. Given the current war, there is a significant risk of losing and deteriorating the expertise of specialists who have been trained in Ukraine. The article aims to identify the prerequisites, factors, and peculiarities of the situation concerning the preservation of human capital in Ukraine in the context of Russia’s military aggression. In the course of the research, analytical and bibliographic method was employed to study the scientific literature on the formation, change, and preservation of human capital in the country. Induction, deduction, analysis, synthesis of information, system-structural, comparative, logical, and linguistic methods, abstraction, and idealization were applied to study and process data. Moreover, the authors conducted an online survey using a questionnaire to identify the most important issues related to changes in the quality and quantity of human capital in the state during the war. Following the results of the study, the main theoretical aspects of the problem of the formation and preservation of human capital were identified. Moreover, the opinion of demographic scientists and specialists of state and local authorities working with migrants and internally displaced persons on key aspects of this issue was studied."" ","Preserving human capital in Ukraine during war is a complex issue that requires a multifaceted approach. The key factors to consider include the factors affecting the quality and quantity of human capital, such as the risk of losing and deteriorating expertise of specialists, the need to ensure the safety and well-being of the population, and the need to maintain the country's economic stability."
"Теоретичні основи відновлення людського капіталу в системі забезпечення економiчної безпеки","https://scispace.com/paper/teoretichni-osnovi-vidnovlennia-liudskogo-kapitalu-v-sistemi-2lk4imsyshn9","2022","Journal Article","SWorld journal","Адель Бикова
Богдан Копаничук","10.30888/2663-5712.2025-31-03-040","","Метою статті є дослідження теоретичних засад відновлення людського капіталу як одного з ключових чинників забезпечення економічної безпеки України. У контексті глибоких соціально-економічних трансформацій, спричинених війною, масовою еміграцією, демографі ","This study explores theoretical foundations of human capital restoration as a key factor in ensuring Ukraine's economic security, amidst deep social and economic transformations caused by war, mass emigration, and demographic changes."
"Issues in the Theory of Human Capital : Education as Investment","https://scispace.com/paper/issues-in-the-theory-of-human-capital-education-as-2sorid3z1d","1982","Journal Article","The Pakistan Development Review","Fritz Machlup","10.30541/V21I1PP.1-17","https://scispace.com/pdf/issues-in-the-theory-of-human-capital-education-as-2sorid3z1d.pdf","After a few references to the early literature on human capital, from Petty via Smith, Engel, and Nicholson to Marshall, various issues in current theory of human capital are briefly reviewed. They include questions regarding categories of ""tangible human capital"" and ""intangible nonhuman capital;"" investment in raising children, in schooling, and in research and development; depreciation of human capital through obsolescence, loss of strength, illness, retirement, and death; conflicts between efficiency and equality in the educational system; wrong educational mix resulting in waste or even net loss; the problem of complementarity among different kinds of physical and human capital; and the complexity of econometric research on comparative returns to different investments.","The authors reviewed the early literature on human capital, from Petty via Smith, Engel, and Nicholson to Marshall, and various issues in current theory of human capital are briefly reviewed, including questions regarding categories of ""tangible human capital"" and ""intangible nonhuman capital,"" investment in raising children, in schooling, and in research and development."
"Human Capital: A Review Article","https://scispace.com/paper/human-capital-a-review-article-4cvwol5z5e","1966","Journal Article","Review of Social Economy","Svetozar Pejovich","10.1080/00346766600000022","","The importance of investment in human skill and knowledge has been recognized and acknowledged by economists ever since Adam Smith wrote: ""The work which (man) learns to perform . . . will replace to him the whole expense of his education, with at least the ordinary profits of any equally valuable capital."" Yet it was only in the 1950's that the economic profession turned its full attention to a more systematic analysis of the effects of investment in human capital on economic growth and welfare. A number of excellent studies have appeared dealing with various aspects of investment in man such as Mincer's analysis of the relationship between human capital and income distribution,1 Horvat's work on the optimum rate of investment,2 and Schultz's findings that human capabilities are limiting factors in economic growth of poor countries,3 while on the other hand, the con? tribution of education to economic growth in the U.S.A. since 1929 ex? ceeded that of physical capital.4 Slowly but persistently economists have become increasingly aware of the fact that a number of textbooks and economic models which con? sider labor as a unique, original and homogeneous factor are plain wrong; that, on the contrary, labor is a produced factor whose economic value arises primarily from investment in skill and knowledge. ""Much of modern macro-economic theory has been concerned with problems that are wrongly formulated, if not entirely spurious,"" remarked Harry Johnson, ""I refer especially to the theory of economic growth, where a great deal of effort has been devoted to exploring the difficulties of re? conciling the accumulation of capital with the growth of the labor force at a different, autonomously determined rate, and explaining the con? stancy of the share of labor which apparently results from the growth process.""5","The importance of investment in human skill and knowledge has been recognized and acknowledged by economists ever since Adam Smith wrote: ""The work which (man) learns to perform... will replace to him the whole expense of his education, with at least the ordinary profits of any equally valuable capital""."
"A Survey of the Advancement of Human Capital Theory","https://scispace.com/paper/a-survey-of-the-advancement-of-human-capital-theory-7tpuz1kttjbd","","","","GUO Hai","10.3969/j.issn.1672-0059.2004.05.010","","The traditional human capital theory is an assembly line input output model which puts more attention on the investment, return of human capital and the investment strategies for individuals and nations and leaves out the difference between educational production process and productivity within and among workplaces as a black box to be deconstructed. Findings concerning production process within both educational systems and workplaces show that organizational structure and production relationship affect directly the output of school systems, productivity differentials and effectiveness of human capital investment as endogenous variables. When we introduce the institutional variables into the traditional input output model, we can make more affirmative prediction regarding the economic values and social values of education.","This study critiques traditional human capital theory, highlighting its limitations in accounting for educational production processes and productivity differences within and among workplaces, and proposes an institutional framework to improve predictive accuracy of education's economic and social values."
"Human Capital and its Critics: Gary Becker, Institutionalism, and Anti-Neoliberalism","https://scispace.com/paper/human-capital-and-its-critics-gary-becker-institutionalism-1fisyyycsh","2017","Journal Article","Social Science Research Network","Lawrence H. White","10.2139/SSRN.2905931","","Gary Becker’s contribution to labor economics can be highlighted by contrast to his predecessors and critics. Human capital analysis was not much developed before Becker, although the concept was recognized by such prominent figures as Adam Smith, Alfred Marshall, and John Bates Clark. Rational-choice microeconomics, including human capital analysis, displaced the previously dominant Institutionalist approach to labor. Becker further applied human capital insights in his theories of crime, household production and the family, and personal preference development. Illuminating objections to an emphasis on human capital have come from mainstream economists in the 1960s (who offered the signaling theory of education), non-mainstream economists in the 1970s (who offered theories of labor-market segmentation), and current critics of neoliberalism.","For example, this paper argued that human capital analysis was not much developed before Becker, although the concept was recognized by such prominent figures as Adam Smith, Alfred Marshall, and John Bates Clark."
"Human Capital Development","https://scispace.com/paper/human-capital-development-1du6q1ousr","2019","Book Chapter","","Mazen Joureih","10.4018/978-1-5225-7721-8.CH007","","The main purpose of the chapter is to provide a contemporary view of human capital (HC) based on recent research and from a theoretical perspective. Based on this, the chapter demonstrates the significance of individual knowledge, skills, and qualifications—human capital—for organizational outcomes and consequently economic growth. Although the concept of HC can be traced back to the work of Schultz with a considerable body of literature, the inherent dilemma with HC is that, unlike the organizational capital that a firm possesses, HC is an intangible asset that can simply leave and never return. Recently, an emerging stream of literature has attempted to unify both the individual and organizational level perspectives of HC and examine how they are related to competitive advantage. Given these considerations, in this chapter, HC will be viewed as a bridging concept where HC serves as a link between human resource (HR) practices and organizational performance in terms of building a worker as an asset. The chapter also presents the key approaches to HC measurement.",""
