"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Interrelationship between Human Capital Structure and Investment in Human Capital","https://scispace.com/paper/interrelationship-between-human-capital-structure-and-1dphzkdgab","2020","Journal Article","Business Inform","N. M. Benko","10.32983/2222-4459-2020-10-96-104","","Empirical researches prove a relationship between investment in human capital and economic growth, but assessing human capital itself, as well as the effectiveness of relevant investments, presents a practical problem. The article is aimed at specifying scientific approaches to generalization of investment objects, components and schemes of human capital formation for the development of a modern theoretical ground for the development of investment in the human capital of the country’s economy. To achieve this aim, the article sets a task of research on types of capital, their content characteristics, structure of human capital, investments in human capital for the needs of management of the national economic system. Important for human capital research is that investments in human capital ensure the growth of the value of human labor, and this is the most important factor in the transformation of the economy, modernization of economic institutions. By this provision is stated that economic growth is not only achieved through technology transfer, investment in physical capital and accumulation of knowledge, but also depends on human capital, including improving people’s health, reducing crime, providing appropriate social climate and institutions, as well as education. Thus, under such conditions, economic development should be considered not only as an increase in economic growth, but also as an investment in human capital ? in the components of its structure. A system-component approach is substantiated, which, unlike the existing one, defines the composition of the structure of human capital and types of investments in human capital, strengths and weaknesses, opportunities and threats of investing in human capital as the main element of productive forces.","In this article, the authors set a task of research on types of capital, their content characteristics, structure of human capital, investments in human capital for the needs of management of the national economic system."
"How to measure the level of return on education with a socio-economic approach?","https://scispace.com/paper/how-to-measure-the-level-of-return-on-education-with-a-socio-3ceitlaool67","2024","Journal Article","International Journal of Social Sciences and Management Review","Putu Ayu Pramitha Purwanti
I GUSTI AYU MANUATI DEWI
Ni Nyoman Reni Suasih","10.37602/ijssmr.2024.7631","","Education as an investment in human capital has a positive relationship with economic growth.education is considered as an investment, so it is necessary to ask what the benefits of the investment are compared to other alternatives. So far, the rate of return on education has been approached more from an economic aspect, even though the rate of return can also be measured through social aspects. Therefore, this paper compiles a model to measure the rate of return on education not only from an economic aspect, but also a social aspect. The methodology used is to conduct a literature review to formulate the model. Testing the rate of return on education with an economic approach can use the Mincer model (1974) with the target variable being income. While the predictor variables are education level, potential work experience and gender. While the measurement of the average rate of return on investment for each level of education is calculated by referring to the method developed by Deolalikar (1993) using the education coefficient and length of school. While the rate of return on education in the social aspect is measured from the level of health, so the target is health insurance ownership. The predictor variables also use education level, potential work experience and gender. As a follow-up, this measurement technique needs to be tested using real data. ","This paper proposes a socio-economic model to measure the rate of return on education, combining economic (Mincer model) and social (health insurance ownership) aspects, using literature review and real data testing."
"A study on equity of human capital investment in education","https://scispace.com/paper/a-study-on-equity-of-human-capital-investment-in-education-2tu9cbd2bv","2018","Proceedings Article","International Conference Industrial Technology and Management","Yiming Shao
Tingting Wang","10.1109/ICITM.2018.8333984","","Booming development of information era, knowledge has become the fundamental of society which we based on, education investment of human capital is the most important source of knowledge. As an influence which decided personal future development, at the same time in the family for the future development of personal and national economic productivity investment, its existence has been great attention by social fairness problem. Therefore, this article combines the recent hot issues in the society — Jiangsu province college entrance examination recruit event, reduction of education investment of human capital equity issues. This paper through the analysis of current society's emphasis on education human capital leads to the necessity of research on human capital investment in education fairness problem. Then this paper introduces the overview of the research object, the concept of human capital investment, education, human capital investment concept, education investment of human capital characteristics, education of human capital investment, education investment of human capital measurement methods and education importance of human capital investment. Then through introduction and analysis of the Jiangsu province college entrance examination recruit event reduction, shows that today's society to the attention of education fairness and the violent reaction, the derivation below education investment of human capital status quo. Finally from the government, society and family and individual human capital investment in these three aspects to explore the education unfair phenomenon, and puts forward some Suggestions of reducing inequities.","Wang et al. as discussed by the authors combined the recent hot issues in the society, including Jiangsu province college entrance examination recruit event, reduction of education investment of human capital equity issues, and the necessity of research on human capital investment in education fairness problem."
"Human capital investment","https://scispace.com/paper/human-capital-investment-2zhpn30us7","2012","Posted Content","Manager Journal","Ph. D. Student Ioana Julieta Josan","","","Once with the development of the human capital theory, the education received an economic value. Leading theorists and specialists in the field have shown that the remarkable economic effects of the investments in education influence the chances of acquiring a job and earnings, demonstrating how the theory justifies such an investment. At the hand, the allocation of resources in human capital brings performance and benefits to companies investing in their employees. Also, the investment in human capital is strategic for any country that seeks to create a knowledge economy. Considering the above arguments, the aim of this paper is to highlight the characteristics of investment in human capital, the types of investment, the factors of education investment and the entities interested in investing and their benefits.","In this article, the authors highlight the characteristics of investment in human capital, the types of investment, the factors of education investment, and the entities interested in investing and their benefits."
"Measuring Investment in Education","https://scispace.com/paper/measuring-investment-in-education-clt6te9vm6","1996","Journal Article","Journal of Economic Perspectives","Eric A. Hanushek","10.1257/JEP.10.4.9","https://pubs.aeaweb.org/doi/pdfplus/10.1257/jep.10.4.9","Historic debates about the measurement of capital are even more complicated in the case of education and human capital. As extensive research demonstrates, education resources are not consistently related to student performance in existing elementary and secondary schools. This inefficiency in public schools implies that spending and resource measures do not accurately capture variations in school quality. This finding then has clear implications for both education policy and economic research. Because school inputs are poor policy instruments, an alternative policy focus that appears much more productive is performance incentives related to student achievement.","This article showed that education resources are not consistently related to student performance in existing elementary and secondary schools, and that the inefficiency in public schools implies that spending and resource measures do not accurately capture variations in school quality."
"Human capital, schooling and health.","https://scispace.com/paper/human-capital-schooling-and-health-2jqhj7nuhw","2003","Journal Article","Economics and Human Biology","T. Paul Schultz","10.1016/S1570-677X(03)00035-2","","A consensus has been forged in the last decade that recent periods of sustained growth in total factor productivity and reduced poverty are closely associated with improvements in a population’s child nutrition, adult health, and schooling, particularly in low-income countries. Estimates of the productive returns from these three forms of human capital investment are nonetheless qualified by a number of limitations in our data and analytical methods. This paper reviews the problems that occupy researchers in this field and summarizes accumulating evidence of empirical regularities. Social experiments must be designed to assess how randomized policy interventions motivate families and individuals to invest in human capital, and then measure the changed wage opportunities of those who have been induced to make these investments. Statistical estimation of wage functions that seek to represent the relationship between wage rates and a variety of human capital stocks may yield biased estimates of private rates of return from these investments for a variety of reasons. The paper summarizes several of these problems and illustrates how data and statistical methods can be used to deal with some of them. The measures of labor productivity and the proxies specified for schooling and adult health are first discussed, and then the functional relationships between human capital and wages are described. Three types of estimation problem are discussed: (1) bias due to omitted variables, such as ability or frailty; (2) bias due to the measurement of an aggregation of multiple sources of human capital, e.g. genetic and socially reproducible variation, which may contribute to different gains in worker productivity; and (3) errors in measurement of the human capital stocks. Empirical examples and illustrative estimates are surveyed.","The paper summarizes several of the problems that occupy researchers in the human capital investment field and illustrates how data and statistical methods can be used to deal with some of them."
"Методы оценки человеческого капитала в экономике: теоретический и практический анализ","https://scispace.com/paper/metody-otsenki-chelovecheskogo-kapitala-v-ekonomike-9n87v9b4v2gn","2025","Journal Article","Экономика и предпринимательство","М.И. МАРКИН","10.34925/eip.2025.180.7.076","","В статье рассматриваются современные подходы к оценке человеческого капитала в экономике. Проведен анализ индикаторного, затратного, доходного и рыночного методов, а также их практического применения на уровне государств и компаний. Особое внимание уделено стоимостной оценке, индексу человеческого капитала и корпоративным метрикам. Обоснована необходимость комплексного подхода к измерению человеческого капитала и раскрытия его значимости для устойчивого развития экономики. Сделан вывод о необходимости стандартизации методик оценки и расширения раскрытия информации. The article explores modern approaches to human capital assessment in economics. It analyzes indicator-based, cost, income, and market methods, and their practical application at national and corporate levels. Particular attention is paid to monetary valuation, the Human Capital Index, and business metrics. The study emphasizes the importance of an integrated assessment approach and highlights the role of human capital in sustainable economic growth. The conclusion stresses the need for standardized evaluation methods and expanded information disclosure. ","This study reviews modern human capital assessment methods in economics, analyzing indicator-based, cost, income, and market approaches, and emphasizes the need for standardized evaluation methods and expanded information disclosure for sustainable economic growth."
"Human Capital Development","https://scispace.com/paper/human-capital-development-1du6q1ousr","2019","Book Chapter","","Mazen Joureih","10.4018/978-1-5225-7721-8.CH007","","The main purpose of the chapter is to provide a contemporary view of human capital (HC) based on recent research and from a theoretical perspective. Based on this, the chapter demonstrates the significance of individual knowledge, skills, and qualifications—human capital—for organizational outcomes and consequently economic growth. Although the concept of HC can be traced back to the work of Schultz with a considerable body of literature, the inherent dilemma with HC is that, unlike the organizational capital that a firm possesses, HC is an intangible asset that can simply leave and never return. Recently, an emerging stream of literature has attempted to unify both the individual and organizational level perspectives of HC and examine how they are related to competitive advantage. Given these considerations, in this chapter, HC will be viewed as a bridging concept where HC serves as a link between human resource (HR) practices and organizational performance in terms of building a worker as an asset. The chapter also presents the key approaches to HC measurement.",""
"A educação e a teoria do capital humano: um entrelaçamento de perspectivas contemporâneas","https://scispace.com/paper/a-educacao-e-a-teoria-do-capital-humano-um-entrelacamento-de-2vodomjbvl","2024","Journal Article","Caderno Pedagógico","Ailton Batista de Albuquerque
Fernanda de Magalhães
Lara Cristina Evaristo Rodrigues
Michele Lemos de Oliveira Sousa Carvalho
Valéria Peres Asnis","10.54033/cadpedv21n6-027","","A economia considera a educação como uma das dimensões críticas sociais e estratégicas em que as políticas públicas são pautadas para o desenvolvimento e o crescimento econômico, ampliando as liberdades individuais e facilitando a coesão entre grupos ao dirimir as diferenças de status social e desequilíbrios de ordens diversas. Nesse âmbito, o presente estudo discorre sobre a Teoria do Capital Humano, proposta por Theodore W. Schultz (1973), que se concentra em entender como os investimentos em educação e em saúde podem impactar positivamente o desenvolvimento econômico e social, especialmente em países de economia periférica. O autor argumenta que o capital humano, definido como o conjunto de conhecimentos, habilidades e capacidades adquiridas, é um elemento crucial para o crescimento econômico e a melhoria da qualidade de vida. Concernente à metodologia empregada, incluímos uma pesquisa bibliográfica, enfatizando cinco categorias principais para medir o capital humano: recursos de saúde e serviços, treinamento no trabalho, educação formal, programas de estudos para adultos e migração. A pesquisa também considera aspectos quantitativos e qualitativos. Os resultados indicam que o investimento em educação formal, especialmente em países que passaram por crises severas, como o Japão pós-Segunda Guerra Mundial, tem um retorno significativo na economia, aumentando a produtividade e a competitividade. A pesquisa destaca ainda a importância da saúde e do vigor físico e mental para a eficiência industrial e a produção de riqueza material. Em síntese, o estudo conclui que investir em capital humano, através de educação e saúde, é fundamental para o desenvolvimento econômico sustentável. A educação deve ser vista como uma ferramenta essencial para romper o ciclo de subserviência ao status quo, promovendo mobilidade social e distribuição de renda mais equitativa, nesse sentido, é necessário buscar as concepções de uma escola que descortine as verdadeiras relações antagônicas do capital. ","A educação e a saúde são elementos cruciais para o desenvolvimento econômico e social. O investimento em educação formal, especialmente em países que têm passado por crises severas, tem um retorno significativo na economia."
"Education as An Investment in Human Capital","https://scispace.com/paper/education-as-an-investment-in-human-capital-4t9pkk779j2p","2024","Journal Article","Университет еңбектері","Saltanat Baidybekova
S.B. Sauranbay
Rakymzhan K. Yelshibayev","10.52209/1609-1825_2024_2_361","","The purpose of the research topic is to reflect the importance and necessity of investing in education as the main factor in the economic development of the country. To achieve this goal, the following tasks are set: - consideration of the essence of investment in education; - justification of the need to invest in education; - disclosure of the prospects for investing in education. To improve the quality of education at the level of states and regions, it is necessary to improve the mechanism for attracting investment in the education system. Based on the conducted research, the results of the study are considered, the main of which are the following: investing in education as the main factor of the economic development of the country; carrying out systematic work to determine the most popular specialties and professions in accordance with the requirements of the labor market; the introduction of dual training, which consists in the maximum convergence of theoretical training with practice, etc. The main methods and techniques used in the study were analysis and synthesis, induction and deduction, economic and statistical analysis, acceptance of deviations and relative values.","This study emphasizes education as a crucial investment in human capital, driving economic development through improved education quality, attracting investment, and aligning education with labor market demands, highlighting dual training and statistical analysis as key methods."
"Human Capital Accounting in the United States: Context, Measurement, and Application","https://scispace.com/paper/human-capital-accounting-in-the-united-states-context-1fm0gcd7ga","2014","Posted Content","Research Papers in Economics","Michael S. Christian","","","This study updates Christian's (2010) human capital account for the United States to the year 2009, refining the underlying data and putting the account into international context by reviewing applications in the rest of the world. It also measures the sensitivity of human capital measures to alternative assumptions about income growth rates, discount rates, the treatment of taxes, smoothing and imputation of labor force and school enrollment data, and the valuation of non-market time. It concludes with an application to the measurement of the output of the education sector.","In this paper, the sensitivity of human capital measures to alternative assumptions about income growth rates, discount rates, the treatment of taxes, smoothing and imputation of labor force and school enrollment data, and the valuation of non-market time is investigated."
"Human capital estimation in higher education","https://scispace.com/paper/human-capital-estimation-in-higher-education-3jyda1r5h2","2016","Journal Article","Advanced Data Analysis and Classification","Pietro Giorgio Lovaglio
Gianmarco Vacca
Stefano Verzillo","10.1007/S11634-016-0259-5","","The concept of human capital (HC) could be defined, from an economical viewpoint, as a stock variable representing the capacity of an individual to produce a sustained flow of income due to its investment in (higher) education and work experience. This paper focuses on the empirical estimation of the graduates' latent variable HC, composed of two principal dimensions, Educational HC and Work Experience HC, within a realistic structural model, allowing causal relationship among endogenous and exogenous indicators, taking into account possible effects of external covariates. New administrative archives and a novel methodological approach are used. The methodology is applied to estimate HC of graduates in several universities of the Milan area in the early stages of their working career. The empirical results confirm the structure of the Italian job market, where investment in HC through higher education plays only a marginal role for explaining the economic performance.","This paper focuses on the empirical estimation of the graduates’ latent variable HC, composed of two principal dimensions, Educational HC and Work Experience HC, within a realistic structural model, allowing causal relationship among endogenous and exogenous indicators."
"On the model of investment in human capital","https://scispace.com/paper/on-the-model-of-investment-in-human-capital-rk3r3df4vm4d","","","","CUI Ying","10.3969/j.issn.1673-1751.2007.02.014","","The essay combines human capital theory with the reality of our country and conducts a in-depth qualitative quantitative analysis in terms of the investment and gains in such aspects as formal education,health care,skills training and then it constructs the general framework of human capital investment.","This study integrates human capital theory with national realities, conducting a qualitative-quantitative analysis of investments in formal education, healthcare, and skills training to establish a framework for human capital investment and its returns."
"The analysis of the abroad measurement model of human capital value","https://scispace.com/paper/the-analysis-of-the-abroad-measurement-model-of-human-4ufjlcribz","2005","Journal Article","Journal of Shandong Institute of Light Industry","Yang Li","","","The research on the measurement of human capital value and international academic fields is a very popular topic. This paper presents traditional measurement models by two angles: cost methodology and earnings methodology. Then we evaluate them in order to establish a new measurement model which corresponds to our national circumstance.","In this article, the authors present traditional measurement models by two angles: cost methodology and earnings methodology, and evaluate them in order to establish a new measurement model which corresponds to our national circumstance."
"Performance indicators of human capital investments","https://scispace.com/paper/performance-indicators-of-human-capital-investments-2yez1m3z","2023","Journal Article","Economics and education","Shoira Asamxodjaeva","10.55439/eced/vol24_iss1/a14","https://scispace.com/pdf/performance-indicators-of-human-capital-investments-2yez1m3z.pdf","В статье рассматривается сущность инвестирования в человеческий капитал и анализируются показатели экономической эффективности этих вложений","In this paper , the authors propose an approach to evaluate the performance of different types of products in terms of their performance in the context of online games, such as soccer, basketball, and tennis."
"Human capital report cards for American states","https://scispace.com/paper/human-capital-report-cards-for-american-states-4n347z72eb","1994","Journal Article","Policy Sciences","Robert G. Lehnen
Eugene M. McGregorJr.","10.1007/BF00999597","https://www.jstor.org/stable/4532304","A theoretical and empirical basis for comparing stocks of human capital in the American states is developed. Human capital report cards are measurement tools allowing states to benchmark their production and retention of the knowledges, skills and abilities required by economic development and public education policy making. A prototype report card is created from 12 indicators — seven of which theoretically capture a ‘basic’ dimension of human capital and five of which measure ‘complex’ human capital. Principal component factor analysis reveals that for the 50 states in the 1980s the concept of human capital is a multi-dimensional construct rather than a unidimensional one and that ‘basic’ and ‘complex’ factors do in fact distinguish the major cleavages among human capital measures. A further finding is that the relative positions of the 50 states can be plotted on the two dimensions with practical payoffs accruing to state and local planners.","In this article, a theoretical and empirical basis for comparing stocks of human capital in the American states is developed, and the relative positions of the 50 states can be plotted on the two dimensions with practical payoffs accruing to local planners."
"Human capital","https://scispace.com/paper/human-capital-2m15ny8g9s","2007","Book","","Brian Keeley","","","Human capital is the stock of skills that the labor force possesses. The flow of these skills is forthcoming when the return to investment exceeds the cost (both direct and indirect). Returns to these skills are private in the sense that an individual’s productive capacity increases with more of them. But there are often externalities that increase the productive capacity of others when human capital is increased. This essay discusses these concepts historically and focuses on two major components of human capital: education and training, and health. The institutions that encourage human capital investment are discussed, as is the role of human capital in economic growth. The notion that the study of human capital is inherently historical is emphasized and defended.",""
"The Comparison and Improvement on Some Human Capital Measurements","https://scispace.com/paper/the-comparison-and-improvement-on-some-human-capital-w15jyegbcelb","","","","PENG Rong","10.3969/j.issn.1672-6634.2005.03.009","","In this paper, some typical human capital measurements are compared. Although every measurement has its theoretical background, the defect is obvious. As a result, a human capital measure system is suggested to improve it.","This paper compares and critiques existing human capital measurements, highlighting their theoretical limitations and proposing a new measure system to address these defects and provide a more comprehensive understanding of human capital."
"A Review of Human Capital Theory: Microeconomics","https://scispace.com/paper/a-review-of-human-capital-theory-microeconomics-2qy98cqs6i","2007","Posted Content","Research Papers in Economics","Kai-Joseph Fleischhauer","","","With the beginning of the new millennium it has become more and more apparent that education and human capital constitute a key element of modern economies. Despite the important role of human capital in modern societies, there are still many unknowns about the process of educational production as well as individual and collective decisions concerning how much and what kind of education to obtain. This literature review aims at providing a better understanding of the process of human capital formation and educational attainment. Although human capital plays an important role in both microeconomics and macroeconomics, we focus on the former branch of literature in order to analyze the individual incentives to acquire skills. This review is divided into six parts each of them representing an important stream of human capital literature. First, we introduce the basic concept of human capital that models individuals as investing in skills in response to the expected returns to education. After this, we investigate the different implications of investments in general and specific human capital and then provide an overview of various empirical studies measuring the rate of return to education. Because educational attainment may also be affected by other factors such as school characteristics or family background, we review the literature on educational production functions and discuss the significance of potential inputs into the process of educational production. Subsequently, we refer to models of human capital accumulation over the life-cycle that manage to replicate the empirical life-cycle patterns with respect to the age-earnings profile of individuals. Finally, we analyze the effects of taxation and education subsidies on the formation of human capital.","In this article, the authors introduce the concept of human capital that models individuals as investing in skills in response to the expected returns to education, and investigate the different implications of investments in general and specific human capital and then provide an overview of various empirical studies measuring the rate of return to education."
"A new macroeconomic measure of human capital with strong empirical links to productivity","https://scispace.com/paper/a-new-macroeconomic-measure-of-human-capital-with-strong-3ygh4qw17l","2019","Report Series","Research Papers in Economics","Jarmila Botev
Balázs Égert
Zuzana Smidova
David Turner","10.1787/D12D7305-EN","","This paper calculates new measures of human capital. Contrary to the existing literature, they are based on realistic rates of return to education, which are allowed to vary substantially across countries and to some extent over time. The new measures perform well in regression analysis explaining productivity across OECD countries and over time. In OECD samples, coefficient estimates are broadly consistent with the private returns underlying the construction of the new measures of human capital. In a wider sample of countries, most estimates imply additional positive social returns.","The authors calculated new measures of human capital based on realistic rates of return to education, which are allowed to vary substantially across countries and to some extent over time, and performed well in regression analysis explaining productivity across OECD countries and over time."
"Reviews on Human Capital Measurement and Its Applications","https://scispace.com/paper/reviews-on-human-capital-measurement-and-its-applications-kb2ikj40jphl","","","","王德劲","10.3969/j.issn.1673-291x.2008.17.072","","Reviewed the studies of human capital measures and its related theories and human capital measure methods and its related application,and prospected the future study fields. Though human capital measure and its applications were attached importance to now,but not mature at all,it needs to study further,and more areas need to explore.","This study reviews human capital measurement theories, methods, and applications, highlighting the importance and immaturity of the field, and identifies future research areas to explore and develop more effective human capital measurement methods."
"Exploring Human Capital Training Trends Using Bibliometric Analysis","https://scispace.com/paper/exploring-human-capital-training-trends-using-bibliometric-1qit4fav","2022","Journal Article","International journal of academic research in business & social sciences","Nelson Lajuni
Siti Hajar Samsu","10.6007/ijarbss/v12-i7/13030","https://scispace.com/pdf/exploring-human-capital-training-trends-using-bibliometric-1qit4fav.pdf","A workforce is so called human capital is an asset to country, organization and company. An effective investment in human capital can be seen in the development of innovation, productivity, and competitiveness of a country. This topic of human capital training is important because most developing countries human capital investment is done through training and education. It is believed that sustainable human capital investment in training and education is vital to ensure a high economic growth and development. Thus, the objective of this study is to perform bibliometric analysis on scientific literature published in the field of human capital training and education. Scopus database was used to gather all related literature on human capital training and education. The methodology used for this study apart from SPSS and Microsoft Excel software, we also utilise Publish or Perish software to integrate the data and perform simple analysis before using VOSviewer to perform data visualisation. . The main finding for this research indicates a total of 1,218 documents were retrieved based on the keyword search results and 10 articles were excluded. The study of human capital training and education begins 53 years ago to be exact in 1968. Most articles were written in English and published in journals and conferences articles. Majority of these articles were in the Business, Management and Accounting fields. The bibliometric analysis presents the advancement of the scientific literature on human capital training and education and highlights the area of interest where future researchers could explore. The area for future research in human capital development including education,","In this paper , the authors performed bibliometric analysis on scientific literature published in the field of human capital training and education and found that a total of 1,218 documents were retrieved based on keyword search results and 10 articles were excluded."
